ImageName, PSNR, SSIM, MSE
L333_frame003,35.7008,0.8933,14.856091
L333_frame004,35.8561,0.8980,14.373066
L333_frame005,35.8169,0.8978,14.385677
L333_frame006,35.5983,0.8939,15.057877
L333_frame007,35.8843,0.8990,14.230434
L333_frame008,35.8975,0.8999,14.188316
L333_frame009,35.7512,0.8951,14.961758
L333_frame010,36.1320,0.9026,13.794647
L333_frame011,36.1896,0.9031,13.640854
L333_frame012,36.0057,0.8996,14.108910
L333_frame013,36.3618,0.9063,13.040817
L333_frame014,36.4824,0.9082,12.804810
L333_frame015,36.2981,0.9072,13.050816
L333_frame016,36.5295,0.9107,12.444149
L333_frame017,36.7734,0.9136,11.819389
L333_frame018,36.7701,0.9137,11.760414
L333_frame019,36.8779,0.9171,11.137089
L333_frame020,36.8528,0.9172,11.068981
L333_frame021,36.6387,0.9127,11.598900
L333_frame022,36.8363,0.9171,11.018574
L333_frame023,36.8974,0.9160,11.097900
L333_frame024,36.6416,0.9118,11.764164
L333_frame025,36.8292,0.9154,11.315868
L333_frame026,36.8880,0.9144,11.162819
L333_frame027,36.7050,0.9101,11.662571
L333_frame028,36.9502,0.9155,11.076103
L333_frame029,36.8966,0.9135,11.283821
L333_frame030,36.8086,0.9106,11.747147
L333_frame031,37.0020,0.9153,11.197704
L333_frame032,37.0172,0.9159,11.090881
L333_frame033,36.7507,0.9127,11.644909
L333_frame034,37.1041,0.9186,10.679604
L333_frame035,37.0338,0.9184,10.597370
L333_frame036,36.9039,0.9136,11.186359
L333_frame037,37.1231,0.9164,10.912388
L333_frame038,37.1969,0.9183,10.590595
L333_frame039,36.9968,0.9139,11.317600
L333_frame040,37.2371,0.9181,10.780846
L333_frame041,37.1385,0.9161,11.018066
L333_frame042,36.9217,0.9122,11.362656
L333_frame043,37.1335,0.9162,10.802288
L333_frame044,37.1217,0.9151,10.960457
L333_frame045,37.0841,0.9140,11.180416
L333_frame046,37.2893,0.9190,10.359737
L333_frame047,37.2700,0.9184,10.417725
L333_frame048,37.0213,0.9130,11.172409
L333_frame049,37.2599,0.9172,10.636524
L333_frame050,37.2574,0.9170,10.696201
L333_frame051,36.9784,0.9113,11.369015
L333_frame052,37.1649,0.9139,11.046329
L333_frame053,37.2805,0.9149,10.695862
L333_frame054,37.2161,0.9141,10.763325
L333_frame055,37.4075,0.9161,10.340515
L333_frame056,37.3933,0.9150,10.414352
L333_frame057,37.2507,0.9122,10.681034
L333_frame058,37.4271,0.9160,10.185783
L333_frame059,37.4033,0.9147,10.399654
L333_frame060,37.2017,0.9106,10.757614
L333_frame061,37.2663,0.9157,10.200554
L333_frame062,37.1149,0.9141,10.419724
L333_frame063,36.8065,0.9079,11.157177
L333_frame064,36.8674,0.9116,10.648060
L333_frame065,36.7105,0.9098,10.795422
L333_frame066,36.5270,0.9043,11.576416
L333_frame067,36.6506,0.9057,11.405727
L333_frame068,36.7340,0.9042,11.625843
L333_frame069,36.4450,0.8973,12.477081
L333_frame070,36.5929,0.9029,11.720745
L333_frame071,36.6122,0.9035,11.709293
L333_frame072,36.2510,0.8955,12.312737
L333_frame073,36.3773,0.8980,12.129684
L333_frame074,36.2376,0.8968,12.272385
L333_frame075,36.0244,0.8887,13.416756
L333_frame076,36.1053,0.8934,12.849327
L333_frame077,36.0346,0.8915,13.117939
L333_frame078,35.7381,0.8813,14.559917
L333_frame079,35.9052,0.8840,14.185055
L333_frame080,35.7602,0.8823,14.411259
L333_frame081,35.3998,0.8740,15.512882
L333_frame082,35.4608,0.8764,15.166592
L333_frame083,35.3493,0.8740,15.674911
L333_frame084,35.0092,0.8634,17.177269
L333_frame085,35.2110,0.8693,16.414928
L333_frame086,35.0003,0.8651,17.170731
L333_frame087,34.6968,0.8573,18.441082
L333_frame088,34.8745,0.8619,17.774078
L333_frame089,34.7094,0.8578,18.402550
L333_frame090,34.6080,0.8542,18.972664
L333_frame091,34.8304,0.8594,18.192146
L333_frame092,34.8693,0.8614,17.809166
L333_frame093,34.6071,0.8546,18.626808
L333_frame094,34.8454,0.8606,17.825562
L333_frame095,34.8797,0.8607,17.828518
L333_frame096,34.5946,0.8521,19.010090
L333_frame097,34.7242,0.8558,18.366238
L333_frame098,34.6918,0.8541,18.530983
L333_frame099,34.3160,0.8438,20.165203
L333_frame100,34.4631,0.8472,19.596863
L333_frame101,34.4744,0.8487,19.381023
L333_frame102,34.2149,0.8406,20.496304
L333_frame103,34.3174,0.8443,19.866077
L333_frame104,34.3170,0.8441,19.908657
L333_frame105,33.9981,0.8355,21.098614
L333_frame106,34.2254,0.8422,20.005299
L333_frame107,34.2824,0.8450,19.483730
L333_frame108,33.9564,0.8363,20.966606
L333_frame109,34.1372,0.8395,20.518513
L333_frame110,34.1548,0.8368,20.846779
L333_frame111,33.9060,0.8315,21.816761
L333_frame112,34.0504,0.8359,20.955574
L333_frame113,33.8638,0.8303,21.646301
L333_frame114,33.6142,0.8249,22.473629
L333_frame115,33.6931,0.8295,21.844940
L333_frame116,33.6643,0.8306,21.535694
L333_frame117,33.5038,0.8241,22.860844
L333_frame118,33.7129,0.8283,22.249908
L333_frame119,33.7242,0.8282,22.280296
L333_frame120,33.4772,0.8206,23.319351
L333_frame121,33.7720,0.8296,22.159206
L333_frame122,33.6452,0.8269,22.547821
L333_frame123,33.3882,0.8206,23.516663
L333_frame124,33.6291,0.8270,22.590321
L333_frame125,33.6737,0.8266,22.428459
L333_frame126,33.4398,0.8206,23.326244
L333_frame127,33.5805,0.8262,22.498795
L333_frame128,33.7258,0.8300,21.985424
L333_frame129,33.4622,0.8217,23.202896
L333_frame130,33.6355,0.8264,22.773800
L333_frame131,33.5942,0.8241,23.063671
L333_frame132,33.4377,0.8203,23.754475
L333_frame133,33.6227,0.8263,22.680496
L333_frame134,33.5378,0.8240,23.181828
L333_frame135,33.3282,0.8185,24.118126
L333_frame136,33.6920,0.8292,22.403000
L333_frame137,33.8178,0.8336,21.608315
L333_frame138,33.7221,0.8323,21.459583
L333_frame139,34.1041,0.8421,19.815777
L333_frame140,34.1354,0.8452,19.291752
L333_frame141,33.9338,0.8389,19.986759
L333_frame142,34.0163,0.8426,19.699024
L333_frame143,33.9653,0.8407,20.139244
L333_frame144,33.5496,0.8287,22.138741
L333_frame145,33.7686,0.8368,21.211700
