Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.38492397	0.18939106	25.412	1.695	0.837	0.032	0.055	0.010
2	0.16014533	0.10867369	29.438	1.659	0.935	0.012	0.034	0.007
3	0.11075419	0.07907918	30.657	1.546	0.958	0.010	0.030	0.006
4	0.09319779	0.06575665	31.550	1.869	0.961	0.009	0.027	0.006
5	0.07394523	0.07077170	32.190	1.912	0.967	0.009	0.025	0.006
6	0.09800261	0.06104061	32.521	1.806	0.971	0.010	0.024	0.006
7	0.08581970	0.05799208	32.148	2.026	0.967	0.007	0.025	0.006
8	0.07998223	0.08571706	32.906	1.949	0.976	0.007	0.023	0.006
9	0.10539893	0.10374999	32.595	1.799	0.971	0.007	0.024	0.006
10	0.08774065	0.05461256	33.201	2.023	0.972	0.006	0.023	0.006
11	0.07143464	0.04983205	33.149	2.176	0.975	0.006	0.023	0.006
12	0.06735546	0.05039344	32.977	2.017	0.980	0.007	0.023	0.006
13	0.07125513	0.04953934	33.283	2.209	0.972	0.005	0.022	0.006
14	0.06667480	0.05283923	33.208	2.395	0.978	0.006	0.023	0.007
15	0.06942934	0.05271652	33.086	2.249	0.985	0.008	0.023	0.007
16	0.06882440	0.04552967	33.783	2.336	0.981	0.006	0.021	0.007
17	0.06352469	0.05432175	33.406	2.269	0.981	0.007	0.022	0.006
18	0.07846377	0.05079696	33.458	2.537	0.983	0.008	0.022	0.008
19	0.07420265	0.05230053	33.081	2.495	0.982	0.008	0.023	0.007
20	0.06843527	0.04614548	33.839	2.356	0.982	0.007	0.021	0.007
21	0.05842259	0.04235493	33.822	2.529	0.983	0.007	0.021	0.007
22	0.06357349	0.04857110	33.980	2.474	0.981	0.007	0.021	0.007
23	0.06927045	0.04268632	33.938	2.703	0.984	0.008	0.021	0.008
24	0.08661090	0.04775977	33.397	2.452	0.977	0.006	0.022	0.007
25	0.07152034	0.05770633	33.900	2.561	0.977	0.006	0.021	0.007
26	0.05931876	0.04397571	34.151	2.490	0.980	0.006	0.021	0.007
27	0.06066106	0.04292557	33.875	2.548	0.982	0.007	0.021	0.007
28	0.06206790	0.04276379	33.998	2.712	0.982	0.007	0.021	0.007
29	0.04971817	0.04152729	34.284	2.611	0.982	0.007	0.020	0.007
30	0.05705104	0.04583155	34.119	2.681	0.985	0.008	0.021	0.007
31	0.06888200	0.04067651	34.039	2.731	0.981	0.007	0.021	0.007
32	0.07044537	0.04582820	33.813	2.746	0.983	0.008	0.022	0.008
33	0.06754733	0.04751041	33.998	2.741	0.987	0.008	0.021	0.008
34	0.07311716	0.04690967	34.142	2.741	0.985	0.008	0.021	0.007
35	0.06261075	0.04574308	33.373	2.583	0.985	0.008	0.022	0.007
36	0.05589817	0.04672541	32.763	2.511	0.984	0.008	0.024	0.008
37	0.04239983	0.04118270	34.336	2.795	0.986	0.008	0.020	0.007
38	0.05380008	0.04100697	34.032	2.855	0.985	0.008	0.021	0.008
