ImageName, PSNR, SSIM, MSE
00_patch00_01_001,26.7119,0.5037,65.577881
00_patch00_01_002,26.8505,0.5042,64.974365
00_patch00_01_003,27.6628,0.5314,60.815918
00_patch00_01_004,28.1999,0.5431,55.045898
00_patch00_01_005,27.8333,0.5502,55.152344
00_patch00_01_006,26.1416,0.4769,68.283691
00_patch00_01_007,25.7677,0.4319,70.370605
00_patch00_01_008,25.6793,0.4237,73.541504
00_patch00_01_009,26.0947,0.4394,70.563232
00_patch00_01_010,26.9487,0.4976,63.532471
00_patch00_01_011,28.1034,0.5424,58.695068
00_patch00_01_012,28.4801,0.5245,58.272461
00_patch00_01_013,27.1273,0.4987,65.368652
00_patch00_01_014,26.5344,0.4690,66.363037
00_patch00_01_015,26.1174,0.4444,69.353516
00_patch00_01_016,26.2883,0.4338,70.783936
00_patch00_01_017,26.7236,0.4565,69.704590
00_patch00_01_018,27.3837,0.4820,64.832520
00_patch00_01_019,27.4066,0.4825,65.270996
00_patch00_01_020,27.6542,0.4835,62.723389
00_patch00_02_000,27.0536,0.5073,63.024658
00_patch00_02_001,25.2356,0.4282,71.267090
00_patch00_02_002,24.9703,0.4286,70.912354
00_patch00_02_003,25.7096,0.4497,68.631348
00_patch00_02_004,27.5585,0.4971,59.648926
00_patch00_02_005,27.7520,0.5322,57.113281
00_patch00_02_006,26.2097,0.4534,69.823730
00_patch00_02_007,24.9654,0.4057,74.398438
00_patch00_02_008,24.4268,0.3997,77.388672
00_patch00_02_009,25.4345,0.4264,71.802246
00_patch00_02_010,26.7210,0.4562,65.225586
00_patch00_02_011,27.3707,0.4773,62.503174
00_patch00_02_012,27.2136,0.4970,66.014404
00_patch00_02_013,26.3173,0.4545,72.888916
00_patch00_02_014,25.9911,0.4564,71.484863
00_patch00_02_015,25.5819,0.4389,69.780762
00_patch00_02_016,25.8736,0.4184,70.910645
00_patch00_02_017,26.7062,0.4400,69.072510
00_patch00_02_018,26.6318,0.4490,70.535156
00_patch00_02_019,28.1768,0.5266,57.384521
00_patch00_02_020,27.2638,0.4860,68.219727
00_patch00_02_021,26.8784,0.4526,71.362061
00_patch00_02_022,28.0174,0.5039,60.019775
00_patch00_02_023,28.5497,0.5288,57.118652
00_patch00_03_000,27.6505,0.5105,57.757080
00_patch00_03_001,26.8574,0.4995,62.884521
