ImageName, PSNR, SSIM, MSE
phantomFrame000,30.3655,0.6658,16.588623
phantomFrame001,34.4775,0.9334,6.660400
phantomFrame002,35.1643,0.9229,7.924377
phantomFrame003,35.4659,0.9325,7.689636
phantomFrame004,34.3977,0.9191,8.684082
phantomFrame005,34.5749,0.9179,8.255249
phantomFrame006,36.0141,0.9467,8.233765
phantomFrame007,35.0631,0.9316,8.937988
phantomFrame008,35.3826,0.9375,8.531616
phantomFrame009,34.9449,0.9291,9.356506
phantomFrame010,35.0523,0.9306,9.410278
phantomFrame011,34.7190,0.9299,9.780701
phantomFrame012,34.2309,0.9289,10.234131
phantomFrame013,34.7937,0.9314,9.953796
phantomFrame014,34.8846,0.9311,10.038269
phantomFrame015,33.6507,0.9203,10.383362
phantomFrame016,33.6398,0.9287,10.781738
phantomFrame017,33.7652,0.9190,11.684143
phantomFrame018,33.5800,0.9163,12.015442
phantomFrame019,34.2743,0.9262,11.474487
phantomFrame020,33.6094,0.9324,11.635376
phantomFrame021,34.2137,0.9275,12.425049
phantomFrame022,33.0594,0.9126,12.943726
phantomFrame023,32.8127,0.8881,15.057556
phantomFrame024,33.2116,0.9145,14.508545
phantomFrame025,31.4385,0.8715,16.597229
phantomFrame026,29.1464,0.8801,17.006958
phantomFrame027,28.8680,0.8941,17.059204
phantomFrame028,28.4627,0.8990,18.221619
phantomFrame029,28.0498,0.8853,18.663757
phantomFrame030,27.7045,0.8723,19.908020
phantomFrame031,27.7995,0.8885,18.317749
phantomFrame032,27.7552,0.8908,19.221191
phantomFrame033,27.5895,0.8857,20.352600
phantomFrame034,27.5652,0.8979,19.612610
phantomFrame035,27.2204,0.8658,21.775635
phantomFrame036,27.4959,0.8760,20.443665
phantomFrame037,27.3832,0.8847,20.442261
phantomFrame038,27.3673,0.8925,20.518433
phantomFrame039,27.6528,0.8976,19.540955
phantomFrame040,27.6267,0.8898,19.683533
phantomFrame041,27.7127,0.8912,20.997314
phantomFrame042,27.9506,0.8718,21.126892
phantomFrame043,27.8916,0.8688,20.583740
phantomFrame044,28.4500,0.8868,19.554077
phantomFrame045,29.4402,0.9057,17.954956
phantomFrame046,31.7848,0.8834,18.081116
phantomFrame047,32.2055,0.9027,17.397156
phantomFrame048,32.8418,0.9232,15.376892
phantomFrame049,32.1576,0.9191,15.409851
phantomFrame050,32.9937,0.9339,14.089783
phantomFrame051,33.6337,0.9363,13.649231
phantomFrame052,33.1075,0.9350,14.371094
phantomFrame053,33.0973,0.9310,14.305237
phantomFrame054,32.8535,0.9290,14.317200
phantomFrame055,33.3659,0.9386,13.503357
phantomFrame056,33.3522,0.9338,13.785278
phantomFrame057,33.6615,0.9447,13.328979
phantomFrame058,33.6611,0.9401,13.581604
phantomFrame059,33.6770,0.9443,12.870239
phantomFrame060,34.0480,0.9432,12.649414
phantomFrame061,33.4045,0.9393,12.800537
phantomFrame062,34.0910,0.9362,12.397095
phantomFrame063,33.3126,0.9395,12.967224
phantomFrame064,34.6848,0.9534,11.532410
phantomFrame065,33.8782,0.9439,12.123230
phantomFrame066,35.3740,0.9505,11.381653
phantomFrame067,35.2277,0.9485,10.965393
phantomFrame068,34.7275,0.9561,10.909668
phantomFrame069,36.1371,0.9556,9.841492
phantomFrame070,35.0009,0.9473,11.073853
phantomFrame071,35.4715,0.9522,10.400330
phantomFrame072,35.2535,0.9549,10.131042
phantomFrame073,35.5881,0.9529,9.864563
phantomFrame074,35.0353,0.9520,10.943298
phantomFrame075,35.8187,0.9416,10.092285
phantomFrame076,35.7023,0.9545,9.648804
phantomFrame077,35.7522,0.9487,9.964294
phantomFrame078,35.3510,0.9499,10.059753
phantomFrame079,35.2180,0.9501,10.321594
phantomFrame080,35.0523,0.9422,10.222656
phantomFrame081,35.8402,0.9564,9.023743
phantomFrame082,35.8927,0.9562,9.257690
phantomFrame083,36.7159,0.9577,8.445129
phantomFrame084,36.8574,0.9470,8.422791
phantomFrame085,36.5736,0.9536,8.109619
phantomFrame086,36.4798,0.9418,8.828247
phantomFrame087,34.9845,0.9448,9.292358
phantomFrame088,34.9936,0.9380,8.983887
phantomFrame089,35.0116,0.9456,8.492188
phantomFrame090,35.3927,0.9433,8.550781
phantomFrame091,35.3690,0.9404,8.731384
phantomFrame092,35.8151,0.9437,8.434631
phantomFrame093,35.4778,0.9334,8.654968
phantomFrame094,35.3657,0.9327,9.214783
phantomFrame095,35.0702,0.9304,8.248413
phantomFrame096,35.1305,0.9331,8.125793
phantomFrame097,35.7276,0.9274,8.156494
phantomFrame098,35.0430,0.9247,8.157166
phantomFrame099,35.4208,0.9361,7.554443
phantomFrame100,34.7957,0.9283,8.162292
phantomFrame101,34.8838,0.9176,8.292419
