ImageName, PSNR, SSIM, MSE
12_patch12_21_001,29.9169,0.5510,48.905518
12_patch12_22_000,29.6260,0.5342,50.810547
12_patch12_22_001,29.4329,0.5326,51.470459
12_patch12_22_002,30.1199,0.5517,46.754639
12_patch12_23_000,29.3590,0.5118,52.430176
12_patch12_23_001,29.2715,0.5173,51.962402
12_patch12_23_002,28.8967,0.5108,54.707031
12_patch12_23_003,28.8020,0.5261,53.368652
12_patch12_24_000,32.5973,0.7032,30.631104
12_patch12_24_001,28.6668,0.4956,55.388672
12_patch12_24_002,29.0185,0.5083,53.887939
12_patch12_24_003,32.3580,0.6953,32.093750
12_patch12_24_004,28.5371,0.6047,49.943604
12_patch12_24_005,29.0824,0.5090,53.386230
12_patch12_24_006,29.2752,0.5320,52.460205
12_patch12_24_007,31.8757,0.6775,36.593994
12_patch12_25_000,31.7880,0.6876,34.455078
12_patch12_25_001,32.3143,0.6921,32.289062
12_patch12_25_002,31.9178,0.6691,33.687256
12_patch12_25_003,31.7437,0.6603,35.396973
12_patch12_25_004,31.2390,0.6371,40.385010
12_patch12_25_005,28.8664,0.5457,52.044678
12_patch12_25_006,29.1195,0.5181,52.014648
12_patch12_25_007,29.6850,0.5273,50.729248
12_patch12_25_008,31.9418,0.6814,33.269043
12_patch12_25_009,28.1725,0.6094,50.480957
12_patch12_25_010,29.3115,0.5292,51.570312
12_patch12_25_011,29.4120,0.5293,51.202881
12_patch12_25_012,32.1147,0.6806,34.458252
12_patch12_26_000,31.8922,0.6834,34.746338
12_patch12_26_001,32.1491,0.6977,32.830566
12_patch12_26_002,31.9192,0.7218,31.173340
12_patch12_26_003,31.5950,0.6689,37.288330
12_patch12_26_004,31.3153,0.6893,36.846680
12_patch12_26_005,31.6220,0.6796,34.133545
12_patch12_26_006,31.8722,0.6678,33.315918
12_patch12_26_007,31.8479,0.6627,36.240234
12_patch12_26_008,30.6112,0.6270,41.926025
12_patch12_26_009,31.9722,0.6858,32.666504
12_patch12_26_010,28.7764,0.5575,51.498779
12_patch12_26_011,28.8253,0.5118,55.908691
12_patch12_26_012,29.0748,0.5123,54.275391
12_patch12_26_013,31.2532,0.6572,36.351074
12_patch12_26_014,27.9735,0.6418,47.313232
12_patch12_26_015,29.1952,0.5625,47.950439
12_patch12_26_016,29.2932,0.5332,51.516602
12_patch12_26_017,29.2973,0.5317,52.570557
12_patch12_26_018,30.6675,0.6553,40.448242
12_patch12_27_000,31.2711,0.6714,35.900879
12_patch12_27_001,31.5737,0.6764,35.197021
12_patch12_27_002,31.3657,0.6897,35.979492
12_patch12_27_003,31.5616,0.6661,35.886230
12_patch12_27_004,32.1555,0.6978,32.022217
12_patch12_27_005,33.4259,0.7355,25.608154
12_patch12_27_006,30.8531,0.6777,39.740479
12_patch12_27_007,31.3512,0.6557,37.951416
12_patch12_27_008,32.6366,0.7127,30.496582
12_patch12_27_009,31.7100,0.6702,35.361328
12_patch12_27_010,30.9858,0.6358,40.257812
12_patch12_27_011,29.7149,0.5890,47.812500
12_patch12_27_012,32.9202,0.7078,28.881348
12_patch12_27_013,29.4686,0.5889,46.613525
12_patch12_27_014,28.8540,0.5522,53.035889
12_patch12_27_015,29.2140,0.5331,52.614014
12_patch12_27_016,29.3577,0.5093,52.390137
12_patch12_27_017,31.2321,0.6615,36.338135
12_patch12_27_018,27.2201,0.6464,52.643799
12_patch12_27_019,29.0682,0.5507,51.648193
12_patch12_27_020,28.8723,0.5179,54.240967
12_patch12_27_021,29.2483,0.5186,51.749512
12_patch12_27_022,31.2581,0.6840,36.858887
12_patch12_28_000,30.6220,0.6492,42.160889
12_patch12_28_001,31.1550,0.6853,37.965820
12_patch12_28_002,32.0959,0.7196,29.882080
12_patch12_28_003,32.2203,0.7336,26.998535
12_patch12_28_004,30.7007,0.6395,40.274414
12_patch12_28_005,32.0988,0.6865,32.480225
12_patch12_28_006,32.8539,0.7242,27.330078
12_patch12_28_007,31.0347,0.6904,33.865723
12_patch12_28_008,32.5989,0.7396,27.180664
12_patch12_28_009,31.0107,0.6638,38.586670
12_patch12_28_010,30.4502,0.6223,43.747314
12_patch12_28_011,31.6506,0.7170,33.964844
12_patch12_28_012,30.3185,0.6409,44.114502
12_patch12_28_013,30.2200,0.6188,45.250000
12_patch12_28_014,29.5341,0.6003,46.388428
12_patch12_28_015,29.7069,0.5840,49.251709
12_patch12_28_016,32.5128,0.6953,29.833252
12_patch12_28_017,29.7139,0.5954,46.827637
12_patch12_28_018,29.4784,0.5678,49.510254
12_patch12_28_019,29.3580,0.5376,50.634033
12_patch12_28_020,29.8337,0.5996,45.875244
12_patch12_28_021,30.7024,0.6551,38.501709
12_patch12_28_022,27.3734,0.6274,53.865234
12_patch12_28_023,29.6986,0.6043,47.197266
12_patch12_28_024,29.3745,0.5793,51.161133
12_patch12_28_025,30.8079,0.6684,39.862549
12_patch12_29_000,30.8476,0.6570,38.683838
12_patch12_29_001,30.9762,0.6827,38.809814
12_patch12_29_002,31.1164,0.7086,33.410400
12_patch12_29_003,32.9994,0.7466,25.843994
12_patch12_29_004,30.7312,0.6510,41.698486
12_patch12_29_005,31.2010,0.6632,36.753174
12_patch12_29_006,31.7814,0.7120,30.958252
12_patch12_29_007,31.7982,0.6833,35.666504
12_patch12_29_008,29.9626,0.5623,50.024170
12_patch12_29_009,31.3821,0.6840,37.613281
12_patch12_29_010,32.7720,0.7348,27.096191
12_patch12_29_011,31.2823,0.6669,37.150146
12_patch12_29_012,30.1162,0.6219,44.995605
12_patch12_29_013,31.5735,0.6994,32.636230
12_patch12_29_014,28.7725,0.5602,52.514648
12_patch12_29_015,30.1903,0.6577,42.487061
12_patch12_29_016,29.8484,0.5487,51.397461
12_patch12_29_017,29.9532,0.6252,48.854980
12_patch12_29_018,31.2902,0.7204,35.187744
12_patch12_29_019,30.2419,0.5725,47.813965
12_patch12_29_020,30.2569,0.6057,45.915527
12_patch12_29_021,31.2502,0.6697,38.134277
12_patch12_29_022,29.1948,0.5973,47.145996
12_patch12_29_023,29.0211,0.5873,50.465332
12_patch12_29_024,29.8565,0.6527,41.021729
12_patch12_29_025,27.7984,0.6366,52.830322
12_patch12_29_026,29.3851,0.6166,46.852539
12_patch12_29_027,28.3158,0.5589,55.266357
12_patch12_29_028,29.8108,0.5959,50.670654
12_patch12_29_029,29.3169,0.6365,45.976807
12_patch12_30_000,32.1424,0.7310,28.204102
12_patch12_30_001,31.3478,0.7332,27.488770
12_patch12_30_002,31.6439,0.6825,36.721680
12_patch12_30_003,29.8808,0.5702,50.709229
12_patch12_30_004,31.2507,0.6853,36.566162
12_patch12_30_005,31.8952,0.7151,31.592773
12_patch12_30_006,31.8569,0.7390,27.152344
12_patch12_30_007,30.3874,0.6453,41.538086
12_patch12_30_008,31.3584,0.6672,36.685303
12_patch12_30_009,31.8444,0.7183,31.024658
12_patch12_30_010,29.7005,0.5502,50.292236
12_patch12_30_011,30.8068,0.6462,40.312988
12_patch12_30_012,30.0056,0.5687,47.815918
12_patch12_30_013,31.1163,0.6611,36.536133
12_patch12_30_014,30.3240,0.5971,45.788086
12_patch12_30_015,31.4948,0.7088,31.777344
12_patch12_30_016,29.0291,0.6062,49.626953
12_patch12_30_017,30.1323,0.6733,40.636230
12_patch12_30_018,28.7548,0.5595,53.742432
12_patch12_30_019,29.9976,0.6164,45.810547
12_patch12_30_020,31.1820,0.6981,34.906494
12_patch12_30_021,28.1850,0.5462,55.509766
12_patch12_30_022,29.7843,0.5375,50.336670
12_patch12_30_023,29.8860,0.6409,44.817627
12_patch12_30_024,27.9272,0.5659,56.986572
12_patch12_30_025,29.7834,0.5433,48.851074
12_patch12_30_026,29.1033,0.4997,54.062988
12_patch12_30_027,30.0764,0.6217,45.578369
12_patch12_30_028,31.9010,0.7237,29.161621
12_patch12_30_029,29.6105,0.5226,51.563721
12_patch12_30_030,29.7065,0.5522,49.633789
12_patch12_30_031,28.9917,0.5862,52.581299
12_patch12_30_032,31.2200,0.6778,35.911865
12_patch12_30_033,27.5152,0.5773,54.416992
12_patch12_30_034,28.0394,0.5563,50.876709
12_patch12_30_035,29.0898,0.6046,50.124512
12_patch12_30_036,30.3264,0.6650,38.380127
12_patch12_30_037,26.0167,0.5735,63.020020
12_patch12_30_038,26.5142,0.5218,59.472168
12_patch12_30_039,27.6228,0.5644,56.658203
12_patch12_30_040,28.9419,0.5471,51.339355
12_patch12_30_041,28.6828,0.5805,52.626221
12_patch12_30_042,29.0238,0.6373,47.288818
12_patch12_30_043,33.6456,0.7746,23.962891
12_patch12_31_000,32.2897,0.7569,29.317627
12_patch12_31_001,32.4143,0.7576,26.607422
12_patch12_31_002,30.3355,0.6543,40.440186
12_patch12_31_003,30.3260,0.5948,44.823242
12_patch12_31_004,31.1497,0.6752,36.338623
12_patch12_31_005,30.2931,0.5770,46.843994
12_patch12_31_006,29.8752,0.6016,45.295898
12_patch12_31_007,31.2967,0.6956,34.678223
12_patch12_31_008,29.6628,0.6086,46.149658
12_patch12_31_009,31.7265,0.7181,31.007568
12_patch12_31_010,30.3829,0.6317,43.287598
12_patch12_31_011,31.3471,0.7305,28.870850
12_patch12_31_012,29.9242,0.6425,45.419189
12_patch12_31_013,29.6394,0.5939,47.654297
12_patch12_31_014,30.1345,0.6643,40.104004
12_patch12_31_015,29.4323,0.5745,51.543701
12_patch12_31_016,29.2287,0.5349,54.536865
12_patch12_31_017,30.0629,0.6298,43.215332
12_patch12_31_018,30.7750,0.6993,34.085205
12_patch12_31_019,29.3027,0.5381,55.663330
12_patch12_31_020,30.8904,0.6589,39.721436
12_patch12_31_021,32.7375,0.7548,27.183105
12_patch12_31_022,29.6953,0.5679,50.314209
12_patch12_31_023,30.8196,0.6704,40.029785
12_patch12_31_024,29.5196,0.5832,50.380371
12_patch12_31_025,31.5813,0.7220,33.117432
12_patch12_31_026,29.4500,0.6011,49.617188
12_patch12_31_027,30.2787,0.6675,41.608643
12_patch12_31_028,29.2545,0.5720,51.014160
12_patch12_31_029,28.4946,0.6074,51.652100
12_patch12_31_030,29.6082,0.7010,38.851562
12_patch12_31_031,27.8567,0.5667,57.827148
12_patch12_31_032,29.7611,0.5332,51.952148
12_patch12_31_033,29.2201,0.5197,54.503906
12_patch12_31_034,29.3222,0.5807,47.759033
12_patch12_31_035,28.6678,0.5996,49.743164
12_patch12_31_036,27.3648,0.5647,60.600586
12_patch12_31_037,29.0630,0.5867,49.682129
