ImageName, PSNR, SSIM, MSE
phantomFrame000,33.4338,0.9179,10.960815
phantomFrame001,34.5613,0.9501,7.686096
phantomFrame002,34.5106,0.9471,8.890747
phantomFrame003,34.5880,0.9528,9.499634
phantomFrame004,33.7271,0.9460,10.956177
phantomFrame005,33.4696,0.9483,11.249695
phantomFrame006,32.9874,0.9472,12.434448
phantomFrame007,32.3461,0.9352,14.651184
phantomFrame008,32.5258,0.9311,14.505493
phantomFrame009,31.1920,0.9231,15.791931
phantomFrame010,31.6809,0.9277,16.140259
phantomFrame011,31.3167,0.9134,17.690857
phantomFrame012,30.9868,0.9073,19.215210
phantomFrame013,29.0506,0.9030,20.709595
phantomFrame014,28.2409,0.8894,22.449036
phantomFrame015,28.0669,0.8851,23.014282
phantomFrame016,27.7082,0.8859,23.783020
phantomFrame017,27.8045,0.8925,23.507141
phantomFrame018,27.3282,0.8616,25.330994
phantomFrame019,27.7039,0.8880,23.970459
phantomFrame020,27.9128,0.8872,24.335938
phantomFrame021,27.8013,0.8482,25.336304
phantomFrame022,28.5199,0.8531,24.946533
phantomFrame023,29.9751,0.8491,23.711426
phantomFrame024,30.2046,0.8793,22.173096
phantomFrame025,30.5905,0.8920,21.008789
phantomFrame026,31.4278,0.9042,19.555725
phantomFrame027,31.2399,0.9036,19.032166
phantomFrame028,31.3155,0.9079,18.562927
phantomFrame029,30.8577,0.9063,19.043579
phantomFrame030,31.4383,0.8978,18.770752
phantomFrame031,31.4142,0.9033,18.952393
phantomFrame032,31.3742,0.9072,18.106201
phantomFrame033,31.5376,0.9058,17.840637
phantomFrame034,31.9852,0.9227,16.152466
phantomFrame035,32.3464,0.9254,15.773621
phantomFrame036,32.4292,0.9284,15.260742
phantomFrame037,32.0322,0.9281,15.584351
phantomFrame038,32.4625,0.9231,15.195618
phantomFrame039,33.0108,0.9259,14.961914
phantomFrame040,32.7863,0.9360,13.952148
phantomFrame041,33.2982,0.9337,13.973938
phantomFrame042,32.8835,0.9368,13.131714
phantomFrame043,33.2716,0.9378,12.754944
phantomFrame044,33.6536,0.9417,12.020569
phantomFrame045,33.2594,0.9459,11.809692
phantomFrame046,34.1447,0.9495,10.616516
phantomFrame047,34.0844,0.9439,10.920044
phantomFrame048,34.4903,0.9480,9.545288
phantomFrame049,34.6707,0.9435,8.635437
phantomFrame050,34.8616,0.9459,7.837891
