Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.57346168	0.17839222	27.305	1.483	0.836	0.033	0.044	0.007
2	0.49741954	0.15160302	30.087	1.709	0.928	0.015	0.032	0.006
3	0.49127277	0.09637363	31.418	1.642	0.959	0.011	0.027	0.005
4	0.48801812	0.09078351	31.902	1.847	0.949	0.013	0.026	0.006
5	0.48551551	0.07320217	32.453	2.116	0.965	0.010	0.025	0.006
6	0.49114670	0.10562107	32.278	1.911	0.960	0.007	0.025	0.006
7	0.48712751	0.06536581	32.759	2.098	0.966	0.010	0.024	0.006
8	0.48512065	0.06024215	33.605	2.355	0.977	0.009	0.022	0.007
9	0.48571835	0.08080700	33.361	2.336	0.977	0.009	0.022	0.007
10	0.48558613	0.06912507	33.372	2.517	0.974	0.009	0.022	0.007
11	0.48366721	0.06981370	33.503	2.457	0.970	0.010	0.022	0.007
12	0.48424872	0.07984893	33.806	2.529	0.977	0.009	0.021	0.007
13	0.49239532	0.07761777	32.932	2.203	0.968	0.008	0.023	0.007
14	0.48479785	0.06248417	33.250	2.314	0.978	0.009	0.023	0.007
15	0.48351732	0.06174287	33.320	2.585	0.980	0.009	0.023	0.008
16	0.48379460	0.05392460	33.668	2.497	0.979	0.008	0.022	0.007
17	0.48334117	0.06884888	33.892	2.486	0.978	0.008	0.021	0.007
18	0.48394694	0.05578183	33.979	2.563	0.982	0.009	0.021	0.007
19	0.48359771	0.05710791	33.560	2.484	0.981	0.009	0.022	0.007
20	0.48383762	0.07519908	34.070	2.736	0.980	0.010	0.021	0.008
21	0.48589991	0.05486905	33.885	2.537	0.981	0.010	0.021	0.007
22	0.48347986	0.05664817	34.159	2.827	0.980	0.009	0.021	0.008
23	0.48345055	0.05702109	34.044	2.807	0.979	0.009	0.021	0.008
24	0.48270625	0.06459414	33.681	2.870	0.980	0.009	0.022	0.008
25	0.48370104	0.05107205	34.008	2.791	0.983	0.009	0.021	0.008
26	0.48457606	0.08682427	33.332	2.578	0.970	0.009	0.023	0.008
27	0.48240081	0.05742907	34.142	2.789	0.985	0.009	0.021	0.008
28	0.48176518	0.06416253	34.421	2.906	0.985	0.009	0.020	0.008
29	0.48269033	0.05841575	33.900	2.773	0.982	0.009	0.021	0.008
30	0.48264803	0.06781941	33.596	2.562	0.983	0.009	0.022	0.008
31	0.48415032	0.04385776	34.780	2.965	0.985	0.009	0.019	0.008
32	0.48203724	0.05413840	34.046	2.698	0.983	0.009	0.021	0.008
33	0.48197669	0.05282381	34.248	2.831	0.983	0.009	0.021	0.008
34	0.48194298	0.04891400	33.827	2.737	0.984	0.009	0.022	0.008
35	0.48202273	0.04283797	34.588	2.939	0.985	0.009	0.020	0.008
36	0.48819430	0.04998707	34.317	2.736	0.984	0.009	0.020	0.008
37	0.48321639	0.06142202	33.931	2.741	0.983	0.009	0.021	0.008
38	0.48134839	0.05761885	33.470	2.601	0.983	0.009	0.022	0.008
39	0.48341011	0.05169278	34.331	2.818	0.984	0.009	0.020	0.008
40	0.48205203	0.05623779	33.700	2.686	0.983	0.009	0.022	0.008
41	0.48276318	0.05120391	34.473	2.915	0.984	0.009	0.020	0.008
42	0.48289531	0.05470553	33.957	2.681	0.985	0.009	0.021	0.008
43	0.48309064	0.05176180	34.899	3.047	0.985	0.009	0.019	0.008
44	0.48213714	0.05050786	34.358	2.864	0.985	0.009	0.020	0.008
45	0.48198404	0.05347346	34.147	2.836	0.985	0.009	0.021	0.008
46	0.48250350	0.05165336	34.665	3.070	0.986	0.009	0.020	0.008
47	0.48281212	0.05335177	34.173	2.882	0.985	0.009	0.021	0.008
48	0.48205291	0.05288865	34.172	2.854	0.984	0.009	0.021	0.008
49	0.48081298	0.05500308	34.169	2.889	0.985	0.009	0.021	0.008
50	0.48229655	0.05277145	34.532	2.960	0.986	0.009	0.020	0.008
51	0.48207014	0.05423835	34.121	2.754	0.982	0.009	0.021	0.008
52	0.48126704	0.05379545	34.371	2.955	0.986	0.009	0.020	0.008
53	0.48235209	0.04521751	34.455	2.865	0.986	0.009	0.020	0.008
54	0.48194626	0.05103408	34.523	2.950	0.986	0.009	0.020	0.008
55	0.48257317	0.04821581	34.879	3.163	0.985	0.009	0.019	0.009
56	0.48066163	0.04966849	33.852	2.799	0.984	0.009	0.022	0.008
57	0.48183227	0.05052248	34.651	3.073	0.986	0.009	0.020	0.008
58	0.48201417	0.05072308	34.238	2.894	0.985	0.009	0.021	0.008
59	0.48190057	0.04732423	34.549	3.020	0.986	0.009	0.020	0.009
60	0.48168214	0.04840773	34.157	2.966	0.985	0.009	0.021	0.008
61	0.48208708	0.05393968	34.019	2.822	0.984	0.009	0.021	0.008
62	0.48145376	0.05271899	34.423	2.930	0.985	0.009	0.020	0.008
63	0.48207764	0.04977406	34.202	2.941	0.985	0.009	0.021	0.008
64	0.48224633	0.04790728	34.220	2.931	0.985	0.009	0.021	0.008
65	0.48049230	0.05110042	34.137	2.869	0.984	0.009	0.021	0.008
66	0.48196375	0.04656523	34.178	2.862	0.986	0.009	0.021	0.008
67	0.48181471	0.05137916	34.188	2.924	0.984	0.009	0.021	0.008
68	0.48163388	0.05078444	34.028	2.812	0.985	0.009	0.021	0.008
69	0.48051259	0.05234953	34.472	3.084	0.985	0.009	0.020	0.009
70	0.48197324	0.05490349	34.528	2.963	0.985	0.009	0.020	0.008
71	0.48188260	0.04647583	34.723	3.030	0.987	0.009	0.020	0.008
72	0.48150850	0.04974721	34.490	3.037	0.986	0.009	0.020	0.008
73	0.47990181	0.04625036	34.724	3.127	0.986	0.009	0.020	0.009
74	0.48100101	0.05157688	34.476	2.953	0.986	0.009	0.020	0.008
75	0.48117013	0.04727294	34.615	3.070	0.986	0.009	0.020	0.009
76	0.48086838	0.05122704	34.690	3.070	0.986	0.009	0.020	0.009
77	0.48196032	0.04870511	34.359	2.995	0.985	0.009	0.020	0.008
78	0.48197720	0.05029708	34.426	2.943	0.985	0.009	0.020	0.008
79	0.48186741	0.04505301	34.365	3.010	0.985	0.009	0.020	0.009
80	0.48145129	0.04924196	34.305	2.992	0.985	0.010	0.021	0.009
81	0.48152378	0.05623739	34.263	2.913	0.986	0.009	0.021	0.008
82	0.48101368	0.04817873	34.237	2.895	0.985	0.009	0.021	0.008
83	0.47966106	0.04894303	34.889	3.185	0.986	0.009	0.019	0.009
84	0.48039320	0.04882487	34.343	2.967	0.985	0.010	0.021	0.009
85	0.48148592	0.04640065	34.459	3.120	0.986	0.010	0.020	0.009
86	0.48138802	0.05315212	34.422	3.043	0.985	0.010	0.020	0.009
87	0.48197411	0.04758464	34.442	3.054	0.985	0.009	0.020	0.009
88	0.48140011	0.04411296	34.694	3.120	0.986	0.009	0.020	0.009
89	0.48150923	0.04841799	34.425	3.038	0.985	0.010	0.020	0.009
90	0.47997617	0.04933252	34.168	2.906	0.985	0.010	0.021	0.009
91	0.48193652	0.04853820	34.349	3.009	0.985	0.010	0.021	0.009
