ImageName, PSNR, SSIM, MSE
phantomFrame000,32.2508,0.8843,11.351074
phantomFrame001,36.7463,0.9822,6.551575
phantomFrame002,37.5943,0.9724,5.096252
phantomFrame003,37.5667,0.9694,5.652527
phantomFrame004,38.3411,0.9754,5.496094
phantomFrame005,39.2424,0.9811,4.976196
phantomFrame006,36.9769,0.9737,6.027649
phantomFrame007,38.8727,0.9776,5.414124
phantomFrame008,37.1420,0.9714,5.963135
phantomFrame009,37.0119,0.9701,6.032471
phantomFrame010,36.7288,0.9747,6.529053
phantomFrame011,37.1894,0.9747,5.858154
phantomFrame012,36.0139,0.9736,6.656250
phantomFrame013,36.3181,0.9766,7.117554
phantomFrame014,36.7596,0.9763,7.009583
phantomFrame015,35.4218,0.9738,7.268799
phantomFrame016,36.1074,0.9756,6.965881
phantomFrame017,35.5696,0.9752,7.534973
phantomFrame018,35.0408,0.9725,8.276672
phantomFrame019,35.8682,0.9776,7.852295
phantomFrame020,34.8260,0.9719,8.294128
phantomFrame021,34.8213,0.9720,8.395081
phantomFrame022,34.7803,0.9740,8.785950
phantomFrame023,35.3642,0.9751,8.674316
phantomFrame024,35.0095,0.9717,8.830505
phantomFrame025,34.6157,0.9729,8.840027
phantomFrame026,34.2780,0.9693,9.547424
phantomFrame027,33.9088,0.9659,9.951965
phantomFrame028,34.1184,0.9706,9.643738
phantomFrame029,34.6696,0.9719,9.531860
phantomFrame030,33.7100,0.9662,10.502686
phantomFrame031,33.7614,0.9654,10.536682
phantomFrame032,34.3330,0.9670,10.726379
phantomFrame033,34.2750,0.9685,10.486328
phantomFrame034,34.6049,0.9680,10.286987
phantomFrame035,33.1310,0.9622,11.262207
phantomFrame036,33.3182,0.9652,11.630981
phantomFrame037,33.0234,0.9604,11.289856
phantomFrame038,33.1077,0.9617,11.838257
phantomFrame039,33.9095,0.9653,11.197937
phantomFrame040,33.5460,0.9631,11.536743
phantomFrame041,32.8931,0.9599,11.917480
phantomFrame042,33.0753,0.9608,11.920410
phantomFrame043,33.4713,0.9610,12.159729
phantomFrame044,33.2355,0.9573,12.588623
phantomFrame045,32.8520,0.9588,13.766663
phantomFrame046,32.4505,0.9507,13.860657
phantomFrame047,32.6033,0.9546,13.472473
phantomFrame048,32.3883,0.9492,14.440735
phantomFrame049,32.5084,0.9528,14.573486
phantomFrame050,32.3660,0.9530,13.665466
phantomFrame051,30.1442,0.9472,15.479309
phantomFrame052,29.4009,0.9437,15.549500
phantomFrame053,29.1095,0.9488,15.619812
phantomFrame054,28.3556,0.9417,16.579468
phantomFrame055,28.3369,0.9366,17.225708
phantomFrame056,28.5668,0.9408,15.697449
phantomFrame057,28.0258,0.9397,17.244934
phantomFrame058,28.2533,0.9404,17.016418
phantomFrame059,28.2446,0.9388,17.303711
phantomFrame060,27.9773,0.9323,18.582825
phantomFrame061,27.5438,0.9318,18.690491
phantomFrame062,27.7771,0.9313,19.312439
phantomFrame063,27.9107,0.9337,19.026489
phantomFrame064,27.4810,0.9305,18.640015
phantomFrame065,27.7799,0.9320,19.398560
phantomFrame066,27.5881,0.9280,19.717346
phantomFrame067,27.4924,0.9355,18.508240
phantomFrame068,27.5528,0.9278,19.673645
phantomFrame069,27.2851,0.9277,19.138123
phantomFrame070,27.4705,0.9264,19.248718
phantomFrame071,27.5583,0.9270,19.871033
phantomFrame072,27.6238,0.9285,20.070740
phantomFrame073,27.7241,0.9359,18.347839
phantomFrame074,27.7482,0.9331,19.349182
phantomFrame075,27.6965,0.9296,20.267151
phantomFrame076,27.5136,0.9309,19.270996
phantomFrame077,27.7875,0.9369,19.834656
phantomFrame078,27.7477,0.9331,19.253418
phantomFrame079,27.8672,0.9335,19.570435
phantomFrame080,27.7459,0.9379,18.564087
phantomFrame081,27.9215,0.9324,19.436707
phantomFrame082,27.9528,0.9365,18.371948
phantomFrame083,28.0278,0.9354,18.276184
phantomFrame084,28.1827,0.9354,19.000061
phantomFrame085,27.8357,0.9386,17.077026
phantomFrame086,28.3213,0.9434,17.176636
phantomFrame087,28.3709,0.9391,16.558105
phantomFrame088,28.6231,0.9375,17.469849
phantomFrame089,28.9853,0.9461,16.202209
phantomFrame090,29.6378,0.9477,15.851807
phantomFrame091,30.7801,0.9499,15.520996
phantomFrame092,32.5776,0.9558,15.887207
phantomFrame093,32.4170,0.9512,15.099548
phantomFrame094,32.6083,0.9542,14.869202
phantomFrame095,32.6614,0.9539,15.279114
phantomFrame096,32.3387,0.9528,15.075073
phantomFrame097,32.6277,0.9530,15.100769
phantomFrame098,32.7453,0.9546,14.745850
phantomFrame099,32.4244,0.9562,14.521118
phantomFrame100,32.7876,0.9615,13.817139
phantomFrame101,32.6784,0.9598,14.250916
phantomFrame102,33.1078,0.9606,13.712585
phantomFrame103,32.8828,0.9569,13.840881
phantomFrame104,32.7636,0.9598,13.865601
phantomFrame105,31.6373,0.9546,15.164551
phantomFrame106,32.7217,0.9622,13.434204
phantomFrame107,33.1753,0.9634,13.285156
phantomFrame108,32.9759,0.9605,13.599243
phantomFrame109,32.5168,0.9616,13.487671
phantomFrame110,32.5437,0.9593,13.996765
phantomFrame111,33.1869,0.9648,12.826294
phantomFrame112,32.7964,0.9617,13.325623
phantomFrame113,33.2101,0.9610,13.535095
phantomFrame114,33.1062,0.9636,13.395874
phantomFrame115,33.1075,0.9657,13.667908
phantomFrame116,33.1837,0.9646,12.786926
phantomFrame117,33.1660,0.9655,12.320862
phantomFrame118,33.3954,0.9657,13.128845
phantomFrame119,33.2858,0.9685,12.358154
phantomFrame120,33.0952,0.9671,12.570374
phantomFrame121,33.8268,0.9704,11.830627
phantomFrame122,34.0005,0.9717,11.681091
