Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.16787284	0.09632231	33.081	1.964	0.948	0.019	0.023	0.006
2	0.15603026	0.09932075	33.114	1.957	0.948	0.018	0.023	0.006
3	0.15178667	0.09453688	33.259	1.993	0.948	0.018	0.022	0.006
4	0.15005723	0.08843086	33.300	2.039	0.948	0.019	0.022	0.006
5	0.14286033	0.08626566	33.434	1.947	0.949	0.017	0.022	0.006
6	0.14138313	0.08642140	33.529	1.977	0.951	0.018	0.022	0.006
7	0.13808090	0.08431911	33.577	2.000	0.951	0.018	0.022	0.006
8	0.13547518	0.08229974	33.693	2.012	0.952	0.018	0.021	0.006
9	0.13446048	0.08089580	33.742	2.007	0.952	0.018	0.021	0.006
10	0.13357378	0.08095188	33.741	1.996	0.952	0.018	0.021	0.006
11	0.13215914	0.08395439	33.518	1.942	0.951	0.018	0.022	0.006
12	0.13174043	0.08191416	33.562	1.933	0.950	0.017	0.022	0.006
13	0.13139970	0.08267537	33.554	1.897	0.950	0.017	0.022	0.005
14	0.13011832	0.08346157	33.800	2.007	0.953	0.018	0.021	0.006
15	0.12874336	0.08242667	33.609	1.949	0.950	0.018	0.021	0.006
16	0.12862300	0.08073348	33.741	1.980	0.952	0.018	0.021	0.006
17	0.12778694	0.08313097	33.422	1.919	0.949	0.018	0.022	0.006
18	0.12744651	0.08450058	33.754	1.955	0.952	0.017	0.021	0.006
19	0.12696086	0.08080056	33.756	1.938	0.952	0.018	0.021	0.005
20	0.12526214	0.08053204	33.800	1.979	0.952	0.018	0.021	0.006
21	0.12690079	0.08209245	33.443	1.870	0.948	0.018	0.022	0.005
22	0.12479306	0.07952164	33.803	1.964	0.952	0.017	0.021	0.006
23	0.12571295	0.08149654	33.756	1.983	0.952	0.018	0.021	0.006
24	0.12542968	0.08483369	33.781	1.946	0.952	0.017	0.021	0.005
25	0.12440979	0.08057750	33.747	1.940	0.952	0.018	0.021	0.006
26	0.12380008	0.08228518	33.824	1.951	0.953	0.017	0.021	0.005
27	0.12373280	0.08056725	33.785	1.939	0.952	0.017	0.021	0.005
28	0.12404810	0.07942407	33.825	1.971	0.952	0.018	0.021	0.006
29	0.12279270	0.08403230	33.845	1.957	0.953	0.017	0.021	0.005
30	0.12075189	0.08386167	33.481	1.843	0.949	0.017	0.022	0.005
31	0.12199763	0.08227090	33.522	1.891	0.949	0.018	0.022	0.005
32	0.12048400	0.08098110	33.743	1.914	0.951	0.017	0.021	0.005
33	0.12204342	0.08057951	33.774	1.933	0.952	0.017	0.021	0.005
34	0.12015225	0.07933662	33.857	1.958	0.953	0.017	0.021	0.005
35	0.11963948	0.07863332	33.874	1.948	0.953	0.017	0.021	0.005
36	0.11944358	0.07892611	33.855	1.948	0.952	0.017	0.021	0.005
37	0.12145521	0.08424807	33.565	1.841	0.949	0.017	0.021	0.005
38	0.11942038	0.08118482	33.763	1.944	0.951	0.018	0.021	0.005
39	0.11978079	0.08052372	33.885	1.936	0.953	0.017	0.021	0.005
40	0.11938329	0.08357384	33.748	1.911	0.951	0.017	0.021	0.005
41	0.11936213	0.07934066	33.809	1.917	0.952	0.017	0.021	0.005
42	0.11838061	0.07931900	33.885	1.947	0.953	0.017	0.021	0.005
43	0.11845918	0.08105807	33.775	1.909	0.951	0.017	0.021	0.005
44	0.11677384	0.08004402	33.978	1.986	0.954	0.017	0.021	0.006
45	0.11722241	0.07807576	33.920	1.957	0.953	0.017	0.021	0.005
46	0.11808284	0.07855138	33.948	1.959	0.953	0.017	0.021	0.005
47	0.11840001	0.08077312	33.918	1.944	0.953	0.017	0.021	0.005
48	0.11767191	0.08074760	33.862	1.926	0.952	0.017	0.021	0.005
49	0.11776010	0.07834229	33.923	1.955	0.953	0.017	0.021	0.005
50	0.11657623	0.07985468	33.864	1.927	0.952	0.017	0.021	0.005
51	0.11602190	0.08040591	33.895	1.929	0.952	0.017	0.021	0.005
52	0.11854825	0.08065296	33.735	1.896	0.951	0.017	0.021	0.005
53	0.11712841	0.07908011	33.935	1.964	0.953	0.018	0.021	0.005
54	0.11720903	0.08074966	33.945	1.944	0.953	0.017	0.021	0.005
55	0.11705433	0.07987359	33.888	1.941	0.952	0.017	0.021	0.005
56	0.11713018	0.08147123	34.014	1.967	0.954	0.017	0.020	0.005
57	0.11748972	0.08146761	33.923	1.942	0.953	0.017	0.021	0.005
58	0.11642442	0.07966430	34.015	1.960	0.954	0.017	0.020	0.005
59	0.11626463	0.08078944	33.972	1.948	0.953	0.017	0.021	0.005
60	0.11678042	0.08183331	33.916	1.940	0.953	0.017	0.021	0.005
61	0.11703683	0.08246447	33.784	1.892	0.951	0.017	0.021	0.005
62	0.11628083	0.07922926	33.826	1.905	0.951	0.017	0.021	0.005
63	0.11499008	0.08005891	33.937	1.943	0.953	0.017	0.021	0.005
64	0.11687318	0.07932678	33.852	1.920	0.952	0.017	0.021	0.005
65	0.11603650	0.08168612	33.950	1.931	0.953	0.017	0.021	0.005
66	0.11559575	0.07984589	34.021	1.947	0.954	0.017	0.020	0.005
67	0.11655294	0.08021498	33.916	1.931	0.953	0.017	0.021	0.005
68	0.11642207	0.07819007	34.042	1.972	0.954	0.017	0.020	0.005
69	0.11349492	0.07974987	33.869	1.921	0.952	0.017	0.021	0.005
70	0.11469242	0.08038030	33.945	1.940	0.953	0.017	0.021	0.005
71	0.11556650	0.08015646	33.888	1.919	0.952	0.017	0.021	0.005
72	0.11572235	0.07892019	33.977	1.943	0.953	0.017	0.021	0.005
73	0.11463518	0.08003706	33.988	1.946	0.953	0.017	0.021	0.005
74	0.11472742	0.07911812	33.916	1.914	0.952	0.017	0.021	0.005
75	0.11497429	0.08069626	33.906	1.919	0.952	0.017	0.021	0.005
76	0.11455759	0.08019521	33.911	1.920	0.953	0.017	0.021	0.005
77	0.11587568	0.08357211	33.861	1.901	0.952	0.017	0.021	0.005
78	0.11618099	0.08073151	33.822	1.900	0.952	0.017	0.021	0.005
79	0.11389036	0.07987677	33.989	1.930	0.953	0.017	0.021	0.005
80	0.11441955	0.08208538	33.999	1.946	0.954	0.017	0.021	0.005
81	0.11535252	0.08231589	33.905	1.910	0.953	0.017	0.021	0.005
82	0.11679585	0.08196577	33.834	1.888	0.952	0.017	0.021	0.005
83	0.11417560	0.07989991	33.974	1.932	0.953	0.017	0.021	0.005
84	0.11588613	0.08049712	33.990	1.938	0.953	0.017	0.021	0.005
85	0.11462224	0.07865643	33.969	1.925	0.953	0.017	0.021	0.005
86	0.11375805	0.08039297	33.953	1.936	0.953	0.017	0.021	0.005
87	0.11390548	0.07946885	34.020	1.938	0.954	0.017	0.020	0.005
88	0.11541390	0.07943409	33.930	1.916	0.953	0.017	0.021	0.005
89	0.11387418	0.07972826	33.986	1.930	0.953	0.017	0.021	0.005
90	0.11462387	0.07837964	33.977	1.936	0.953	0.017	0.021	0.005
91	0.11412773	0.07911491	33.924	1.909	0.953	0.017	0.021	0.005
92	0.11477754	0.07957531	33.986	1.936	0.953	0.017	0.021	0.005
93	0.11398462	0.07949761	34.037	1.946	0.954	0.017	0.020	0.005
94	0.11326298	0.08124960	34.033	1.942	0.954	0.017	0.020	0.005
95	0.11343085	0.07789129	34.009	1.946	0.954	0.017	0.020	0.005
96	0.11319528	0.08029672	34.024	1.946	0.954	0.017	0.020	0.005
97	0.11356526	0.08039659	33.985	1.921	0.953	0.017	0.021	0.005
98	0.11389935	0.07969118	33.978	1.930	0.953	0.017	0.021	0.005
99	0.11391095	0.07894276	33.981	1.920	0.953	0.017	0.021	0.005
100	0.11398587	0.07941601	33.990	1.931	0.953	0.017	0.021	0.005
101	0.11274861	0.07890447	34.007	1.933	0.954	0.017	0.020	0.005
102	0.11429688	0.07921256	33.986	1.935	0.953	0.017	0.021	0.005
103	0.11520720	0.07958925	33.954	1.926	0.953	0.017	0.021	0.005
