ImageName, PSNR, SSIM, MSE
L291_frame003,34.5432,0.9050,14.814148
L291_frame004,34.5595,0.9087,14.593742
L291_frame005,34.8740,0.9118,14.235554
L291_frame006,34.6753,0.9127,14.656895
L291_frame007,34.9652,0.9160,14.092392
L291_frame008,35.0639,0.9150,13.899982
L291_frame009,35.1051,0.9140,14.022083
L291_frame010,35.3704,0.9148,13.729504
L291_frame011,35.4809,0.9164,13.479389
L291_frame012,35.2232,0.9137,13.896801
L291_frame013,35.3628,0.9161,13.583866
L291_frame014,35.3011,0.9165,13.649319
L291_frame015,35.1446,0.9140,13.898888
L291_frame016,35.1140,0.9140,14.116673
L291_frame017,35.2522,0.9191,13.454235
L291_frame018,35.1090,0.9166,13.728874
L291_frame019,35.1394,0.9185,13.606556
L291_frame020,34.9859,0.9190,13.874859
L291_frame021,35.0582,0.9184,13.984402
L291_frame022,35.2250,0.9223,13.627213
L291_frame023,35.3590,0.9218,13.177479
L291_frame024,35.6152,0.9210,13.309486
L291_frame025,35.6718,0.9231,13.100063
L291_frame026,36.0199,0.9244,12.480392
L291_frame027,36.2046,0.9256,12.531105
L291_frame028,36.2850,0.9282,12.216183
L291_frame029,36.6483,0.9284,11.339920
L291_frame030,36.7133,0.9282,11.119381
L291_frame031,36.8570,0.9297,10.504219
L291_frame032,37.0500,0.9293,10.180031
L291_frame033,37.7947,0.9282,9.662140
L291_frame034,38.0383,0.9302,9.233883
L291_frame035,38.1123,0.9300,9.035801
L291_frame036,38.1837,0.9291,9.099697
L291_frame037,38.2258,0.9328,8.882179
L291_frame038,38.2802,0.9323,8.908848
L291_frame039,38.2257,0.9303,8.968525
L291_frame040,38.2250,0.9318,9.007008
L291_frame041,38.2480,0.9312,9.115604
L291_frame042,38.1315,0.9296,9.414459
L291_frame043,38.4170,0.9317,8.825165
L291_frame044,38.1441,0.9292,9.184227
L291_frame045,38.3504,0.9284,8.823383
L291_frame046,38.4356,0.9311,8.634808
L291_frame047,38.3484,0.9317,8.668465
L291_frame048,38.0102,0.9308,9.265991
L291_frame049,37.9979,0.9333,9.176926
L291_frame050,37.9628,0.9341,9.034985
L291_frame051,38.0393,0.9337,9.196430
L291_frame052,37.8521,0.9375,9.250763
L291_frame053,37.1021,0.9364,10.441292
L291_frame054,37.5752,0.9343,9.900883
L291_frame055,37.9973,0.9360,9.158905
L291_frame056,38.1550,0.9368,8.855629
L291_frame057,38.2736,0.9361,8.717472
L291_frame058,38.2967,0.9377,8.590088
L291_frame059,38.3770,0.9388,8.652985
L291_frame060,38.5361,0.9366,8.493851
L291_frame061,38.4650,0.9366,8.476185
L291_frame062,38.6387,0.9370,8.306435
L291_frame063,38.5963,0.9347,8.435760
L291_frame064,38.3227,0.9378,8.557987
L291_frame065,38.3113,0.9366,8.443501
L291_frame066,38.6256,0.9377,8.296318
L291_frame067,39.0634,0.9398,7.715012
L291_frame068,39.0072,0.9395,7.798496
L291_frame069,38.6877,0.9370,8.446922
L291_frame070,38.3663,0.9371,8.757381
L291_frame071,38.5362,0.9361,8.552055
L291_frame072,38.2697,0.9327,9.071884
L291_frame073,38.2862,0.9347,8.941547
L291_frame074,38.2682,0.9344,8.993206
L291_frame075,38.1498,0.9314,9.303986
L291_frame076,38.4017,0.9318,8.848503
L291_frame077,38.2635,0.9319,9.089745
L291_frame078,38.1633,0.9286,9.240868
L291_frame079,38.1658,0.9309,9.058498
L291_frame080,38.1925,0.9304,9.145077
L291_frame081,38.0344,0.9286,9.623772
L291_frame082,38.1379,0.9314,9.218018
L291_frame083,38.1551,0.9326,9.200954
L291_frame084,38.0985,0.9307,9.304211
L291_frame085,38.2988,0.9336,8.909584
L291_frame086,38.3354,0.9347,8.801487
L291_frame087,38.2498,0.9346,8.804840
L291_frame088,38.5285,0.9375,8.207947
L291_frame089,38.5012,0.9376,8.181442
L291_frame090,38.2695,0.9359,8.584038
L291_frame091,38.3605,0.9394,8.404831
