Scan,Image_name, PSNR, SSIM, MSE
0,phantom,34.6345,0.8017,16.289795
0,phantom,35.1379,0.8073,14.185852
0,phantom,34.5854,0.7992,15.997437
0,phantom,33.4557,0.7852,20.077820
0,phantom,33.5597,0.7991,17.930603
0,phantom,33.4474,0.7889,18.383850
0,phantom,33.8234,0.7891,19.758240
0,phantom,33.9030,0.7830,19.440063
0,phantom,33.0648,0.7666,22.982178
0,phantom,33.5383,0.7979,20.087524
0,phantom,33.1828,0.7715,21.793091
0,phantom,32.9287,0.7588,24.535645
0,phantom,32.1974,0.7541,27.424072
0,phantom,32.5893,0.7521,25.884888
0,phantom,32.3803,0.7360,27.838013
0,phantom,32.5635,0.7435,25.832031
0,phantom,33.3427,0.7863,22.694702
0,phantom,32.6917,0.7738,25.284302
0,phantom,31.4427,0.7272,31.005005
0,phantom,31.8468,0.7342,31.876160
0,phantom,32.2199,0.7533,28.705811
0,phantom,32.0547,0.7375,28.280090
0,phantom,32.4015,0.7603,25.389343
0,phantom,32.2284,0.7528,27.816650
0,phantom,31.3694,0.7373,31.189026
0,phantom,31.1222,0.7291,30.655945
0,phantom,30.8996,0.7338,32.686951
0,phantom,30.8208,0.7369,34.701843
0,phantom,30.8613,0.7282,36.686951
0,phantom,30.7997,0.7451,32.323853
0,phantom,30.8158,0.7439,35.514221
0,phantom,30.3678,0.7221,36.354065
0,phantom,30.6367,0.7445,35.063904
0,phantom,30.5896,0.7421,36.552063
0,phantom,30.3880,0.7268,35.154602
0,phantom,30.6881,0.7456,34.044373
0,phantom,30.6659,0.7432,34.360046
0,phantom,30.6727,0.7540,33.412964
0,phantom,30.5545,0.7247,38.371765
0,phantom,30.7736,0.7501,34.102600
0,phantom,30.9830,0.7483,34.244446
0,phantom,30.7057,0.7353,38.428589
0,phantom,30.7748,0.7409,36.305847
0,phantom,31.0959,0.7466,34.585205
0,phantom,31.4902,0.7446,34.779297
0,phantom,31.8303,0.7500,34.491089
0,phantom,31.8937,0.7484,32.982422
0,phantom,32.1532,0.7598,31.496460
0,phantom,31.4162,0.7415,38.368042
0,phantom,31.6666,0.7518,35.302002
0,phantom,31.2982,0.7312,37.473145
0,phantom,31.2970,0.7462,37.267822
0,phantom,31.6909,0.7536,34.319946
0,phantom,31.8371,0.7522,34.549561
0,phantom,31.2080,0.7358,35.986084
0,phantom,31.9829,0.7417,31.908569
0,phantom,31.6337,0.7493,32.685791
0,phantom,31.2331,0.7419,38.342590
0,phantom,31.3111,0.7421,36.893066
0,phantom,31.3881,0.7460,37.079773
0,phantom,31.9547,0.7552,33.239624
0,phantom,31.8449,0.7407,35.363647
0,phantom,31.0781,0.7143,39.168518
0,phantom,31.2373,0.7470,35.482727
0,phantom,31.8877,0.7606,29.836792
0,phantom,31.8733,0.7534,31.367615
0,phantom,31.6354,0.7461,35.496521
0,phantom,31.9591,0.7398,32.603394
0,phantom,32.3953,0.7584,29.193115
0,phantom,32.0763,0.7457,29.126282
0,phantom,31.9538,0.7475,31.513367
0,phantom,31.6394,0.7262,34.642029
0,phantom,31.7180,0.7329,33.233765
0,phantom,32.0086,0.7412,29.618469
0,phantom,32.1911,0.7479,28.574280
0,phantom,31.8505,0.7357,33.481018
0,phantom,31.8357,0.7406,33.250122
0,phantom,32.5249,0.7507,28.185730
0,phantom,32.6837,0.7649,25.614014
0,phantom,32.7317,0.7574,25.650696
0,phantom,32.5685,0.7410,27.494263
0,phantom,32.5106,0.7421,28.383423
0,phantom,32.0918,0.7502,28.935364
0,phantom,32.4209,0.7498,27.316528
0,phantom,32.7478,0.7547,24.366455
0,phantom,32.8270,0.7499,25.476379
0,phantom,32.7579,0.7601,24.833008
0,phantom,32.9749,0.7597,24.497253
0,phantom,32.7347,0.7486,25.564270
0,phantom,32.6217,0.7445,26.414917
0,phantom,32.0922,0.7388,26.759888
0,phantom,32.8236,0.7764,24.221558
0,phantom,33.0614,0.7742,22.788208
0,phantom,33.3263,0.7738,22.918335
0,phantom,33.5447,0.7707,20.482544
0,phantom,34.1459,0.7908,17.438110
0,phantom,34.4703,0.8040,16.417297
0,phantom,34.5973,0.8111,16.607239
0,phantom,34.8969,0.8037,15.290894
0,phantom,35.4534,0.8334,13.727478
