Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.64073675	0.26772242	21.732	1.671	0.762	0.034	0.083	0.014
2	0.56604740	0.19891074	25.055	1.627	0.834	0.030	0.057	0.010
3	0.55935310	0.24366327	25.523	1.891	0.850	0.032	0.054	0.010
4	0.55544436	0.20787467	25.987	1.233	0.856	0.017	0.051	0.007
5	0.55118721	0.16926490	27.496	1.773	0.883	0.026	0.043	0.008
6	0.54749334	0.16417077	27.624	1.895	0.891	0.022	0.043	0.009
7	0.54771580	0.15378650	28.292	1.986	0.915	0.020	0.039	0.009
8	0.54703069	0.20291678	27.162	1.896	0.918	0.018	0.045	0.009
9	0.54713379	0.18019496	28.628	2.184	0.923	0.015	0.038	0.009
10	0.54215183	0.18227932	27.968	1.995	0.928	0.018	0.041	0.009
11	0.53969954	0.14950304	27.496	1.882	0.928	0.017	0.043	0.009
12	0.53987664	0.13103994	27.105	1.580	0.934	0.013	0.045	0.009
13	0.53651966	0.11465896	27.892	1.591	0.937	0.012	0.041	0.008
14	0.53121995	0.15057752	25.284	1.560	0.923	0.018	0.055	0.009
15	0.53714000	0.15788522	28.285	1.723	0.935	0.019	0.039	0.008
16	0.53658142	0.18133167	26.798	1.651	0.929	0.019	0.047	0.009
17	0.53918153	0.14203900	26.876	1.790	0.923	0.019	0.046	0.009
18	0.53256682	0.11488313	28.042	2.332	0.946	0.019	0.041	0.011
19	0.53248846	0.12003871	26.999	2.539	0.930	0.031	0.047	0.013
20	0.53153560	0.10670938	28.652	2.191	0.943	0.016	0.038	0.010
21	0.53013938	0.13297062	27.058	1.729	0.943	0.016	0.045	0.009
22	0.53195955	0.13140595	25.640	2.951	0.911	0.041	0.055	0.018
23	0.53354163	0.11972710	28.244	2.191	0.944	0.019	0.040	0.011
24	0.53191827	0.12720289	26.750	2.758	0.935	0.032	0.048	0.015
25	0.53092504	0.12348691	27.212	2.446	0.941	0.029	0.045	0.013
26	0.52961189	0.15077406	26.427	2.698	0.928	0.031	0.050	0.015
27	0.52997116	0.11235470	27.079	3.024	0.926	0.035	0.047	0.016
28	0.53082956	0.12161717	26.216	3.034	0.915	0.045	0.052	0.018
29	0.53040041	0.11899282	26.732	2.705	0.928	0.035	0.048	0.015
30	0.52941743	0.10509399	28.032	3.079	0.942	0.032	0.042	0.015
31	0.52819046	0.13909995	25.704	3.317	0.906	0.056	0.056	0.021
32	0.52877281	0.12630658	27.405	1.990	0.942	0.019	0.044	0.010
33	0.53257311	0.13528263	26.023	3.108	0.915	0.044	0.053	0.018
34	0.53013733	0.12378889	26.451	2.916	0.923	0.038	0.050	0.017
35	0.52859424	0.10624060	28.829	2.479	0.949	0.020	0.038	0.011
36	0.52865818	0.13310495	25.972	3.065	0.915	0.043	0.053	0.018
37	0.52985311	0.09894865	28.763	2.791	0.952	0.023	0.038	0.013
38	0.52685134	0.15099249	24.654	3.671	0.885	0.068	0.064	0.025
39	0.52866825	0.11323555	27.379	3.548	0.932	0.042	0.046	0.019
40	0.52733086	0.11948232	27.109	3.186	0.934	0.038	0.047	0.017
41	0.52673564	0.13866780	25.943	3.831	0.904	0.057	0.056	0.024
42	0.53076172	0.10570191	28.584	3.059	0.941	0.028	0.040	0.015
43	0.52811713	0.11445542	27.450	2.636	0.940	0.028	0.044	0.014
44	0.52786392	0.13306331	25.834	3.535	0.911	0.050	0.055	0.021
45	0.52676003	0.12383421	27.011	4.122	0.921	0.059	0.050	0.024
46	0.53026075	0.11995304	26.691	3.132	0.928	0.043	0.049	0.018
47	0.52907405	0.11286260	27.706	3.052	0.943	0.032	0.044	0.016
48	0.52831174	0.12219080	26.198	3.576	0.920	0.049	0.053	0.021
49	0.52576938	0.13352879	26.299	3.601	0.917	0.055	0.053	0.022
50	0.52973376	0.12263343	26.863	3.190	0.932	0.037	0.048	0.017
51	0.52788850	0.11475831	27.476	3.243	0.941	0.036	0.045	0.017
52	0.52625667	0.11552597	27.339	2.708	0.938	0.030	0.045	0.014
53	0.52717426	0.10486930	27.581	2.560	0.945	0.024	0.044	0.013
54	0.52967436	0.11876806	26.408	3.531	0.925	0.044	0.052	0.020
55	0.52823327	0.12464011	26.394	3.952	0.918	0.054	0.053	0.023
56	0.52591456	0.12029513	26.735	3.669	0.925	0.049	0.050	0.021
57	0.52644003	0.11699265	26.791	3.443	0.927	0.043	0.049	0.020
