Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.59699131	0.19474180	25.372	1.620	0.770	0.028	0.055	0.009
2	0.49894447	0.17668604	28.500	1.508	0.872	0.016	0.038	0.006
3	0.49054047	0.10546286	30.321	1.367	0.920	0.010	0.031	0.005
4	0.48519942	0.07708286	31.334	1.652	0.928	0.011	0.028	0.005
5	0.48114409	0.08471144	31.864	1.732	0.945	0.009	0.026	0.005
6	0.47971521	0.07769026	32.260	1.793	0.954	0.009	0.025	0.006
7	0.47954255	0.08501214	32.444	1.826	0.955	0.009	0.024	0.006
8	0.48249306	0.06680183	32.543	1.790	0.955	0.009	0.024	0.005
9	0.47897142	0.08669070	32.725	1.938	0.956	0.008	0.024	0.006
10	0.47822647	0.07843580	33.212	2.086	0.964	0.008	0.023	0.006
11	0.47807025	0.07108529	33.228	2.056	0.964	0.008	0.022	0.006
12	0.47748946	0.06659185	32.970	2.092	0.965	0.008	0.023	0.006
13	0.47721773	0.06621499	33.187	2.108	0.964	0.008	0.023	0.006
14	0.47700748	0.06782950	33.241	2.132	0.965	0.007	0.022	0.006
15	0.47717959	0.15504505	32.166	1.864	0.923	0.018	0.025	0.006
16	0.47815203	0.06640643	33.526	2.255	0.969	0.009	0.022	0.006
17	0.47637081	0.06316768	33.594	2.233	0.970	0.008	0.022	0.006
18	0.47683794	0.05688817	33.548	2.353	0.971	0.009	0.022	0.007
19	0.47570281	0.06357860	33.649	2.360	0.971	0.009	0.022	0.007
20	0.47563809	0.06707853	33.702	2.412	0.971	0.008	0.022	0.007
21	0.47598377	0.07302627	34.023	2.497	0.972	0.010	0.021	0.007
22	0.47587003	0.07964946	33.849	2.483	0.972	0.008	0.021	0.007
23	0.47574780	0.06332471	33.846	2.531	0.972	0.008	0.021	0.007
24	0.47627322	0.05889493	33.481	2.590	0.973	0.008	0.022	0.007
25	0.47577882	0.05173325	34.041	2.552	0.975	0.008	0.021	0.007
26	0.47594265	0.05280308	34.059	2.537	0.976	0.008	0.021	0.007
27	0.47573070	0.05995102	33.857	2.522	0.974	0.008	0.021	0.007
28	0.47503080	0.06160635	34.014	2.615	0.976	0.009	0.021	0.007
29	0.47518522	0.05895945	33.952	2.669	0.976	0.009	0.021	0.007
30	0.47570219	0.05043436	34.070	2.599	0.975	0.008	0.021	0.007
31	0.47561184	0.05810887	34.059	2.620	0.977	0.009	0.021	0.007
32	0.47576946	0.06085469	34.259	2.792	0.976	0.009	0.020	0.008
33	0.47771211	0.14266167	32.899	2.156	0.924	0.018	0.023	0.007
34	0.48389659	0.13652682	32.980	2.220	0.933	0.018	0.023	0.007
35	0.47779373	0.07119385	33.850	2.612	0.966	0.009	0.021	0.007
36	0.47504057	0.06257277	33.971	2.739	0.974	0.009	0.021	0.007
37	0.47522501	0.05986373	34.003	2.719	0.975	0.009	0.021	0.007
38	0.47538305	0.05451534	34.394	2.832	0.977	0.009	0.020	0.008
39	0.47530463	0.05768189	34.145	2.823	0.976	0.009	0.021	0.008
40	0.47495634	0.05994700	34.179	2.789	0.976	0.008	0.021	0.008
41	0.47473837	0.05520966	34.214	2.918	0.978	0.009	0.021	0.008
42	0.47435933	0.05675411	34.509	2.897	0.978	0.009	0.020	0.008
43	0.47428607	0.06036692	33.910	2.806	0.975	0.009	0.021	0.008
44	0.47484007	0.05053064	34.457	2.991	0.978	0.009	0.020	0.008
45	0.47501168	0.05433547	34.378	2.972	0.979	0.009	0.020	0.008
46	0.47459497	0.05615193	34.337	2.884	0.976	0.009	0.020	0.008
47	0.47430136	0.05423393	34.521	2.878	0.978	0.009	0.020	0.008
48	0.47453256	0.05139342	34.147	2.960	0.978	0.009	0.021	0.008
49	0.47467149	0.05588407	34.361	2.906	0.978	0.009	0.020	0.008
50	0.47478965	0.05141863	34.387	3.067	0.979	0.010	0.020	0.008
51	0.47450531	0.05369538	34.155	2.961	0.978	0.009	0.021	0.008
52	0.47459917	0.05420732	34.478	2.996	0.979	0.009	0.020	0.008
53	0.47427870	0.05195885	34.463	3.043	0.979	0.010	0.020	0.008
54	0.47472225	0.05338730	34.455	3.079	0.979	0.009	0.020	0.008
55	0.47465071	0.05368113	34.420	3.125	0.980	0.010	0.020	0.008
56	0.47409856	0.05405027	34.550	2.999	0.979	0.009	0.020	0.008
57	0.47404385	0.05586032	34.389	2.954	0.978	0.009	0.020	0.008
58	0.47454942	0.05380597	34.480	3.123	0.979	0.010	0.020	0.008
59	0.47418753	0.05483756	34.565	3.143	0.980	0.009	0.020	0.008
60	0.47401090	0.05348059	34.495	3.099	0.979	0.009	0.020	0.008
61	0.47437195	0.05286512	34.690	3.181	0.979	0.010	0.020	0.008
62	0.47450458	0.05322105	34.457	3.018	0.979	0.009	0.020	0.008
63	0.47456585	0.05602507	34.319	3.030	0.979	0.009	0.021	0.008
64	0.47431766	0.05184477	34.616	3.151	0.980	0.009	0.020	0.008
65	0.47391077	0.05119016	34.507	3.158	0.980	0.010	0.020	0.009
66	0.47376687	0.05536087	34.018	2.994	0.976	0.009	0.021	0.008
67	0.47400767	0.05209214	34.396	3.222	0.980	0.010	0.021	0.009
68	0.47428868	0.05088199	34.420	3.101	0.979	0.009	0.020	0.008
69	0.47428181	0.05182336	34.564	3.173	0.980	0.010	0.020	0.009
70	0.47328728	0.05005326	34.296	3.064	0.979	0.009	0.021	0.008
71	0.47437845	0.05097138	34.564	3.214	0.980	0.010	0.020	0.009
72	0.47370460	0.05503218	34.298	3.142	0.979	0.009	0.021	0.009
73	0.47356905	0.05230229	34.340	3.132	0.980	0.009	0.021	0.008
74	0.47424687	0.05403173	34.355	3.160	0.980	0.010	0.021	0.009
75	0.47381474	0.04812636	34.544	3.158	0.981	0.010	0.020	0.008
76	0.47387171	0.05508648	34.341	3.135	0.980	0.009	0.021	0.009
77	0.47415338	0.05046615	34.509	3.215	0.980	0.010	0.020	0.009
78	0.47376155	0.04940750	34.510	3.312	0.980	0.010	0.020	0.009
79	0.47326815	0.05442766	34.408	3.147	0.979	0.009	0.020	0.009
80	0.47364456	0.05024377	34.554	3.172	0.981	0.010	0.020	0.009
81	0.47316944	0.04970907	34.562	3.241	0.980	0.009	0.020	0.009
82	0.47370356	0.05194714	34.563	3.183	0.980	0.010	0.020	0.009
83	0.47365333	0.05098957	34.357	3.106	0.980	0.009	0.021	0.009
84	0.47379880	0.05341925	34.502	3.182	0.980	0.010	0.020	0.009
85	0.47356949	0.05266323	34.684	3.312	0.981	0.010	0.020	0.009
86	0.47348871	0.05257282	34.569	3.249	0.980	0.009	0.020	0.009
87	0.47419252	0.04999467	34.539	3.242	0.980	0.010	0.020	0.009
88	0.47375697	0.05070864	34.446	3.262	0.980	0.009	0.020	0.009
89	0.47415854	0.05056250	34.443	3.156	0.980	0.010	0.020	0.009
90	0.47350825	0.04886517	34.576	3.251	0.981	0.010	0.020	0.009
91	0.47394350	0.05009291	34.533	3.305	0.981	0.010	0.020	0.009
92	0.47358403	0.05177282	34.500	3.228	0.980	0.010	0.020	0.009
93	0.47358705	0.04955024	34.601	3.258	0.981	0.010	0.020	0.009
94	0.47305751	0.05129103	34.610	3.297	0.981	0.009	0.020	0.009
95	0.47380250	0.05059488	34.503	3.267	0.980	0.010	0.020	0.009
96	0.47399331	0.05067516	34.480	3.312	0.980	0.010	0.020	0.009
97	0.47331429	0.05000603	34.529	3.264	0.981	0.010	0.020	0.009
98	0.47391496	0.05122334	34.434	3.244	0.980	0.010	0.020	0.009
99	0.47401931	0.05115937	34.507	3.239	0.980	0.010	0.020	0.009
100	0.47361720	0.05016347	34.558	3.270	0.980	0.010	0.020	0.009
