ImageName, PSNR, SSIM, MSE
phantomFrame000,32.9330,0.8335,12.908508
phantomFrame001,35.3702,0.9343,6.898193
phantomFrame002,34.8548,0.9227,8.402405
phantomFrame003,35.7659,0.9330,8.285156
phantomFrame004,35.5045,0.9327,7.463684
phantomFrame005,35.6819,0.9437,7.418396
phantomFrame006,35.3023,0.9402,7.867737
phantomFrame007,34.5157,0.9269,8.910461
phantomFrame008,34.9574,0.9462,7.906250
phantomFrame009,34.1246,0.9341,8.951660
phantomFrame010,34.2988,0.9295,9.165710
phantomFrame011,34.3354,0.9407,8.572571
phantomFrame012,34.1980,0.9345,9.592773
phantomFrame013,34.2138,0.9386,9.393555
phantomFrame014,33.9948,0.9353,9.746216
phantomFrame015,33.3067,0.9338,10.289368
phantomFrame016,34.4677,0.9413,9.697144
phantomFrame017,32.7686,0.9228,10.654602
phantomFrame018,34.1833,0.9414,10.535583
phantomFrame019,33.9453,0.9384,10.871338
phantomFrame020,33.0501,0.9243,11.434509
phantomFrame021,33.2138,0.9305,11.368042
phantomFrame022,33.3808,0.9334,12.478699
phantomFrame023,32.5147,0.9190,13.145813
phantomFrame024,32.9198,0.9310,13.431458
phantomFrame025,31.6410,0.9086,15.064087
phantomFrame026,29.3755,0.9125,14.549683
phantomFrame027,28.8303,0.9169,15.044983
phantomFrame028,28.5738,0.8970,17.380615
phantomFrame029,28.3360,0.9179,15.775208
phantomFrame030,28.0384,0.9056,16.713196
phantomFrame031,28.3044,0.9149,16.596497
phantomFrame032,28.0517,0.9165,17.322449
phantomFrame033,27.5635,0.8943,18.626587
phantomFrame034,27.6011,0.9159,17.393127
phantomFrame035,27.4869,0.9074,18.122253
phantomFrame036,27.6626,0.9140,18.475891
phantomFrame037,27.4753,0.9085,18.901001
phantomFrame038,27.8719,0.9046,18.657349
phantomFrame039,28.0339,0.9174,18.365784
phantomFrame040,28.1400,0.9136,18.163086
phantomFrame041,28.1843,0.9174,17.635437
phantomFrame042,28.2899,0.9273,16.418091
phantomFrame043,28.0283,0.9087,17.622803
phantomFrame044,28.7423,0.9264,15.226135
phantomFrame045,29.4639,0.9125,16.068848
phantomFrame046,32.7191,0.9253,15.189026
phantomFrame047,32.4271,0.9347,14.919250
phantomFrame048,32.3328,0.9340,14.829651
phantomFrame049,32.6146,0.9338,14.692017
phantomFrame050,32.6615,0.9358,13.794312
phantomFrame051,32.1437,0.9375,13.598633
phantomFrame052,32.6681,0.9436,13.333923
phantomFrame053,32.5673,0.9381,14.629089
phantomFrame054,32.0420,0.9250,13.945923
phantomFrame055,32.6795,0.9414,13.960571
phantomFrame056,33.0809,0.9386,13.550964
phantomFrame057,32.9745,0.9290,13.422424
phantomFrame058,33.3114,0.9468,12.960022
phantomFrame059,33.2484,0.9426,12.747070
phantomFrame060,32.8737,0.9494,12.426086
phantomFrame061,33.0953,0.9477,12.429443
phantomFrame062,33.6854,0.9467,11.862976
phantomFrame063,32.8006,0.9408,12.793091
phantomFrame064,33.2957,0.9460,11.881775
phantomFrame065,34.0529,0.9582,10.932983
phantomFrame066,34.0056,0.9539,11.118896
phantomFrame067,35.5832,0.9649,9.088318
phantomFrame068,35.0481,0.9598,10.945801
phantomFrame069,35.0696,0.9671,10.344971
phantomFrame070,35.2528,0.9618,9.696838
phantomFrame071,34.6328,0.9602,10.376953
phantomFrame072,35.8086,0.9682,9.334961
phantomFrame073,35.3273,0.9645,9.570068
phantomFrame074,35.6731,0.9614,9.860291
phantomFrame075,35.5723,0.9624,9.555420
phantomFrame076,35.4383,0.9618,9.713745
phantomFrame077,36.2564,0.9565,9.272034
phantomFrame078,35.6108,0.9615,9.536804
phantomFrame079,35.4213,0.9672,9.255493
phantomFrame080,35.4486,0.9625,9.310547
phantomFrame081,35.8884,0.9606,8.914856
phantomFrame082,36.8890,0.9649,7.903870
phantomFrame083,36.7810,0.9635,8.176331
phantomFrame084,36.9915,0.9723,7.296570
phantomFrame085,36.7426,0.9609,8.000732
phantomFrame086,36.1400,0.9604,7.721619
phantomFrame087,36.3044,0.9538,7.899780
phantomFrame088,35.4931,0.9530,8.324585
phantomFrame089,36.3141,0.9548,7.240784
phantomFrame090,35.0642,0.9493,8.198669
phantomFrame091,36.1946,0.9480,7.648926
phantomFrame092,34.9591,0.9441,7.960449
phantomFrame093,35.7410,0.9397,8.493347
phantomFrame094,35.4106,0.9471,8.020386
phantomFrame095,35.9400,0.9441,7.342041
phantomFrame096,36.0689,0.9436,7.607666
phantomFrame097,35.9507,0.9371,7.535522
phantomFrame098,36.2040,0.9471,7.380920
phantomFrame099,35.6762,0.9396,7.550903
phantomFrame100,36.0176,0.9331,7.705017
phantomFrame101,35.6361,0.9330,7.667419
phantomFrame102,35.1363,0.9441,6.552429
