ImageName, PSNR, SSIM, MSE
L310_frame003,35.5564,0.8892,14.604874
L310_frame004,35.9449,0.8996,13.310600
L310_frame005,36.0757,0.8998,13.158901
L310_frame006,35.6429,0.8957,13.959732
L310_frame007,36.0646,0.8992,13.434158
L310_frame008,36.3331,0.9009,13.134354
L310_frame009,36.1611,0.8966,13.749535
L310_frame010,36.4720,0.9033,12.767521
L310_frame011,36.5681,0.9057,12.427559
L310_frame012,36.5530,0.9028,12.604309
L310_frame013,36.6430,0.9088,11.923702
L310_frame014,36.6013,0.9076,12.035072
L310_frame015,36.3930,0.9070,12.318920
L310_frame016,36.6473,0.9118,11.647949
L310_frame017,36.7975,0.9137,11.366039
L310_frame018,36.7244,0.9122,11.428822
L310_frame019,37.1277,0.9188,10.509365
L310_frame020,37.2358,0.9207,10.257339
L310_frame021,37.0896,0.9187,10.560852
L310_frame022,36.8013,0.9217,10.313881
L310_frame023,36.1519,0.9229,10.117802
L310_frame024,36.2585,0.9203,10.469833
L310_frame025,36.6399,0.9233,10.207127
L310_frame026,36.8740,0.9247,10.110958
L310_frame027,35.9459,0.9207,10.783470
L310_frame028,35.6036,0.9204,10.882000
L310_frame029,35.4443,0.9207,10.832806
L310_frame030,35.4592,0.9188,10.883141
L310_frame031,35.6573,0.9263,9.940296
L310_frame032,36.1448,0.9266,9.719940
L310_frame033,36.2698,0.9204,10.530487
L310_frame034,36.2463,0.9215,10.550335
L310_frame035,35.9474,0.9212,10.614651
L310_frame036,36.2331,0.9187,10.919479
L310_frame037,36.5556,0.9227,10.381813
L310_frame038,37.1674,0.9234,10.161388
L310_frame039,37.2143,0.9209,10.493183
L310_frame040,37.2542,0.9231,10.192631
L310_frame041,37.2450,0.9214,10.348602
L310_frame042,37.1930,0.9188,10.658169
L310_frame043,37.2720,0.9226,10.213928
L310_frame044,36.7834,0.9212,10.321262
L310_frame045,36.5527,0.9165,11.087921
L310_frame046,34.6694,0.9190,10.700943
L310_frame047,35.3339,0.9223,10.283051
L310_frame048,36.0476,0.9194,10.508865
L310_frame049,36.6746,0.9209,10.252171
L310_frame050,36.7541,0.9194,10.287552
L310_frame051,35.9395,0.9125,10.966908
L310_frame052,36.7259,0.9168,10.399529
L310_frame053,36.7330,0.9147,10.480480
L310_frame054,36.6817,0.9097,11.143421
L310_frame055,36.8494,0.9113,10.911369
L310_frame056,36.7388,0.9082,11.343952
L310_frame057,36.4027,0.9011,12.057129
L310_frame058,36.1635,0.9041,11.896168
L310_frame059,35.9435,0.9032,12.033783
L310_frame060,36.1347,0.8972,12.743736
L310_frame061,36.5188,0.8979,12.491482
L310_frame062,36.4043,0.8957,12.814392
L310_frame063,36.2241,0.8898,13.584450
L310_frame064,36.0839,0.8901,13.698936
L310_frame065,36.1936,0.8894,13.719959
L310_frame066,35.8753,0.8803,14.747967
L310_frame067,36.1026,0.8857,14.073223
L310_frame068,36.1930,0.8842,13.992870
L310_frame069,35.9418,0.8782,14.817402
L310_frame070,36.0800,0.8826,14.223057
L310_frame071,36.0316,0.8790,14.767727
L310_frame072,35.7052,0.8712,15.716290
L310_frame073,35.8693,0.8755,15.152920
L310_frame074,35.9045,0.8752,15.215290
L310_frame075,35.5333,0.8666,16.332905
L310_frame076,35.5676,0.8675,16.315952
L310_frame077,35.4625,0.8640,16.792927
L310_frame078,35.1403,0.8543,18.099277
L310_frame079,35.3091,0.8576,17.648087
L310_frame080,35.3082,0.8569,17.670681
L310_frame081,35.0885,0.8524,18.395988
L310_frame082,35.1745,0.8547,18.054817
L310_frame083,35.0832,0.8533,18.315990
L310_frame084,34.8207,0.8455,19.350079
L310_frame085,35.1470,0.8546,17.928040
L310_frame086,35.1119,0.8549,18.010452
L310_frame087,34.8843,0.8467,19.033741
L310_frame088,35.0252,0.8507,18.261169
L310_frame089,35.0067,0.8503,18.419540
L310_frame090,34.6816,0.8398,19.719891
L310_frame091,34.9321,0.8456,18.864384
L310_frame092,34.8616,0.8429,19.264801
L310_frame093,34.6016,0.8349,20.366398
L310_frame094,34.6902,0.8381,19.829197
L310_frame095,34.6306,0.8375,20.118591
L310_frame096,34.3649,0.8289,21.431332
L310_frame097,34.6233,0.8359,20.339821
L310_frame098,34.6375,0.8356,20.255253
L310_frame099,34.4593,0.8295,21.048611
L310_frame100,34.5886,0.8338,20.291451
L310_frame101,34.6089,0.8340,20.504425
L310_frame102,34.3626,0.8278,21.531303
L310_frame103,34.6260,0.8363,20.313457
L310_frame104,34.6975,0.8381,19.894497
L310_frame105,34.4311,0.8310,20.885887
L310_frame106,34.6960,0.8379,19.925510
L310_frame107,34.6585,0.8365,20.087814
L310_frame108,34.3682,0.8278,21.330753
L310_frame109,34.6592,0.8353,20.150490
L310_frame110,34.6809,0.8351,20.257256
L310_frame111,34.3583,0.8252,21.367321
L310_frame112,34.5850,0.8312,20.564167
L310_frame113,34.5502,0.8309,20.787968
