ImageName, PSNR, SSIM, MSE
L333_frame003,33.2448,0.9283,22.870087
L333_frame004,33.3690,0.9298,22.444695
L333_frame005,32.9168,0.9299,23.608871
L333_frame006,32.7605,0.9272,24.572491
L333_frame007,33.2541,0.9285,23.679905
L333_frame008,33.1366,0.9297,23.670158
L333_frame009,33.1849,0.9278,23.713989
L333_frame010,33.2385,0.9307,23.215561
L333_frame011,33.2022,0.9315,22.889652
L333_frame012,33.4402,0.9301,22.289120
L333_frame013,33.5488,0.9339,21.872723
L333_frame014,33.4808,0.9350,21.422348
L333_frame015,33.2629,0.9337,22.547241
L333_frame016,33.7262,0.9363,21.257347
L333_frame017,34.2693,0.9390,19.857906
L333_frame018,34.3421,0.9390,19.400597
L333_frame019,34.1619,0.9422,19.774567
L333_frame020,34.5121,0.9415,19.359997
L333_frame021,34.1617,0.9393,20.643223
L333_frame022,34.1832,0.9401,20.426014
L333_frame023,34.3139,0.9408,20.615898
L333_frame024,33.9171,0.9377,21.737644
L333_frame025,33.8700,0.9403,22.062107
L333_frame026,33.7261,0.9408,22.617092
L333_frame027,33.5994,0.9378,23.100193
L333_frame028,33.4978,0.9374,23.477253
L333_frame029,33.1681,0.9351,24.446865
L333_frame030,33.1096,0.9357,23.562344
L333_frame031,33.0357,0.9377,23.512413
L333_frame032,32.9877,0.9382,24.107586
L333_frame033,33.2196,0.9366,23.855938
L333_frame034,33.2264,0.9407,24.440868
L333_frame035,32.9394,0.9384,25.438347
L333_frame036,33.0277,0.9370,24.783543
L333_frame037,32.9121,0.9380,25.578949
L333_frame038,32.5959,0.9390,26.422138
L333_frame039,32.3975,0.9381,26.624908
L333_frame040,32.3877,0.9397,26.943424
L333_frame041,32.2355,0.9376,27.119267
L333_frame042,31.8583,0.9348,28.566521
L333_frame043,32.1607,0.9366,28.329243
L333_frame044,32.0493,0.9357,28.976151
L333_frame045,32.1180,0.9330,29.545582
L333_frame046,31.9971,0.9375,28.680710
L333_frame047,32.1893,0.9365,29.263744
L333_frame048,32.0009,0.9337,29.544659
L333_frame049,31.9396,0.9364,29.859222
L333_frame050,32.0136,0.9352,29.488194
L333_frame051,32.0722,0.9324,28.455811
L333_frame052,31.8087,0.9327,30.079269
L333_frame053,31.7735,0.9330,29.833302
L333_frame054,32.3712,0.9348,27.832836
L333_frame055,32.3714,0.9364,27.141193
L333_frame056,32.3594,0.9351,26.785854
L333_frame057,32.2907,0.9342,27.406464
L333_frame058,31.9588,0.9344,29.980186
L333_frame059,32.1232,0.9318,29.233093
L333_frame060,32.2034,0.9305,28.038021
L333_frame061,32.8921,0.9353,26.819916
L333_frame062,32.9813,0.9335,26.630600
L333_frame063,32.2543,0.9290,29.458221
L333_frame064,32.4858,0.9306,28.710251
L333_frame065,32.3314,0.9287,29.961983
L333_frame066,32.2617,0.9274,29.572990
L333_frame067,31.8709,0.9307,30.688107
L333_frame068,31.9177,0.9293,30.320339
L333_frame069,31.8843,0.9240,30.487621
L333_frame070,32.1806,0.9290,29.149887
L333_frame071,32.3810,0.9288,28.446262
L333_frame072,32.4829,0.9244,28.831760
L333_frame073,32.2107,0.9229,30.226555
L333_frame074,32.3379,0.9226,29.429844
L333_frame075,31.9977,0.9195,30.104763
L333_frame076,32.0654,0.9239,29.677860
L333_frame077,31.7962,0.9214,30.440659
L333_frame078,31.6327,0.9161,31.243275
L333_frame079,31.5758,0.9176,31.902721
L333_frame080,31.8275,0.9154,30.700424
L333_frame081,31.3737,0.9116,32.062111
L333_frame082,31.2848,0.9136,32.499100
L333_frame083,31.1487,0.9101,32.792137
L333_frame084,30.9241,0.9035,33.303299
L333_frame085,31.0677,0.9064,33.537193
L333_frame086,30.6048,0.9045,34.041115
