Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.06697492	0.84780502	24.503	1.071	0.644	0.049	0.060	0.007
2	0.06632819	0.87438883	23.749	1.212	0.620	0.064	0.066	0.009
3	0.06622197	0.89221062	23.861	1.197	0.623	0.061	0.065	0.009
4	0.06619143	0.89789815	24.065	1.139	0.628	0.057	0.063	0.008
5	0.06615756	0.87744574	23.901	1.209	0.625	0.061	0.064	0.009
6	0.06615295	0.87351064	23.707	1.230	0.620	0.065	0.066	0.009
7	0.06612722	0.90072997	23.941	1.206	0.625	0.061	0.064	0.009
8	0.06612324	0.87614208	24.070	1.163	0.629	0.057	0.063	0.008
9	0.06611521	0.88017918	23.631	1.305	0.619	0.067	0.067	0.010
10	0.06610950	0.87663749	24.026	1.161	0.628	0.058	0.063	0.008
11	0.06608290	0.88659991	23.939	1.196	0.627	0.060	0.064	0.008
12	0.06608056	0.89203732	23.651	1.275	0.620	0.066	0.066	0.009
13	0.06606853	0.86706832	23.691	1.287	0.619	0.066	0.066	0.009
14	0.06607816	0.86538543	23.910	1.189	0.624	0.061	0.064	0.008
15	0.06605455	0.86676383	23.855	1.226	0.624	0.062	0.065	0.009
16	0.06605827	0.87834442	23.948	1.190	0.626	0.060	0.064	0.008
17	0.06603953	0.87803970	23.874	1.204	0.625	0.061	0.065	0.009
18	0.06602952	0.84727164	24.242	1.078	0.634	0.053	0.062	0.007
19	0.06603337	0.87442847	23.849	1.222	0.622	0.063	0.065	0.009
20	0.06602936	0.87605330	24.224	1.086	0.635	0.053	0.062	0.007
21	0.06600779	0.89317615	23.660	1.289	0.620	0.067	0.066	0.009
22	0.06600651	0.88389689	23.725	1.242	0.621	0.064	0.066	0.009
23	0.06600026	0.86982012	23.958	1.160	0.626	0.059	0.064	0.008
24	0.06597440	0.86788267	23.970	1.169	0.626	0.059	0.064	0.008
25	0.06602343	0.86403160	23.845	1.207	0.622	0.062	0.065	0.009
26	0.06598880	0.89094579	24.049	1.140	0.629	0.057	0.063	0.008
27	0.06599438	0.86853793	23.938	1.183	0.626	0.060	0.064	0.008
28	0.06597497	0.88120678	23.960	1.174	0.626	0.059	0.064	0.008
29	0.06596976	0.89181800	23.801	1.227	0.623	0.063	0.065	0.009
30	0.06596423	0.87602820	23.755	1.250	0.621	0.064	0.066	0.009
31	0.06596959	0.88419738	23.940	1.182	0.627	0.059	0.064	0.008
32	0.06597735	0.86935352	24.002	1.190	0.627	0.059	0.064	0.008
33	0.06597391	0.87365310	23.757	1.256	0.621	0.064	0.066	0.009
34	0.06596182	0.85885113	24.081	1.135	0.629	0.057	0.063	0.008
35	0.06597945	0.87786834	23.832	1.233	0.623	0.063	0.065	0.009
36	0.06595880	0.87681627	23.895	1.204	0.624	0.061	0.064	0.009
37	0.06594771	0.87082858	23.916	1.208	0.625	0.061	0.064	0.009
38	0.06595294	0.87103981	24.074	1.148	0.629	0.057	0.063	0.008
39	0.06595083	0.88093126	23.842	1.215	0.623	0.062	0.065	0.009
40	0.06595170	0.89342242	23.881	1.184	0.624	0.061	0.065	0.008
41	0.06596452	0.87140279	23.774	1.252	0.622	0.064	0.065	0.009
42	0.06592977	0.88241994	23.858	1.208	0.624	0.062	0.065	0.009
43	0.06594961	0.86845545	24.000	1.169	0.627	0.059	0.064	0.008
44	0.06592352	0.89154193	23.892	1.210	0.624	0.061	0.064	0.009
45	0.06594568	0.87128377	23.899	1.195	0.624	0.061	0.064	0.009
46	0.06594394	0.86114466	24.006	1.174	0.627	0.059	0.064	0.008
47	0.06596979	0.88812943	23.904	1.181	0.625	0.060	0.064	0.008
48	0.06593457	0.86711420	23.906	1.197	0.624	0.061	0.064	0.009
49	0.06593618	0.86985067	23.971	1.177	0.625	0.060	0.064	0.008
50	0.06593345	0.87126340	23.792	1.237	0.622	0.063	0.065	0.009
51	0.06594807	0.88124777	23.940	1.196	0.625	0.060	0.064	0.009
52	0.06593475	0.86585639	23.991	1.188	0.627	0.059	0.064	0.008
53	0.06591584	0.88141844	23.840	1.219	0.623	0.062	0.065	0.009
54	0.06590778	0.86652257	23.887	1.199	0.624	0.061	0.065	0.009
55	0.06592529	0.87006286	23.994	1.185	0.627	0.059	0.064	0.008
56	0.06590428	0.86954603	24.023	1.175	0.627	0.058	0.063	0.008
57	0.06590051	0.87347032	23.879	1.202	0.624	0.061	0.065	0.009
58	0.06592789	0.86820461	23.918	1.193	0.624	0.061	0.064	0.009
59	0.06592783	0.87155178	24.024	1.156	0.628	0.058	0.063	0.008
60	0.06592328	0.87342998	23.967	1.190	0.626	0.060	0.064	0.008
61	0.06591473	0.86802755	23.927	1.191	0.625	0.060	0.064	0.008
62	0.06589239	0.88448203	23.852	1.221	0.623	0.062	0.065	0.009
63	0.06591053	0.87856036	23.972	1.155	0.627	0.059	0.064	0.008
64	0.06590250	0.89005555	23.858	1.229	0.623	0.062	0.065	0.009
65	0.06587282	0.87727427	23.904	1.196	0.625	0.061	0.064	0.009
66	0.06589052	0.86974594	23.934	1.189	0.626	0.060	0.064	0.008
67	0.06587627	0.86557382	24.065	1.148	0.629	0.057	0.063	0.008
68	0.06583044	0.88608117	23.918	1.186	0.625	0.060	0.064	0.008
