Scan,Image_name, PSNR, SSIM, MSE
15,0,22.7912,0.3411,84.697754
15,1,22.5931,0.3253,78.218506
15,2,21.4161,0.3118,82.012207
15,3,19.1304,0.2563,90.337891
15,4,19.0384,0.4462,93.906250
15,5,18.0447,0.2886,90.455811
15,6,24.9120,0.4450,73.772949
15,7,20.6527,0.2950,83.069580
15,8,21.1986,0.3751,81.983154
15,9,28.1372,0.5388,56.228760
15,10,26.2519,0.4717,69.380127
15,11,25.9799,0.4829,68.031738
15,12,27.2525,0.5124,61.225098
15,13,20.6289,0.3930,87.218262
15,14,19.4413,0.3621,89.274414
15,15,26.2244,0.4860,69.798340
15,16,19.3195,0.3683,91.235352
15,17,22.6304,0.3718,80.723877
15,18,18.7165,0.3150,94.515869
15,19,21.4224,0.3028,88.646240
15,20,24.0143,0.4376,70.577881
15,21,20.3218,0.3849,86.062012
15,22,22.8177,0.3652,71.802979
15,23,22.7054,0.4223,83.330811
15,24,23.6637,0.3599,74.963135
15,25,24.5433,0.4511,78.553711
15,26,23.9000,0.3749,79.397705
15,27,21.5252,0.3589,83.800049
15,28,19.2879,0.2605,92.355225
15,29,21.5581,0.3475,77.657715
15,30,24.2539,0.4272,68.731689
15,31,19.1916,0.3712,91.480713
15,32,23.3707,0.3858,71.420166
15,33,19.0392,0.3917,93.138428
15,34,25.7508,0.5118,59.793457
15,35,19.8483,0.3221,90.298828
15,36,22.8140,0.4222,77.595215
15,37,18.5660,0.3258,89.533203
15,38,19.0458,0.3639,87.653320
15,39,29.6490,0.6741,43.248535
15,40,28.5534,0.5713,54.165771
15,41,21.3823,0.3560,84.299316
15,42,23.8112,0.3327,70.807861
15,43,19.0931,0.4455,87.313477
15,44,22.0339,0.3091,81.214355
15,45,20.6909,0.3576,85.171631
15,46,19.0719,0.4021,87.614990
15,47,27.7066,0.5049,57.635986
15,48,22.5569,0.4036,79.714600
15,49,19.8613,0.3407,86.290039
15,50,18.9027,0.3608,89.849365
15,51,21.0334,0.3138,82.806152
15,52,22.8195,0.4001,79.724121
15,53,20.6197,0.2950,83.091553
15,54,20.8323,0.4233,88.782959
15,55,26.1619,0.4477,72.358643
15,56,20.8437,0.3632,87.374512
15,57,27.8436,0.5949,56.085449
15,58,19.1303,0.3929,90.358887
15,59,24.8718,0.4570,59.849854
15,60,19.5487,0.4106,88.273438
15,61,27.2384,0.4740,66.624023
15,62,17.9367,0.4129,92.218018
15,63,18.3061,0.4149,94.443115
15,64,18.1517,0.3421,96.188721
15,65,20.2431,0.3016,84.916260
15,66,22.6393,0.3497,82.246338
15,67,22.2806,0.3854,75.169189
15,68,20.0958,0.3454,86.497070
15,69,20.1106,0.3352,85.581787
15,70,25.9098,0.4740,72.263672
15,71,22.3042,0.3724,76.029785
15,72,20.4253,0.3360,87.155029
15,73,19.0843,0.4199,91.378662
15,74,19.1953,0.4181,91.369873
15,75,20.4050,0.4278,87.283447
15,76,23.4734,0.3784,77.364746
15,77,21.0334,0.3277,85.430176
15,78,20.2789,0.2660,84.986084
