Scan,Image_name, PSNR, SSIM, MSE
15,0,25.5186,0.4483,75.731201
15,1,23.4774,0.4221,77.721191
15,2,17.1650,0.2417,93.486572
15,3,21.5651,0.2834,88.996338
15,4,17.8487,0.2824,91.370117
15,5,20.5935,0.3269,83.567871
15,6,18.6100,0.2594,93.471191
15,7,16.3750,0.2029,95.722168
15,8,28.7387,0.6890,46.187500
15,9,21.1078,0.3421,83.853027
15,10,19.1734,0.3203,90.192383
15,11,25.8831,0.5377,61.167236
15,12,17.9410,0.2981,97.551514
15,13,28.1313,0.5942,49.989014
15,14,16.1649,0.2439,98.004150
15,15,25.8941,0.4275,73.118896
15,16,15.7473,0.2523,98.909912
15,17,16.3482,0.2898,98.828369
15,18,25.0517,0.4576,67.192871
15,19,19.8555,0.2117,80.429199
15,20,16.7713,0.2189,92.380859
15,21,18.3325,0.2259,95.743896
15,22,22.0735,0.3780,80.080811
15,23,28.3444,0.5825,56.263916
15,24,28.4265,0.6265,51.417236
15,25,22.0311,0.3621,81.479004
15,26,22.3139,0.3544,80.169678
15,27,17.7456,0.3084,92.120361
15,28,19.2377,0.3046,93.635986
15,29,17.6317,0.1928,92.735352
15,30,19.0175,0.2672,83.817871
15,31,16.9981,0.1913,91.121826
15,32,20.3925,0.2371,79.809570
15,33,18.9349,0.2502,89.858643
15,34,27.1333,0.5535,59.382568
15,35,15.2714,0.2382,99.278320
15,36,28.0063,0.6496,51.096191
15,37,19.0887,0.2887,89.621582
15,38,21.0448,0.3276,83.526855
15,39,21.8160,0.3201,69.348877
15,40,16.6711,0.2143,94.603271
15,41,17.4341,0.2396,90.879883
15,42,21.1679,0.3498,83.987305
15,43,25.6480,0.4571,71.000244
15,44,23.9647,0.4189,75.358887
15,45,16.0366,0.2536,95.941162
15,46,20.1497,0.2629,76.847412
15,47,23.1600,0.4401,64.671631
15,48,20.4224,0.2970,86.230957
15,49,17.5092,0.2606,93.810303
15,50,16.5525,0.3064,95.538574
15,51,20.2054,0.2651,79.583496
15,52,28.5946,0.5814,51.746094
15,53,24.2445,0.4326,82.633545
15,54,17.6806,0.1921,87.854004
15,55,15.9028,0.2745,98.829346
15,56,25.7732,0.4676,75.217041
15,57,15.6781,0.2738,98.723633
15,58,16.9726,0.3116,93.428223
15,59,19.2715,0.3057,89.515381
15,60,24.3875,0.4397,74.332520
15,61,20.8217,0.3125,77.591553
15,62,17.1464,0.2333,95.904785
15,63,25.2643,0.4860,69.797607
15,64,29.4505,0.6026,46.858154
15,65,20.2718,0.2881,79.494629
15,66,24.3170,0.4417,77.336914
15,67,18.5211,0.2744,92.360352
15,68,26.7975,0.5084,61.683350
15,69,15.8154,0.2614,98.604248
15,70,25.5948,0.4831,73.683838
15,71,28.6558,0.5061,58.426758
15,72,17.0134,0.2427,95.542236
15,73,17.0741,0.2472,91.853516
15,74,20.7690,0.3456,83.599121
15,75,19.6817,0.2710,90.142578
15,76,18.8168,0.2268,85.207031
15,77,19.5954,0.2159,83.620117
15,78,23.8666,0.4002,81.194092
