Scan,Image_name, PSNR, SSIM, MSE
15,0,21.5594,0.4612,87.468018
15,1,26.1643,0.5144,57.522949
15,2,26.2285,0.4796,67.215332
15,3,22.5087,0.4913,79.677490
15,4,30.1110,0.5813,49.133789
15,5,23.5301,0.4291,64.823975
15,6,25.8521,0.5059,70.554688
15,7,20.3370,0.4878,90.204102
15,8,27.9973,0.5820,51.996094
15,9,21.9581,0.3688,80.568848
15,10,20.1067,0.5381,91.908447
15,11,21.9316,0.4469,83.540527
15,12,22.4091,0.3737,80.212646
15,13,21.6069,0.5340,86.965576
15,14,21.4818,0.4633,82.958496
15,15,27.1623,0.4927,64.420898
15,16,23.5533,0.4754,78.224365
15,17,28.0247,0.5715,51.473877
15,18,20.1332,0.3225,89.364990
15,19,22.8715,0.4028,76.934082
15,20,22.1659,0.3585,83.904297
15,21,27.9417,0.5593,61.638428
15,22,24.5452,0.4686,73.080078
15,23,23.8806,0.3820,73.957031
15,24,24.8643,0.4999,70.593018
15,25,20.5760,0.4504,91.111084
15,26,24.1474,0.4174,69.106445
15,27,23.8042,0.4792,76.372070
15,28,28.1454,0.5238,59.663818
15,29,20.1873,0.4357,88.182861
15,30,26.5684,0.4918,65.296631
15,31,21.9306,0.3573,82.013916
15,32,23.7104,0.4946,77.967285
15,33,27.6535,0.5217,58.867920
15,34,29.5308,0.6128,49.131104
15,35,25.3163,0.4622,67.493896
15,36,21.9944,0.3797,81.497803
15,37,27.8375,0.5003,63.049561
15,38,24.4630,0.4047,73.319092
15,39,25.8081,0.4522,66.652344
15,40,20.4402,0.4708,89.066895
15,41,21.4865,0.3967,82.967285
15,42,20.7078,0.4734,87.831299
15,43,22.3806,0.4599,83.232178
15,44,25.2818,0.4211,70.020752
15,45,21.7945,0.4088,84.040283
15,46,25.7923,0.4252,70.024902
15,47,24.3266,0.4115,76.740479
15,48,21.8854,0.4036,83.123779
15,49,21.8193,0.3875,85.522705
15,50,28.2392,0.5851,52.723145
15,51,21.9311,0.3991,84.900146
15,52,26.7601,0.4585,67.736328
15,53,27.8216,0.5279,57.067139
15,54,20.9450,0.5095,87.847168
15,55,22.8686,0.4267,80.408447
15,56,26.0387,0.4273,71.636230
15,57,24.0443,0.3982,77.681152
15,58,23.3677,0.4392,68.878906
15,59,26.6954,0.4852,64.541992
15,60,25.2915,0.4427,73.279785
15,61,25.7367,0.4825,61.419678
15,62,25.5875,0.5103,66.108887
15,63,20.9350,0.4960,88.177246
15,64,22.0331,0.4362,85.099609
15,65,20.8118,0.3440,88.387207
15,66,23.9065,0.4294,72.255859
15,67,27.3052,0.5248,64.437012
15,68,21.0970,0.4934,86.795898
15,69,24.3162,0.4149,73.627686
15,70,24.9802,0.4317,74.818115
15,71,28.3437,0.5543,55.091064
15,72,24.6127,0.4120,74.245605
15,73,22.4863,0.4529,85.253906
15,74,23.4506,0.3898,73.468018
15,75,24.1836,0.4011,71.338867
15,76,21.7799,0.3711,83.801270
15,77,20.4514,0.4828,88.804199
15,78,27.5003,0.4984,63.623535
15,79,25.9556,0.5022,62.887939
15,80,21.4139,0.3942,83.750244
15,81,22.3211,0.3766,82.098389
15,82,22.7291,0.3861,79.559082
15,83,21.8259,0.5221,83.815918
15,84,25.0861,0.4310,69.901367
15,85,21.4174,0.4180,86.242432
15,86,22.8815,0.3438,78.038574
15,87,29.3488,0.6277,46.544189
15,88,21.3172,0.3835,83.814941
15,89,24.2581,0.4303,64.309326
15,90,21.8624,0.4185,82.672363
15,91,21.4174,0.4180,86.242432
15,92,21.7631,0.5141,75.653320
15,93,25.8609,0.4770,62.715576
15,94,22.6399,0.4890,81.258545
15,95,21.2776,0.4477,78.776123
15,96,22.8715,0.4028,76.934082
15,97,22.3154,0.4416,79.105957
15,98,23.7568,0.3576,67.967041
15,99,28.5176,0.5238,57.852783
15,100,28.7731,0.5324,58.252686
15,101,21.5988,0.4063,81.860352
15,102,20.8333,0.5129,86.536621
15,103,29.3064,0.5921,51.972656
15,104,23.1381,0.3812,77.072510
15,105,22.1446,0.4591,82.281982
15,106,24.8512,0.4941,71.609131
15,107,20.7709,0.4780,89.181396
15,108,21.4964,0.4673,84.784912
15,109,22.0660,0.4744,83.781250
15,110,23.4144,0.4036,78.549561
15,111,21.6259,0.4259,83.379639
15,112,20.5286,0.4885,87.361328
15,113,25.8662,0.4609,68.820068
15,114,25.5333,0.4779,64.242188
15,115,22.2901,0.4063,80.079834
15,116,26.2013,0.5356,60.249756
15,117,20.0656,0.5040,89.313232
15,118,26.0888,0.4913,64.030762
15,119,27.1926,0.5315,54.989258
15,120,25.0199,0.4213,74.934814
15,121,25.6595,0.5128,66.908691
15,122,20.3793,0.4898,92.989014
15,123,25.4452,0.4379,68.280518
15,124,23.2476,0.4626,75.463623
