Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.72685750	0.81873344	23.443	2.319	0.674	0.056	0.070	0.017
2	0.72447591	0.82538090	23.309	2.383	0.657	0.063	0.071	0.018
3	0.72439470	0.84104734	23.346	2.378	0.659	0.062	0.071	0.018
4	0.72430450	0.80999999	23.395	2.352	0.670	0.057	0.070	0.018
5	0.72417715	0.79490289	23.428	2.333	0.671	0.056	0.070	0.018
6	0.72421901	0.84116225	23.421	2.344	0.671	0.058	0.070	0.018
7	0.72418438	0.84623383	23.348	2.375	0.662	0.061	0.070	0.018
8	0.72414606	0.85531406	23.352	2.381	0.666	0.061	0.070	0.018
9	0.72403660	0.84360572	23.315	2.365	0.660	0.063	0.071	0.018
10	0.72404896	0.81629783	23.328	2.368	0.667	0.057	0.071	0.018
11	0.72389547	0.83133884	23.338	2.353	0.663	0.061	0.071	0.018
12	0.72384693	0.82343484	23.440	2.327	0.672	0.058	0.070	0.018
13	0.72378173	0.82762093	23.371	2.385	0.675	0.057	0.070	0.018
14	0.72377407	0.83541418	23.403	2.345	0.666	0.061	0.070	0.018
15	0.72373604	0.83126095	23.302	2.366	0.659	0.060	0.071	0.018
16	0.72372293	0.83561733	23.353	2.368	0.666	0.061	0.070	0.018
17	0.72368603	0.83362881	23.383	2.357	0.668	0.060	0.070	0.018
18	0.72365889	0.81015628	23.364	2.338	0.668	0.058	0.070	0.018
19	0.72363506	0.82913885	23.409	2.348	0.672	0.059	0.070	0.018
20	0.72362663	0.83539915	23.357	2.365	0.668	0.060	0.070	0.018
21	0.72366191	0.83381666	23.371	2.357	0.667	0.060	0.070	0.018
22	0.72358496	0.84491040	23.323	2.340	0.656	0.063	0.071	0.018
23	0.72360451	0.83550745	23.322	2.360	0.664	0.060	0.071	0.018
24	0.72362016	0.83395990	23.388	2.362	0.670	0.060	0.070	0.018
25	0.72356611	0.83391040	23.371	2.374	0.670	0.060	0.070	0.018
26	0.72354083	0.83888098	23.363	2.359	0.664	0.062	0.070	0.018
27	0.72353445	0.83640502	23.192	2.384	0.652	0.064	0.072	0.018
28	0.72356025	0.84350727	23.326	2.370	0.663	0.062	0.071	0.018
29	0.72351733	0.83921221	23.316	2.376	0.662	0.062	0.071	0.018
30	0.72352544	0.82751631	23.300	2.385	0.667	0.058	0.071	0.018
31	0.72346743	0.82822664	23.416	2.349	0.674	0.058	0.070	0.018
32	0.72347527	0.83216221	23.253	2.380	0.659	0.061	0.071	0.018
33	0.72353208	0.82853626	23.308	2.376	0.664	0.061	0.071	0.018
34	0.72348429	0.83122968	23.355	2.373	0.668	0.060	0.070	0.018
35	0.72349685	0.82531573	23.328	2.378	0.666	0.060	0.071	0.018
36	0.72346160	0.83515373	23.333	2.374	0.666	0.061	0.071	0.018
37	0.72348488	0.83634817	23.378	2.358	0.670	0.060	0.070	0.018
38	0.72341055	0.83269695	23.373	2.355	0.668	0.060	0.070	0.018
39	0.72348258	0.82386686	23.374	2.342	0.667	0.060	0.070	0.018
40	0.72341245	0.84941712	23.205	2.396	0.653	0.064	0.072	0.019
41	0.72343003	0.83373106	23.284	2.368	0.660	0.061	0.071	0.018
42	0.72344133	0.82485855	23.345	2.367	0.668	0.058	0.070	0.018
43	0.72349060	0.84791237	23.288	2.387	0.664	0.061	0.071	0.018
44	0.72338458	0.83593744	23.305	2.370	0.662	0.062	0.071	0.018
45	0.72342733	0.82304217	23.337	2.360	0.664	0.059	0.071	0.018
46	0.72338741	0.83152282	23.268	2.375	0.659	0.061	0.071	0.018
47	0.72335521	0.83351018	23.366	2.355	0.669	0.059	0.070	0.018
48	0.72335277	0.82944221	23.321	2.354	0.663	0.060	0.071	0.018
49	0.72339311	0.84066751	23.341	2.373	0.667	0.060	0.071	0.018
50	0.72335810	0.84868225	23.267	2.391	0.659	0.064	0.071	0.018
51	0.72332281	0.83309575	23.321	2.361	0.664	0.060	0.071	0.018
52	0.72336855	0.84024147	23.322	2.376	0.665	0.061	0.071	0.018
53	0.72332935	0.82806445	23.332	2.361	0.664	0.060	0.071	0.018
54	0.72329425	0.84112770	23.235	2.385	0.655	0.064	0.071	0.018
55	0.72332410	0.83932265	23.241	2.388	0.657	0.063	0.071	0.018
56	0.72332231	0.82793233	23.369	2.357	0.670	0.058	0.070	0.018
57	0.72335709	0.83617615	23.299	2.384	0.663	0.061	0.071	0.018
58	0.72332755	0.83280402	23.346	2.365	0.666	0.061	0.070	0.018
59	0.72338112	0.82696854	23.360	2.355	0.669	0.058	0.070	0.018
60	0.72331950	0.83386577	23.330	2.379	0.667	0.060	0.071	0.018
61	0.72332225	0.82486894	23.350	2.365	0.668	0.059	0.070	0.018
62	0.72336784	0.83509413	23.289	2.390	0.663	0.061	0.071	0.018
63	0.72332805	0.84162181	23.288	2.387	0.662	0.062	0.071	0.018
64	0.72337701	0.82918515	23.353	2.365	0.667	0.060	0.070	0.018
65	0.72332966	0.83324435	23.331	2.363	0.665	0.060	0.071	0.018
66	0.72334991	0.83270974	23.317	2.371	0.663	0.061	0.071	0.018
67	0.72330360	0.83416278	23.297	2.380	0.664	0.061	0.071	0.018
68	0.72330367	0.83326690	23.300	2.380	0.664	0.060	0.071	0.018
69	0.72333338	0.83949609	23.284	2.392	0.663	0.062	0.071	0.018
70	0.72327906	0.83604766	23.308	2.375	0.664	0.061	0.071	0.018
71	0.72329421	0.83646093	23.306	2.375	0.664	0.061	0.071	0.018
72	0.72328942	0.82635044	23.344	2.366	0.667	0.059	0.071	0.018
73	0.72327908	0.83478992	23.326	2.376	0.667	0.060	0.071	0.018
74	0.72327244	0.83520583	23.310	2.378	0.664	0.061	0.071	0.018
75	0.72326815	0.83283113	23.284	2.375	0.661	0.061	0.071	0.018
76	0.72326464	0.83409640	23.339	2.364	0.666	0.060	0.071	0.018
77	0.72330976	0.82893858	23.348	2.359	0.666	0.060	0.070	0.018
78	0.72329606	0.84031266	23.346	2.380	0.668	0.061	0.071	0.018
79	0.72326658	0.83875483	23.318	2.369	0.663	0.061	0.071	0.018
80	0.72326416	0.83386500	23.313	2.379	0.665	0.060	0.071	0.018
81	0.72329042	0.83914445	23.310	2.380	0.664	0.061	0.071	0.018
82	0.72328716	0.83594492	23.338	2.371	0.665	0.061	0.071	0.018
83	0.72332316	0.83825549	23.322	2.382	0.666	0.061	0.071	0.018
84	0.72325719	0.83440027	23.265	2.384	0.660	0.062	0.071	0.018
85	0.72324652	0.82875412	23.301	2.385	0.666	0.060	0.071	0.018
86	0.72324291	0.83349106	23.277	2.386	0.662	0.061	0.071	0.018
87	0.72324386	0.83671729	23.324	2.370	0.665	0.060	0.071	0.018
88	0.72323627	0.83482501	23.334	2.380	0.668	0.060	0.071	0.018
89	0.72329586	0.83273000	23.322	2.376	0.664	0.061	0.071	0.018
90	0.72325068	0.83570376	23.281	2.382	0.661	0.061	0.071	0.018
91	0.72330739	0.83167053	23.318	2.377	0.666	0.060	0.071	0.018
92	0.72328478	0.84016857	23.301	2.385	0.663	0.062	0.071	0.018
93	0.72328000	0.83998093	23.293	2.386	0.664	0.061	0.071	0.018
94	0.72323637	0.83304118	23.306	2.384	0.664	0.061	0.071	0.018
95	0.72328486	0.83618922	23.309	2.377	0.663	0.062	0.071	0.018
96	0.72323782	0.83216905	23.279	2.391	0.663	0.061	0.071	0.018
97	0.72319705	0.84162864	23.276	2.382	0.661	0.062	0.071	0.018
98	0.72322183	0.83500521	23.300	2.386	0.664	0.061	0.071	0.018
99	0.72327258	0.83487299	23.304	2.380	0.664	0.060	0.071	0.018
100	0.72324160	0.83359315	23.326	2.376	0.666	0.060	0.071	0.018
101	0.72325735	0.83278392	23.331	2.375	0.667	0.060	0.071	0.018
102	0.72321975	0.83707763	23.301	2.383	0.663	0.061	0.071	0.018
103	0.72324106	0.83358222	23.310	2.384	0.665	0.060	0.071	0.018
104	0.72323256	0.83429529	23.241	2.397	0.659	0.062	0.071	0.019
105	0.72323895	0.83090919	23.314	2.381	0.665	0.060	0.071	0.018
106	0.72324901	0.83428027	23.296	2.388	0.663	0.061	0.071	0.018
107	0.72316643	0.83582022	23.308	2.384	0.665	0.061	0.071	0.018
108	0.72322477	0.83323999	23.300	2.382	0.664	0.061	0.071	0.018
109	0.72322402	0.83491147	23.299	2.387	0.665	0.060	0.071	0.018
110	0.72322409	0.83302922	23.288	2.384	0.663	0.060	0.071	0.018
111	0.72319139	0.83329336	23.325	2.375	0.665	0.060	0.071	0.018
112	0.72326406	0.83246321	23.299	2.386	0.664	0.060	0.071	0.018
113	0.72326466	0.83236098	23.309	2.379	0.664	0.061	0.071	0.018
114	0.72321715	0.83289796	23.287	2.389	0.663	0.061	0.071	0.018
115	0.72320976	0.83355651	23.290	2.388	0.663	0.061	0.071	0.018
116	0.72321922	0.82917362	23.327	2.377	0.666	0.060	0.071	0.018
117	0.72320794	0.83217845	23.273	2.387	0.661	0.061	0.071	0.018
118	0.72317632	0.83311577	23.324	2.377	0.667	0.060	0.071	0.018
119	0.72325058	0.83461020	23.314	2.383	0.666	0.060	0.071	0.018
120	0.72326997	0.83588150	23.301	2.385	0.664	0.061	0.071	0.018
121	0.72319134	0.83102694	23.289	2.389	0.664	0.060	0.071	0.018
122	0.72316616	0.83387432	23.317	2.381	0.665	0.060	0.071	0.018
123	0.72320568	0.83752070	23.293	2.387	0.663	0.061	0.071	0.018
124	0.72323562	0.83277574	23.312	2.383	0.665	0.060	0.071	0.018
125	0.72326576	0.83251636	23.313	2.386	0.666	0.060	0.071	0.018
126	0.72319481	0.83265720	23.278	2.389	0.662	0.061	0.071	0.018
127	0.72319266	0.83796514	23.300	2.389	0.665	0.061	0.071	0.018
128	0.72320997	0.83374625	23.301	2.389	0.665	0.060	0.071	0.018
129	0.72324724	0.83155159	23.297	2.386	0.664	0.061	0.071	0.018
130	0.72322565	0.83252275	23.313	2.380	0.665	0.060	0.071	0.018
131	0.72318229	0.83488847	23.291	2.383	0.663	0.061	0.071	0.018
132	0.72322603	0.83144699	23.293	2.384	0.664	0.061	0.071	0.018
133	0.72325528	0.83399737	23.309	2.384	0.664	0.061	0.071	0.018
134	0.72322636	0.83535310	23.303	2.382	0.663	0.061	0.071	0.018
135	0.72319995	0.83505812	23.285	2.390	0.663	0.061	0.071	0.018
136	0.72323790	0.83398141	23.320	2.382	0.666	0.060	0.071	0.018
137	0.72319290	0.83472150	23.294	2.388	0.664	0.061	0.071	0.018
138	0.72323205	0.83341891	23.303	2.390	0.665	0.061	0.071	0.018
139	0.72317812	0.83383980	23.291	2.390	0.664	0.060	0.071	0.018
140	0.72318307	0.83384462	23.303	2.385	0.665	0.060	0.071	0.018
141	0.72320786	0.83340805	23.309	2.384	0.665	0.061	0.071	0.018
142	0.72325609	0.83281329	23.307	2.383	0.664	0.061	0.071	0.018
143	0.72318604	0.83452673	23.299	2.389	0.665	0.060	0.071	0.018
144	0.72321891	0.83480745	23.301	2.384	0.664	0.061	0.071	0.018
145	0.72320580	0.83233766	23.302	2.386	0.664	0.061	0.071	0.018
146	0.72322126	0.83521733	23.290	2.391	0.663	0.061	0.071	0.018
147	0.72321687	0.83400503	23.302	2.387	0.664	0.061	0.071	0.018
148	0.72315772	0.83112472	23.293	2.383	0.663	0.061	0.071	0.018
149	0.72318934	0.83330404	23.306	2.385	0.665	0.061	0.071	0.018
150	0.72326241	0.83566875	23.309	2.391	0.666	0.061	0.071	0.018
