Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.25967233	0.15561907	27.963	1.242	0.849	0.023	0.040	0.006
2	0.22297898	0.16334132	28.022	1.259	0.852	0.026	0.040	0.006
3	0.21757358	0.14492170	28.247	1.292	0.858	0.025	0.039	0.006
4	0.21526793	0.14943863	28.254	1.267	0.858	0.025	0.039	0.006
5	0.21359869	0.14537524	28.286	1.306	0.859	0.026	0.039	0.006
6	0.21454673	0.14489070	28.342	1.324	0.861	0.026	0.039	0.006
7	0.21237387	0.14191176	28.312	1.289	0.861	0.026	0.039	0.006
8	0.21176814	0.14023229	28.376	1.302	0.861	0.026	0.039	0.006
9	0.21225387	0.14371011	28.372	1.319	0.861	0.026	0.039	0.006
10	0.20963298	0.14046435	28.375	1.306	0.862	0.027	0.039	0.006
11	0.20923201	0.14130299	28.343	1.292	0.861	0.027	0.039	0.006
12	0.20910142	0.14106162	28.373	1.300	0.862	0.027	0.039	0.006
13	0.21006588	0.14198614	28.372	1.325	0.861	0.026	0.039	0.006
14	0.20790868	0.14387633	28.380	1.301	0.862	0.026	0.039	0.006
15	0.20828416	0.13983322	28.394	1.338	0.862	0.026	0.039	0.006
16	0.20678384	0.14085324	28.379	1.310	0.862	0.027	0.039	0.006
17	0.20839996	0.14073502	28.396	1.312	0.862	0.026	0.038	0.006
18	0.20855556	0.13973306	28.408	1.304	0.863	0.027	0.038	0.006
19	0.20883213	0.14330594	28.404	1.324	0.862	0.027	0.038	0.006
20	0.20644234	0.14115953	28.415	1.305	0.863	0.027	0.038	0.006
21	0.20555002	0.14050956	28.404	1.297	0.863	0.027	0.038	0.006
22	0.20570348	0.14098214	28.390	1.285	0.863	0.027	0.038	0.006
23	0.20732988	0.14263250	28.417	1.298	0.863	0.027	0.038	0.006
24	0.20664593	0.14140412	28.429	1.307	0.863	0.026	0.038	0.006
25	0.20547536	0.14082304	28.428	1.317	0.863	0.027	0.038	0.006
26	0.20594000	0.13959834	28.442	1.308	0.863	0.026	0.038	0.006
27	0.20570671	0.14135361	28.409	1.336	0.862	0.026	0.038	0.006
28	0.20638418	0.14592698	28.399	1.319	0.862	0.028	0.038	0.006
29	0.20567475	0.14088805	28.431	1.297	0.863	0.026	0.038	0.006
30	0.20537005	0.14021303	28.438	1.330	0.863	0.027	0.038	0.006
31	0.20560968	0.14011587	28.422	1.324	0.863	0.027	0.038	0.006
32	0.20505316	0.14352659	28.416	1.323	0.862	0.026	0.038	0.006
33	0.20497700	0.14010226	28.460	1.321	0.863	0.026	0.038	0.006
34	0.20417355	0.13854831	28.456	1.304	0.864	0.027	0.038	0.006
35	0.20464096	0.14424456	28.420	1.308	0.862	0.026	0.038	0.006
36	0.20344663	0.13963690	28.418	1.306	0.863	0.027	0.038	0.006
37	0.20383543	0.14115221	28.442	1.324	0.863	0.026	0.038	0.006
38	0.20366723	0.14302521	28.403	1.340	0.862	0.026	0.038	0.006
39	0.20396599	0.14061258	28.415	1.301	0.863	0.027	0.038	0.006
40	0.20358366	0.14176461	28.444	1.312	0.863	0.027	0.038	0.006
41	0.20388606	0.14125447	28.437	1.334	0.863	0.027	0.038	0.006
42	0.20212022	0.13849862	28.450	1.305	0.864	0.027	0.038	0.006
43	0.20400959	0.13863891	28.455	1.315	0.864	0.027	0.038	0.006
44	0.20315294	0.14209944	28.446	1.320	0.863	0.026	0.038	0.006
45	0.20347176	0.13999267	28.460	1.321	0.864	0.027	0.038	0.006
46	0.20468559	0.13921342	28.461	1.314	0.864	0.027	0.038	0.006
47	0.20211059	0.14008551	28.444	1.307	0.863	0.026	0.038	0.006
48	0.20226088	0.13947762	28.446	1.306	0.864	0.027	0.038	0.006
49	0.20408002	0.14446342	28.442	1.317	0.863	0.026	0.038	0.006
50	0.20355297	0.13929386	28.457	1.314	0.863	0.026	0.038	0.006
51	0.20415301	0.14332729	28.458	1.316	0.863	0.027	0.038	0.006
52	0.20116006	0.14500135	28.461	1.314	0.863	0.026	0.038	0.006
53	0.20194341	0.14082951	28.448	1.319	0.864	0.027	0.038	0.006
54	0.20212560	0.14155556	28.463	1.310	0.864	0.026	0.038	0.006
55	0.20337911	0.13985718	28.451	1.308	0.864	0.027	0.038	0.006
56	0.20214634	0.14100382	28.460	1.314	0.863	0.026	0.038	0.006
57	0.20238917	0.14142576	28.462	1.318	0.864	0.027	0.038	0.006
58	0.20102761	0.14021645	28.460	1.328	0.863	0.026	0.038	0.006
59	0.20107955	0.14035896	28.446	1.319	0.863	0.026	0.038	0.006
60	0.20151912	0.14186413	28.450	1.311	0.864	0.027	0.038	0.006
61	0.20127524	0.14037371	28.475	1.306	0.864	0.027	0.038	0.006
62	0.20194002	0.13954694	28.454	1.319	0.864	0.027	0.038	0.006
63	0.20059591	0.13894502	28.457	1.303	0.864	0.027	0.038	0.006
