Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.05799612	0.20997550	24.747	1.623	0.810	0.028	0.059	0.010
2	0.04795906	0.19066299	27.135	1.618	0.826	0.036	0.045	0.008
3	0.04702529	0.14592017	28.577	1.642	0.868	0.023	0.038	0.007
4	0.04645227	0.10396533	29.917	1.833	0.931	0.012	0.033	0.007
5	0.04662166	0.10567480	30.158	1.687	0.915	0.010	0.032	0.006
6	0.04625988	0.13628690	29.997	1.503	0.900	0.016	0.032	0.006
7	0.04627605	0.08930138	30.679	1.819	0.929	0.010	0.030	0.006
8	0.04583607	0.07824104	31.550	1.853	0.957	0.009	0.027	0.006
9	0.04604814	0.07565969	31.199	1.909	0.958	0.008	0.028	0.007
10	0.04599539	0.08447312	31.871	1.948	0.962	0.010	0.026	0.006
11	0.04582670	0.09228587	31.397	1.902	0.944	0.009	0.028	0.006
12	0.04578898	0.10781632	31.993	2.061	0.965	0.009	0.026	0.007
13	0.04604360	0.09129014	31.616	2.039	0.962	0.010	0.027	0.007
14	0.04585892	0.09348921	31.647	2.149	0.954	0.008	0.027	0.007
15	0.04574614	0.08263054	32.273	2.106	0.959	0.008	0.025	0.007
16	0.04556245	0.10067687	31.748	1.908	0.941	0.010	0.027	0.006
17	0.04581198	0.09574485	32.129	2.161	0.966	0.008	0.026	0.007
18	0.04570518	0.07646005	32.104	2.110	0.955	0.008	0.026	0.007
19	0.04556989	0.07195846	32.566	2.122	0.962	0.008	0.024	0.007
20	0.04568819	0.10136174	32.302	2.036	0.951	0.011	0.025	0.006
21	0.04554619	0.07846331	32.567	2.280	0.965	0.008	0.024	0.007
22	0.04580624	0.07238387	32.806	2.413	0.974	0.010	0.024	0.007
23	0.04550511	0.07871412	32.391	2.073	0.962	0.008	0.025	0.006
24	0.04567645	0.09070750	32.280	2.337	0.964	0.009	0.025	0.007
25	0.04575321	0.07200994	32.522	2.227	0.965	0.009	0.024	0.007
26	0.04586675	0.08191738	32.487	2.148	0.961	0.008	0.025	0.007
27	0.04583709	0.09886306	32.626	2.417	0.965	0.009	0.024	0.007
28	0.04543707	0.07571793	33.037	2.326	0.970	0.007	0.023	0.007
29	0.04525466	0.09554967	31.949	2.155	0.946	0.012	0.026	0.007
30	0.04555378	0.09517537	33.088	2.523	0.973	0.008	0.023	0.007
31	0.04573664	0.06987702	32.873	2.246	0.964	0.006	0.024	0.007
32	0.04537073	0.08657390	32.786	2.392	0.962	0.009	0.024	0.007
