ImageName, PSNR, SSIM, MSE
L192_frame003,36.9881,0.9220,10.777321
L192_frame004,37.2101,0.9256,10.193546
L192_frame005,37.3738,0.9287,9.821289
L192_frame006,37.1235,0.9258,10.271633
L192_frame007,37.3237,0.9304,9.722958
L192_frame008,37.4012,0.9319,9.582386
L192_frame009,37.2824,0.9321,9.513756
L192_frame010,37.4797,0.9363,8.956264
L192_frame011,37.5687,0.9353,9.152172
L192_frame012,37.3725,0.9313,9.714451
L192_frame013,37.4936,0.9319,9.668114
L192_frame014,37.5831,0.9321,9.708317
L192_frame015,37.3537,0.9297,10.038490
L192_frame016,37.8080,0.9359,9.072292
L192_frame017,37.9374,0.9372,8.818768
L192_frame018,37.8508,0.9376,8.707867
L192_frame019,38.0107,0.9407,8.289310
L192_frame020,37.8951,0.9393,8.655300
L192_frame021,37.8748,0.9378,8.793777
L192_frame022,38.1412,0.9411,8.147934
L192_frame023,38.0769,0.9422,7.991013
L192_frame024,38.0272,0.9401,8.255177
L192_frame025,38.1840,0.9412,7.964298
L192_frame026,38.2019,0.9430,7.659901
L192_frame027,38.1669,0.9418,7.721901
L192_frame028,38.3994,0.9446,7.277328
L192_frame029,38.3772,0.9444,7.382019
L192_frame030,38.2989,0.9443,7.309757
L192_frame031,38.6186,0.9488,6.705132
L192_frame032,38.7410,0.9496,6.690189
L192_frame033,38.8454,0.9493,6.588287
L192_frame034,39.0040,0.9520,6.278255
L192_frame035,39.1563,0.9516,6.301151
L192_frame036,39.0556,0.9501,6.526321
L192_frame037,39.2834,0.9526,6.213894
L192_frame038,39.3675,0.9536,6.147934
L192_frame039,39.3778,0.9535,6.055901
L192_frame040,39.5285,0.9557,5.802872
L192_frame041,39.4332,0.9558,5.905106
L192_frame042,39.2443,0.9543,6.174927
L192_frame043,39.4309,0.9569,5.917831
L192_frame044,39.2101,0.9584,5.731243
L192_frame045,39.2543,0.9583,5.686356
L192_frame046,39.4927,0.9604,5.369751
L192_frame047,39.4947,0.9610,5.297958
L192_frame048,39.6490,0.9593,5.484451
L192_frame049,39.9297,0.9613,5.191597
L192_frame050,40.0244,0.9618,5.068550
L192_frame051,39.9376,0.9599,5.247898
L192_frame052,39.8251,0.9619,5.061691
L192_frame053,39.6479,0.9608,5.241169
L192_frame054,39.4714,0.9586,5.405590
L192_frame055,39.7378,0.9596,5.172848
L192_frame056,39.7949,0.9592,5.254517
L192_frame057,39.4468,0.9564,5.656319
L192_frame058,39.4952,0.9576,5.510075
L192_frame059,39.3458,0.9562,5.670940
L192_frame060,39.1953,0.9537,5.893539
L192_frame061,39.3953,0.9538,5.914467
L192_frame062,39.3393,0.9534,5.990887
L192_frame063,39.3244,0.9514,6.185749
L192_frame064,39.5178,0.9535,5.838337
L192_frame065,39.5187,0.9537,5.765553
L192_frame066,39.2660,0.9512,6.039589
L192_frame067,39.2804,0.9521,5.908615
L192_frame068,39.1857,0.9519,5.938229
L192_frame069,39.0209,0.9508,6.134087
L192_frame070,39.2125,0.9524,5.858772
L192_frame071,39.1622,0.9531,5.663498
L192_frame072,38.9217,0.9490,6.079170
L192_frame073,39.0982,0.9509,5.785419
L192_frame074,39.1428,0.9492,5.860828
L192_frame075,38.9959,0.9448,6.338417
L192_frame076,39.0311,0.9448,6.311325
L192_frame077,38.9862,0.9422,6.563820
L192_frame078,38.8204,0.9392,6.977055
L192_frame079,39.0041,0.9417,6.674473
L192_frame080,39.1432,0.9414,6.707687
L192_frame081,38.9531,0.9377,7.060230
L192_frame082,38.9975,0.9395,6.992718
L192_frame083,38.7874,0.9379,7.236588
L192_frame084,38.6029,0.9351,7.595020
L192_frame085,38.5564,0.9367,7.510876
L192_frame086,38.3605,0.9341,7.872486
L192_frame087,38.1849,0.9293,8.386044
L192_frame088,38.3600,0.9319,8.021065
L192_frame089,38.5400,0.9336,7.790234
