ImageName, PSNR, SSIM, MSE
L310_frame003,34.5422,0.8517,19.944386
L310_frame004,35.0009,0.8649,18.116039
L310_frame005,34.9919,0.8655,18.035641
L310_frame006,34.7964,0.8604,18.908787
L310_frame007,34.9587,0.8647,18.431976
L310_frame008,34.9655,0.8660,18.275326
L310_frame009,34.7403,0.8598,19.226421
L310_frame010,35.0714,0.8683,17.930573
L310_frame011,35.2038,0.8720,17.361206
L310_frame012,35.0939,0.8681,17.853428
L310_frame013,35.3384,0.8763,16.661945
L310_frame014,35.3587,0.8754,16.734558
L310_frame015,35.2800,0.8758,16.785683
L310_frame016,35.4999,0.8810,15.880867
L310_frame017,35.6507,0.8841,15.542408
L310_frame018,35.4705,0.8813,15.740513
L310_frame019,35.7615,0.8901,14.476250
L310_frame020,35.8886,0.8926,14.187439
L310_frame021,35.6956,0.8901,14.647297
L310_frame022,35.8523,0.8950,13.918118
L310_frame023,35.9755,0.8981,13.567581
L310_frame024,35.8132,0.8944,14.057396
L310_frame025,35.9143,0.8974,13.664951
L310_frame026,36.0666,0.8997,13.284340
L310_frame027,35.9900,0.8960,13.961914
L310_frame028,36.1359,0.8962,14.041298
L310_frame029,36.2162,0.8965,13.840988
L310_frame030,36.0613,0.8944,14.001026
L310_frame031,36.2125,0.9048,12.684578
L310_frame032,36.0440,0.9039,12.569401
L310_frame033,35.9444,0.8949,13.875217
L310_frame034,36.1459,0.8971,13.723801
L310_frame035,36.1782,0.8971,13.764977
L310_frame036,36.0109,0.8927,14.277027
L310_frame037,36.1525,0.8978,13.660542
L310_frame038,36.0842,0.8983,13.577530
L310_frame039,35.9540,0.8937,14.199677
L310_frame040,36.1279,0.8970,13.805897
L310_frame041,36.1340,0.8945,14.169254
L310_frame042,35.9578,0.8909,14.716751
L310_frame043,36.2094,0.8967,13.996300
L310_frame044,36.1901,0.8955,13.981522
L310_frame045,35.9803,0.8901,14.746758
L310_frame046,36.2372,0.8969,13.668396
L310_frame047,36.2528,0.8998,13.134701
L310_frame048,36.0435,0.8936,13.885513
L310_frame049,36.1540,0.8950,13.644421
L310_frame050,36.0861,0.8927,13.829479
L310_frame051,35.7593,0.8842,14.942127
L310_frame052,35.9211,0.8884,14.272694
L310_frame053,35.8687,0.8853,14.477581
L310_frame054,35.6425,0.8782,15.453892
L310_frame055,35.7579,0.8804,15.065693
L310_frame056,35.5818,0.8759,15.770844
L310_frame057,35.2864,0.8667,16.879299
L310_frame058,35.3817,0.8723,16.439899
L310_frame059,35.3273,0.8718,16.476021
L310_frame060,34.9817,0.8627,17.816540
L310_frame061,35.0296,0.8626,17.796017
L310_frame062,34.9023,0.8598,18.085987
L310_frame063,34.6343,0.8522,19.308880
L310_frame064,34.6389,0.8528,19.357101
L310_frame065,34.5898,0.8513,19.576149
L310_frame066,34.2464,0.8394,21.046093
L310_frame067,34.4464,0.8455,20.215584
L310_frame068,34.3859,0.8431,20.304333
L310_frame069,34.0990,0.8347,21.490036
L310_frame070,34.2115,0.8407,20.673321
L310_frame071,34.0217,0.8353,21.549973
L310_frame072,33.6993,0.8250,22.914413
L310_frame073,33.9178,0.8305,22.089848
L310_frame074,33.9667,0.8306,22.082527
L310_frame075,33.6464,0.8196,23.694080
L310_frame076,33.7800,0.8223,23.424171
L310_frame077,33.6751,0.8167,24.180080
L310_frame078,33.2966,0.8042,26.011711
L310_frame079,33.4357,0.8080,25.487488
L310_frame080,33.4103,0.8073,25.487549
L310_frame081,33.1469,0.8008,26.475620
L310_frame082,33.2914,0.8046,25.863758
L310_frame083,33.2274,0.8028,26.170662
L310_frame084,32.9429,0.7935,27.447651
L310_frame085,33.2589,0.8041,25.772724
L310_frame086,33.2591,0.8043,25.783184
L310_frame087,32.9798,0.7937,27.098408
L310_frame088,33.1838,0.7995,26.083332
L310_frame089,33.1650,0.7989,26.267628
L310_frame090,32.8137,0.7851,28.027004
L310_frame091,33.0380,0.7921,27.008217
L310_frame092,32.9615,0.7889,27.455151
L310_frame093,32.6763,0.7789,28.969261
L310_frame094,32.8102,0.7830,28.124405
L310_frame095,32.7506,0.7824,28.413601
L310_frame096,32.4163,0.7706,30.257584
L310_frame097,32.7000,0.7801,28.768818
L310_frame098,32.7134,0.7796,28.638256
L310_frame099,32.5076,0.7714,29.823837
L310_frame100,32.7064,0.7774,28.822319
L310_frame101,32.6489,0.7771,29.136715
L310_frame102,32.3905,0.7694,30.288265
L310_frame103,32.6379,0.7794,28.849075
L310_frame104,32.7063,0.7818,28.304832
L310_frame105,32.4361,0.7725,29.642475
L310_frame106,32.7121,0.7811,28.366158
L310_frame107,32.6816,0.7796,28.581757
L310_frame108,32.3804,0.7682,30.221615
L310_frame109,32.6882,0.7782,28.674099
L310_frame110,32.6788,0.7771,28.875362
L310_frame111,32.4038,0.7653,30.166397
L310_frame112,32.6228,0.7724,29.256432
L310_frame113,32.5928,0.7721,29.496262
L310_frame114,32.3649,0.7645,30.748913
L310_frame115,32.6480,0.7746,29.324512
L310_frame116,32.6707,0.7750,29.125793
L310_frame117,32.3655,0.7643,30.647038
