Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.19238785	0.10448156	33.259	1.479	0.942	0.021	0.022	0.004
2	0.17745084	0.10859998	33.296	1.521	0.942	0.021	0.022	0.004
3	0.17653381	0.10227221	33.309	1.556	0.942	0.022	0.022	0.004
4	0.17658989	0.10620214	33.323	1.475	0.943	0.021	0.022	0.004
5	0.17640618	0.10329912	33.280	1.508	0.942	0.021	0.022	0.004
6	0.17650563	0.10532566	33.345	1.557	0.942	0.022	0.022	0.004
7	0.17609796	0.10325391	33.258	1.545	0.942	0.022	0.022	0.004
8	0.17614163	0.10179072	33.266	1.487	0.943	0.021	0.022	0.004
9	0.17590445	0.10554897	33.288	1.432	0.943	0.020	0.022	0.004
10	0.17576695	0.10353607	33.258	1.458	0.943	0.021	0.022	0.004
11	0.17575046	0.10309559	33.209	1.458	0.942	0.021	0.022	0.004
12	0.17580960	0.10387305	33.332	1.497	0.943	0.021	0.022	0.004
13	0.17578914	0.10345586	33.367	1.444	0.944	0.020	0.022	0.004
14	0.17569162	0.10357444	33.286	1.434	0.943	0.020	0.022	0.004
15	0.17557564	0.10409719	33.298	1.437	0.944	0.020	0.022	0.004
16	0.17567467	0.10433343	33.269	1.457	0.943	0.021	0.022	0.004
17	0.17543725	0.10278356	33.225	1.485	0.942	0.021	0.022	0.004
18	0.17563086	0.10336454	33.249	1.464	0.943	0.020	0.022	0.004
19	0.17545723	0.10350884	33.314	1.511	0.942	0.021	0.022	0.004
20	0.17527354	0.10239745	33.254	1.458	0.943	0.021	0.022	0.004
21	0.17570676	0.10344095	33.193	1.372	0.944	0.020	0.022	0.003
22	0.17551572	0.10423282	33.258	1.494	0.942	0.021	0.022	0.004
23	0.17564183	0.10246167	33.315	1.457	0.944	0.020	0.022	0.004
24	0.17517283	0.10268246	33.311	1.464	0.943	0.020	0.022	0.004
25	0.17521952	0.10318827	33.258	1.428	0.943	0.020	0.022	0.004
26	0.17556745	0.10383372	33.278	1.471	0.943	0.021	0.022	0.004
27	0.17524684	0.10242181	33.369	1.466	0.944	0.020	0.022	0.004
28	0.17516758	0.10308315	33.316	1.466	0.944	0.020	0.022	0.004
29	0.17537692	0.10269781	33.300	1.542	0.942	0.021	0.022	0.004
30	0.17517612	0.10407234	33.315	1.449	0.944	0.020	0.022	0.004
31	0.17547822	0.10352864	33.269	1.458	0.943	0.021	0.022	0.004
32	0.17516558	0.10174956	33.317	1.434	0.944	0.020	0.022	0.004
33	0.17520884	0.10325073	33.341	1.422	0.944	0.020	0.022	0.004
34	0.17493227	0.10386911	33.223	1.428	0.943	0.020	0.022	0.004
35	0.17539427	0.10344025	33.331	1.457	0.944	0.020	0.022	0.004
36	0.17536562	0.10362150	33.238	1.434	0.943	0.021	0.022	0.004
37	0.17500465	0.10254860	33.314	1.496	0.943	0.021	0.022	0.004
38	0.17544684	0.10277621	33.329	1.517	0.943	0.021	0.022	0.004
39	0.17554883	0.10280184	33.303	1.460	0.943	0.020	0.022	0.004
40	0.17516387	0.10325736	33.290	1.460	0.943	0.020	0.022	0.004
41	0.17516168	0.10375121	33.243	1.442	0.943	0.020	0.022	0.004
42	0.17539484	0.10267267	33.305	1.463	0.943	0.020	0.022	0.004
