Scan,Image_name, PSNR, SSIM, MSE
0,phantom,22.9533,0.1422,51.464294
0,phantom,22.9577,0.1489,51.027222
0,phantom,22.8971,0.1536,52.525391
0,phantom,22.9044,0.1607,53.976685
0,phantom,22.8024,0.1667,55.395813
0,phantom,22.5635,0.1692,56.541809
0,phantom,22.6222,0.1774,58.392883
0,phantom,22.5222,0.1814,59.127686
0,phantom,22.5089,0.1864,59.462341
0,phantom,22.4283,0.1913,60.623779
0,phantom,22.4397,0.1958,61.552002
0,phantom,22.3101,0.1987,61.760376
0,phantom,22.2691,0.2030,63.658020
0,phantom,22.3544,0.2097,64.238342
0,phantom,22.2568,0.2123,65.453247
0,phantom,22.0802,0.2140,67.244141
0,phantom,22.0426,0.2166,67.279907
0,phantom,22.0740,0.2204,68.691162
0,phantom,22.0781,0.2245,67.315369
0,phantom,22.1179,0.2295,68.042480
0,phantom,21.9776,0.2300,70.448975
0,phantom,21.9318,0.2351,70.554321
0,phantom,21.8883,0.2426,70.625244
0,phantom,21.9569,0.2489,71.094910
0,phantom,21.7484,0.2544,72.484436
0,phantom,21.6101,0.2580,71.774719
0,phantom,21.7108,0.2640,72.282227
0,phantom,21.7385,0.2703,73.428894
0,phantom,21.7503,0.2743,73.640442
0,phantom,21.7040,0.2755,73.856873
0,phantom,21.6907,0.2774,73.975952
0,phantom,21.6676,0.2802,73.209778
0,phantom,21.7258,0.2847,73.940979
0,phantom,21.7249,0.2869,74.019470
0,phantom,21.7476,0.2886,74.863647
0,phantom,21.7265,0.2890,74.326111
0,phantom,21.6849,0.2902,75.993835
0,phantom,21.6896,0.2908,76.397278
0,phantom,21.6508,0.2894,77.424500
0,phantom,21.5461,0.2867,77.335876
0,phantom,21.5840,0.2878,76.552063
0,phantom,21.5048,0.2860,77.096985
0,phantom,21.5051,0.2831,77.750732
0,phantom,21.4605,0.2802,78.374023
0,phantom,21.4979,0.2766,79.147644
0,phantom,21.6324,0.2750,78.782288
0,phantom,21.6291,0.2727,79.077026
0,phantom,21.6251,0.2684,78.192993
0,phantom,21.5643,0.2645,78.165039
0,phantom,21.5566,0.2645,79.303528
0,phantom,21.6093,0.2654,79.511414
0,phantom,21.6346,0.2653,78.027893
0,phantom,21.6315,0.2649,78.225708
0,phantom,21.6795,0.2657,79.528137
0,phantom,21.6060,0.2631,79.903320
0,phantom,21.5852,0.2624,79.365295
0,phantom,21.5889,0.2624,79.737549
0,phantom,21.7089,0.2637,77.250610
0,phantom,21.7068,0.2613,78.013550
0,phantom,21.6183,0.2593,78.032288
0,phantom,21.6528,0.2583,78.821960
0,phantom,21.6628,0.2564,78.482300
0,phantom,21.7285,0.2549,78.782654
0,phantom,21.7073,0.2524,77.623230
0,phantom,21.7620,0.2496,77.701660
0,phantom,21.7488,0.2462,77.777283
0,phantom,21.7728,0.2429,77.143372
0,phantom,21.7844,0.2409,76.181213
0,phantom,21.8159,0.2396,75.531860
0,phantom,21.9151,0.2401,74.812805
0,phantom,21.7720,0.2353,75.269958
0,phantom,21.8868,0.2351,74.611328
0,phantom,21.8209,0.2321,74.580566
0,phantom,21.8029,0.2298,74.097656
0,phantom,21.8673,0.2280,72.169006
0,phantom,21.9098,0.2264,72.376709
0,phantom,22.0136,0.2257,72.826538
0,phantom,21.8665,0.2205,72.256897
0,phantom,21.9555,0.2195,71.002808
0,phantom,22.0275,0.2176,71.410400
0,phantom,22.0891,0.2159,69.945374
0,phantom,22.1466,0.2137,68.629578
0,phantom,22.2222,0.2112,68.093628
0,phantom,22.1553,0.2074,67.275757
0,phantom,22.1262,0.2041,66.749329
0,phantom,22.2130,0.2034,65.564941
0,phantom,22.2805,0.2024,64.774231
0,phantom,22.3065,0.1992,63.153931
0,phantom,22.4016,0.1975,64.107605
0,phantom,22.4504,0.1942,62.799561
0,phantom,22.5790,0.1931,62.131958
0,phantom,22.5076,0.1864,60.026123
0,phantom,22.6085,0.1823,58.233948
0,phantom,22.5615,0.1762,58.054321
0,phantom,22.7381,0.1733,57.370911
0,phantom,22.6883,0.1664,56.221252
0,phantom,22.7627,0.1609,55.312866
0,phantom,22.8921,0.1563,53.484863
0,phantom,22.9453,0.1506,51.966309
0,phantom,22.9976,0.1458,51.089844
