Scan,Image_name, PSNR, SSIM, MSE
0,phantom,35.2994,0.8112,13.286560
0,phantom,34.3596,0.8015,15.642151
0,phantom,34.2660,0.7960,16.239624
0,phantom,34.4162,0.7947,16.567932
0,phantom,33.7224,0.7737,18.861023
0,phantom,33.5032,0.7729,20.617737
0,phantom,33.4553,0.7722,21.798889
0,phantom,33.8457,0.7804,19.135681
0,phantom,33.2190,0.7662,21.908752
0,phantom,33.2575,0.7728,23.588440
0,phantom,32.8989,0.7711,24.856934
0,phantom,32.1868,0.7285,28.081970
0,phantom,32.3912,0.7302,26.618652
0,phantom,32.1166,0.7281,28.597656
0,phantom,32.5088,0.7653,25.445129
0,phantom,32.8006,0.7703,25.948730
0,phantom,32.3768,0.7577,27.259094
0,phantom,32.1871,0.7491,28.719666
0,phantom,31.8014,0.7413,31.260498
0,phantom,31.8680,0.7323,31.107117
0,phantom,32.1338,0.7332,29.048462
0,phantom,32.1244,0.7487,28.041504
0,phantom,32.0769,0.7513,26.980103
0,phantom,32.0454,0.7532,28.772949
0,phantom,31.9418,0.7703,28.300293
0,phantom,31.9468,0.7757,26.220886
0,phantom,31.1703,0.7469,29.540283
0,phantom,31.4578,0.7450,28.734009
0,phantom,31.2842,0.7318,30.957153
0,phantom,31.3055,0.7501,30.064331
0,phantom,31.0185,0.7424,32.118652
0,phantom,30.7407,0.7381,32.375793
0,phantom,31.0094,0.7517,33.024109
0,phantom,30.5026,0.7422,33.825562
0,phantom,30.7872,0.7608,31.979492
0,phantom,30.6396,0.7459,33.714417
0,phantom,30.6861,0.7395,34.334534
0,phantom,30.4405,0.7297,36.987122
0,phantom,30.5097,0.7463,33.464539
0,phantom,31.3019,0.7507,31.416748
0,phantom,31.1262,0.7449,34.000427
0,phantom,30.6228,0.7326,37.041443
0,phantom,30.6345,0.7347,36.451660
0,phantom,31.0824,0.7498,35.211670
0,phantom,30.9933,0.7545,34.028076
0,phantom,30.8820,0.7437,32.558716
0,phantom,32.0490,0.7578,31.942749
0,phantom,31.6308,0.7537,31.808960
0,phantom,31.5694,0.7479,33.585938
0,phantom,31.3223,0.7497,36.238586
0,phantom,31.7569,0.7556,33.952759
0,phantom,32.0345,0.7632,30.500488
0,phantom,31.7675,0.7574,33.487244
0,phantom,31.8657,0.7539,32.550659
0,phantom,31.7101,0.7492,33.391052
0,phantom,31.7734,0.7504,32.928955
0,phantom,31.9759,0.7567,32.427734
0,phantom,32.1217,0.7623,31.300781
0,phantom,31.9412,0.7497,32.993713
0,phantom,31.9633,0.7504,32.001404
0,phantom,31.6783,0.7319,35.619751
0,phantom,31.7596,0.7464,33.831604
0,phantom,32.3225,0.7588,30.106995
0,phantom,31.9289,0.7506,31.799377
0,phantom,31.2391,0.7321,36.884888
0,phantom,31.4556,0.7319,35.647461
0,phantom,31.4916,0.7331,34.092468
0,phantom,31.7289,0.7428,31.967651
0,phantom,31.5997,0.7309,34.817383
0,phantom,32.0038,0.7419,32.976135
0,phantom,31.3739,0.7215,35.500183
0,phantom,31.4815,0.7357,32.996033
0,phantom,32.0708,0.7436,29.567749
0,phantom,32.1409,0.7381,29.983643
0,phantom,31.6976,0.7259,32.705627
0,phantom,31.9195,0.7292,30.951416
0,phantom,31.9745,0.7338,30.488281
0,phantom,31.9529,0.7440,29.631775
0,phantom,31.7802,0.7421,31.345886
0,phantom,31.9103,0.7315,30.556519
0,phantom,32.2919,0.7456,29.173340
0,phantom,32.6463,0.7486,27.698547
0,phantom,32.7285,0.7423,26.488708
0,phantom,32.4393,0.7361,27.533997
0,phantom,32.1734,0.7328,28.593628
0,phantom,32.8102,0.7598,24.842529
0,phantom,32.7112,0.7483,25.283875
0,phantom,32.6696,0.7464,25.993958
0,phantom,32.3949,0.7355,27.040466
0,phantom,33.2515,0.7660,22.615234
0,phantom,33.1178,0.7484,23.842285
0,phantom,33.0211,0.7643,24.759705
0,phantom,32.9768,0.7712,22.436218
0,phantom,33.6771,0.7921,19.978516
0,phantom,33.4469,0.7830,22.059082
0,phantom,33.3762,0.7625,21.213562
0,phantom,33.4608,0.7696,20.668396
0,phantom,33.7537,0.7899,17.772339
0,phantom,34.2123,0.7827,17.542419
0,phantom,34.7670,0.8020,15.852051
