ImageName, PSNR, SSIM, MSE
L067_frame003,34.8060,0.8890,17.845825
L067_frame004,35.0187,0.8952,16.908821
L067_frame005,35.0893,0.8962,16.635365
L067_frame006,34.8819,0.8925,17.033009
L067_frame007,35.1312,0.8990,15.941238
L067_frame008,35.1611,0.9003,15.809040
L067_frame009,35.0066,0.8968,16.230560
L067_frame010,35.1985,0.9048,15.144070
L067_frame011,35.1407,0.9032,15.681671
L067_frame012,35.0843,0.9003,16.104935
L067_frame013,35.3450,0.9058,15.124405
L067_frame014,35.2936,0.9048,15.407852
L067_frame015,35.1484,0.8987,16.282169
L067_frame016,35.4691,0.9055,15.012280
L067_frame017,35.4585,0.9062,15.033581
L067_frame018,35.3827,0.9037,15.398693
L067_frame019,35.5477,0.9086,14.647671
L067_frame020,35.5826,0.9104,14.163715
L067_frame021,35.5067,0.9071,14.685047
L067_frame022,35.6994,0.9117,14.097050
L067_frame023,35.6521,0.9134,13.914425
L067_frame024,35.4717,0.9082,14.602722
L067_frame025,35.7012,0.9121,13.940105
L067_frame026,35.6688,0.9120,13.868023
L067_frame027,35.5085,0.9096,14.245758
L067_frame028,35.7771,0.9148,13.408737
L067_frame029,35.8840,0.9148,13.289410
L067_frame030,35.7977,0.9121,13.710880
L067_frame031,35.9644,0.9162,12.945610
L067_frame032,36.0010,0.9162,13.011585
L067_frame033,35.7694,0.9098,14.006565
L067_frame034,35.9491,0.9121,13.658077
L067_frame035,35.8640,0.9101,14.005417
L067_frame036,35.7018,0.9062,14.682796
L067_frame037,35.8595,0.9087,14.111805
L067_frame038,35.6699,0.9044,14.851147
L067_frame039,35.5649,0.9006,15.411091
L067_frame040,35.7412,0.9039,14.669304
L067_frame041,35.8241,0.9037,14.662880
L067_frame042,35.6075,0.8978,15.416634
L067_frame043,35.7570,0.9030,14.715927
L067_frame044,35.6441,0.9015,14.908081
L067_frame045,35.4893,0.8969,15.445194
L067_frame046,35.5970,0.8995,15.034828
L067_frame047,35.5871,0.9004,14.851490
L067_frame048,35.3092,0.8941,15.516998
L067_frame049,35.5515,0.8985,14.834229
L067_frame050,35.5269,0.8966,14.960564
L067_frame051,35.3436,0.8915,15.357121
L067_frame052,35.5172,0.8957,14.829308
L067_frame053,35.5674,0.8947,14.755173
L067_frame054,35.3141,0.8859,15.898453
L067_frame055,35.5910,0.8917,15.244434
L067_frame056,35.3528,0.8865,15.878227
L067_frame057,35.0850,0.8806,16.712120
L067_frame058,35.2008,0.8834,16.195290
L067_frame059,35.1277,0.8815,16.507778
L067_frame060,34.9294,0.8739,17.521915
L067_frame061,35.0888,0.8778,17.075092
L067_frame062,35.1363,0.8772,17.044537
L067_frame063,34.7258,0.8662,18.767899
L067_frame064,34.7691,0.8669,18.712673
L067_frame065,34.7320,0.8670,18.811069
L067_frame066,34.4686,0.8608,19.736378
L067_frame067,34.5866,0.8638,19.203945
L067_frame068,34.5437,0.8630,19.259510
L067_frame069,34.3897,0.8582,20.044273
L067_frame070,34.4734,0.8606,19.679039
L067_frame071,34.4157,0.8625,19.513256
L067_frame072,34.1751,0.8554,20.513489
L067_frame073,34.3141,0.8588,20.130772
L067_frame074,34.1480,0.8524,21.028561
L067_frame075,33.6869,0.8390,23.553890
L067_frame076,33.7434,0.8408,23.411057
L067_frame077,33.6874,0.8387,23.875874
L067_frame078,33.4164,0.8293,25.162766
L067_frame079,33.6216,0.8375,24.054298
L067_frame080,33.5075,0.8344,24.551365
L067_frame081,33.3354,0.8296,25.403057
L067_frame082,33.4434,0.8332,24.934418
L067_frame083,33.4267,0.8315,25.074345
L067_frame084,33.1258,0.8225,26.414997
L067_frame085,33.2813,0.8274,25.715302
L067_frame086,33.3057,0.8286,25.717094
L067_frame087,33.0923,0.8217,26.228680
L067_frame088,33.4216,0.8314,24.472435
L067_frame089,33.4867,0.8355,23.608364
L067_frame090,33.3798,0.8339,23.653889
L067_frame091,33.5435,0.8382,22.945263
L067_frame092,33.4403,0.8332,23.877151
