Scan,Image_name, PSNR, SSIM, MSE
0,phantom,34.3587,0.7805,13.444031
0,phantom,33.3788,0.7778,16.367432
0,phantom,33.2652,0.7629,18.377930
0,phantom,32.9998,0.7639,19.778931
0,phantom,32.8962,0.7856,19.893799
0,phantom,32.4010,0.7344,22.518494
0,phantom,32.0391,0.7398,22.816528
0,phantom,31.5094,0.7073,26.231262
0,phantom,31.3685,0.7406,27.292786
0,phantom,32.3159,0.7749,22.680542
0,phantom,31.8918,0.7531,23.844482
0,phantom,31.5782,0.7472,24.556580
0,phantom,31.0461,0.7286,27.949036
0,phantom,30.6718,0.7148,28.658936
0,phantom,31.5560,0.7506,25.757141
0,phantom,30.7540,0.7196,29.630310
0,phantom,31.2477,0.7317,28.912415
0,phantom,30.4264,0.7154,33.662598
0,phantom,30.3601,0.7270,32.241272
0,phantom,30.4070,0.7150,33.472961
0,phantom,30.2472,0.7115,37.223328
0,phantom,30.6879,0.7312,33.140076
0,phantom,29.8736,0.7163,35.289551
0,phantom,30.3846,0.7274,33.732971
0,phantom,30.0554,0.7238,33.513123
0,phantom,30.1926,0.7124,37.500977
0,phantom,30.1795,0.7564,33.126404
0,phantom,29.6644,0.7413,32.577454
0,phantom,29.3978,0.7327,38.509094
0,phantom,28.9227,0.7349,35.628967
0,phantom,29.1363,0.7064,39.909912
0,phantom,29.7566,0.7399,32.617737
0,phantom,29.2962,0.7264,38.449402
0,phantom,29.1112,0.7264,39.807007
0,phantom,29.4991,0.7387,35.317993
0,phantom,28.5823,0.7024,41.546997
0,phantom,29.1379,0.7499,35.287598
0,phantom,28.7703,0.7096,40.199097
0,phantom,29.0951,0.7338,38.760620
0,phantom,28.5642,0.7267,43.470459
0,phantom,29.3147,0.7522,37.826233
0,phantom,29.1316,0.7419,37.371094
0,phantom,29.3811,0.7543,36.015747
0,phantom,29.0872,0.7506,38.733521
0,phantom,28.8887,0.7112,42.815002
0,phantom,29.1974,0.7305,37.974792
0,phantom,30.0074,0.7378,38.805664
0,phantom,29.4810,0.7093,42.185303
0,phantom,29.7593,0.7400,40.323914
0,phantom,29.7345,0.7246,38.796692
0,phantom,29.7086,0.7117,41.725586
0,phantom,29.4305,0.7186,43.293091
0,phantom,30.0344,0.7345,38.761414
0,phantom,29.7497,0.7218,41.007263
0,phantom,29.8776,0.7243,38.633850
0,phantom,29.5779,0.7199,41.365295
0,phantom,30.5843,0.7729,31.557922
0,phantom,29.8385,0.7372,41.566833
0,phantom,29.7030,0.7168,44.267273
0,phantom,30.1155,0.7391,35.521545
0,phantom,29.9255,0.7337,39.400269
0,phantom,29.8349,0.7342,40.560303
0,phantom,29.8742,0.7264,40.154724
0,phantom,30.0196,0.7253,38.372742
0,phantom,30.1900,0.7407,34.834778
0,phantom,29.9199,0.7470,36.969666
0,phantom,30.5136,0.7397,35.022339
0,phantom,30.7703,0.7745,31.112793
0,phantom,29.9464,0.7266,37.394287
0,phantom,29.8051,0.7021,40.103149
0,phantom,30.0671,0.7054,40.277832
0,phantom,30.2646,0.7326,37.025513
0,phantom,30.3499,0.7414,33.991699
0,phantom,30.0562,0.7108,39.939026
0,phantom,30.2419,0.7255,36.768188
0,phantom,30.7483,0.7419,32.357544
0,phantom,30.1769,0.6992,37.320740
0,phantom,30.5007,0.7241,34.991333
0,phantom,30.1753,0.7055,36.921570
0,phantom,30.4377,0.7034,34.181763
0,phantom,30.5625,0.7091,35.579041
0,phantom,30.6048,0.7161,33.728027
0,phantom,30.7427,0.7131,33.226013
0,phantom,30.8795,0.7368,30.542297
0,phantom,30.8030,0.7304,31.376465
0,phantom,30.9727,0.7350,29.085938
0,phantom,30.7723,0.7332,27.900330
0,phantom,31.3666,0.7231,26.892456
0,phantom,31.0726,0.7190,29.529846
0,phantom,30.8692,0.7286,29.933655
0,phantom,31.4531,0.7307,27.518616
0,phantom,31.8762,0.7518,24.557983
0,phantom,31.7253,0.7548,24.347107
0,phantom,31.3713,0.7577,24.731323
0,phantom,31.7127,0.7259,25.193298
0,phantom,32.0488,0.7640,21.491577
0,phantom,32.2615,0.7485,22.615234
0,phantom,32.7622,0.7654,22.001770
0,phantom,33.5228,0.7716,17.690186
0,phantom,33.2328,0.7650,17.826416
0,phantom,33.7551,0.7924,15.716492
0,phantom,33.0249,0.7745,17.200623
