Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.06708037	1.03777126	24.067	1.153	0.627	0.054	0.063	0.008
2	0.06647207	1.04862361	23.528	1.146	0.608	0.064	0.067	0.009
3	0.06636828	1.05762882	23.478	1.127	0.608	0.065	0.068	0.008
4	0.06630982	1.05263188	23.447	1.130	0.609	0.065	0.068	0.008
5	0.06629515	0.99604030	23.379	1.192	0.604	0.067	0.068	0.009
6	0.06627416	1.00841868	23.403	1.169	0.604	0.067	0.068	0.009
7	0.06627345	1.03552668	23.253	1.236	0.600	0.071	0.069	0.010
8	0.06622362	1.00496555	23.915	1.074	0.624	0.056	0.064	0.008
9	0.06626129	1.05602075	23.554	1.174	0.608	0.064	0.067	0.009
10	0.06620432	1.01491217	23.355	1.176	0.604	0.068	0.069	0.009
11	0.06621412	1.01866473	23.629	1.107	0.613	0.062	0.066	0.008
12	0.06620905	1.01377771	23.775	1.057	0.621	0.058	0.065	0.008
13	0.06619850	1.02224448	23.430	1.163	0.607	0.067	0.068	0.009
14	0.06616953	1.00476149	23.469	1.192	0.607	0.066	0.068	0.009
15	0.06618911	1.01958808	23.637	1.141	0.612	0.062	0.066	0.008
16	0.06615567	0.99835909	23.591	1.159	0.612	0.064	0.067	0.009
17	0.06614809	1.03033318	23.565	1.164	0.611	0.064	0.067	0.009
18	0.06614043	1.01094002	23.642	1.145	0.612	0.063	0.066	0.008
19	0.06617590	0.99771646	23.094	1.290	0.596	0.075	0.071	0.010
20	0.06613427	1.01458479	23.404	1.208	0.605	0.068	0.068	0.009
21	0.06612800	0.99150453	23.521	1.198	0.607	0.066	0.067	0.009
22	0.06613700	1.00611742	23.792	1.076	0.618	0.058	0.065	0.008
23	0.06612928	1.03860339	23.385	1.214	0.604	0.069	0.068	0.009
24	0.06612069	1.02685878	23.465	1.174	0.608	0.066	0.068	0.009
25	0.06612981	1.01517586	23.614	1.114	0.612	0.062	0.066	0.008
26	0.06612388	1.04075083	23.809	1.092	0.619	0.059	0.065	0.008
27	0.06611804	0.99441545	23.742	1.158	0.615	0.061	0.066	0.009
28	0.06611959	1.02090499	23.291	1.267	0.600	0.071	0.069	0.010
29	0.06610689	0.96699902	23.408	1.222	0.604	0.068	0.068	0.009
30	0.06611770	1.00825017	23.564	1.147	0.611	0.063	0.067	0.009
31	0.06610817	1.01257411	23.561	1.175	0.610	0.064	0.067	0.009
32	0.06606920	1.00671469	23.522	1.174	0.609	0.065	0.067	0.009
33	0.06610102	1.00918515	23.518	1.174	0.609	0.065	0.067	0.009
34	0.06609571	1.02157079	23.639	1.159	0.612	0.063	0.066	0.009
35	0.06611383	1.03029025	23.196	1.281	0.599	0.073	0.070	0.010
36	0.06608025	1.00664816	23.399	1.181	0.605	0.067	0.068	0.009
37	0.06608664	1.01251712	23.597	1.153	0.613	0.063	0.067	0.009
38	0.06607820	1.02150280	23.533	1.188	0.608	0.065	0.067	0.009
39	0.06609186	1.02865065	23.382	1.225	0.604	0.069	0.068	0.009
40	0.06609749	1.03783242	23.610	1.161	0.610	0.063	0.067	0.009
41	0.06606125	1.01934773	23.444	1.187	0.607	0.067	0.068	0.009
42	0.06606811	1.05468417	23.401	1.211	0.605	0.068	0.068	0.009
43	0.06610219	1.00787609	23.519	1.186	0.608	0.065	0.067	0.009
44	0.06606789	1.02401134	23.405	1.196	0.606	0.067	0.068	0.009
45	0.06607829	1.03025431	23.323	1.237	0.601	0.070	0.069	0.009
46	0.06604883	1.01112176	23.524	1.182	0.609	0.065	0.067	0.009
47	0.06604729	1.01383013	23.507	1.156	0.609	0.064	0.067	0.009
48	0.06606726	1.01961643	23.476	1.175	0.607	0.066	0.068	0.009
49	0.06604462	1.02503927	23.516	1.181	0.607	0.065	0.067	0.009
50	0.06601604	1.00885954	23.600	1.151	0.611	0.063	0.067	0.009
51	0.06599650	1.02226233	23.512	1.176	0.609	0.065	0.067	0.009
52	0.06594266	1.03268600	23.350	1.233	0.603	0.069	0.069	0.009
53	0.06594855	1.02133696	23.444	1.192	0.606	0.067	0.068	0.009
54	0.06592236	1.01498997	23.416	1.200	0.606	0.067	0.068	0.009
55	0.06590989	1.01742991	23.394	1.211	0.605	0.068	0.068	0.009
56	0.06590677	1.01065212	23.379	1.201	0.606	0.067	0.068	0.009
57	0.06591802	1.00309188	23.488	1.190	0.608	0.065	0.068	0.009
58	0.06588073	1.01465733	23.417	1.202	0.606	0.067	0.068	0.009
59	0.06589660	1.02129282	23.366	1.219	0.604	0.068	0.069	0.009
60	0.06589783	1.01408508	23.396	1.211	0.606	0.067	0.068	0.009
61	0.06587993	1.01368775	23.483	1.181	0.608	0.066	0.068	0.009
62	0.06590016	1.01841605	23.392	1.229	0.605	0.068	0.068	0.009
63	0.06587924	1.02556334	23.494	1.201	0.609	0.065	0.068	0.009
64	0.06588937	1.01129635	23.331	1.239	0.604	0.069	0.069	0.009
65	0.06586090	1.01450346	23.350	1.240	0.604	0.069	0.069	0.009
66	0.06588059	1.01847032	23.525	1.194	0.610	0.065	0.067	0.009
67	0.06587825	1.01371555	23.449	1.198	0.608	0.066	0.068	0.009
68	0.06589503	1.02198380	23.426	1.224	0.607	0.067	0.068	0.009
69	0.06588216	1.04241879	23.334	1.236	0.605	0.069	0.069	0.009
70	0.06587319	1.02914258	23.300	1.255	0.603	0.070	0.069	0.010
71	0.06587684	1.02255896	23.435	1.216	0.607	0.067	0.068	0.009
72	0.06588935	1.01861937	23.411	1.220	0.607	0.067	0.068	0.009
73	0.06587859	1.01933873	23.558	1.188	0.611	0.064	0.067	0.009
74	0.06588693	1.01821683	23.495	1.201	0.609	0.065	0.068	0.009
75	0.06585326	1.01033825	23.336	1.243	0.604	0.069	0.069	0.010
76	0.06587405	1.02151470	23.378	1.205	0.607	0.067	0.068	0.009
77	0.06584611	1.01061320	23.310	1.248	0.603	0.070	0.069	0.010
78	0.06586599	1.02331924	23.397	1.214	0.606	0.067	0.068	0.009
79	0.06587316	1.02734557	23.364	1.225	0.605	0.068	0.069	0.009
80	0.06585888	1.02103080	23.512	1.196	0.610	0.065	0.067	0.009
81	0.06586405	1.02680197	23.429	1.212	0.607	0.067	0.068	0.009
82	0.06584935	1.02298572	23.390	1.231	0.606	0.068	0.068	0.009
83	0.06588208	1.01720332	23.440	1.212	0.608	0.067	0.068	0.009
84	0.06585796	1.01624279	23.445	1.214	0.608	0.067	0.068	0.009
85	0.06585166	1.02719191	23.390	1.234	0.606	0.068	0.068	0.009
86	0.06585069	1.02210928	23.309	1.251	0.604	0.070	0.069	0.010
87	0.06583964	1.02314994	23.472	1.199	0.608	0.066	0.068	0.009
