ImageName, PSNR, SSIM, MSE
phantomFrame000,29.7975,0.6307,15.160034
phantomFrame001,32.2113,0.8029,13.314392
phantomFrame002,35.4378,0.9625,6.669128
phantomFrame003,35.4507,0.9426,7.035828
phantomFrame004,36.0767,0.9448,7.360107
phantomFrame005,36.0210,0.9485,7.723389
phantomFrame006,35.2817,0.9329,7.849487
phantomFrame007,36.1598,0.9410,7.805969
phantomFrame008,35.5229,0.9423,7.886230
phantomFrame009,35.9628,0.9483,6.927246
phantomFrame010,35.9225,0.9472,7.330627
phantomFrame011,35.5503,0.9509,7.396729
phantomFrame012,35.1210,0.9503,7.966309
phantomFrame013,34.8827,0.9448,8.141479
phantomFrame014,35.6921,0.9589,7.283691
phantomFrame015,35.2401,0.9533,8.019470
phantomFrame016,35.2876,0.9620,7.729492
phantomFrame017,35.3532,0.9540,8.425293
phantomFrame018,34.6436,0.9500,8.727600
phantomFrame019,33.7948,0.9433,9.061279
phantomFrame020,33.8621,0.9470,8.425476
phantomFrame021,34.5553,0.9581,8.607910
phantomFrame022,34.1498,0.9560,9.103210
phantomFrame023,34.4017,0.9566,8.568604
phantomFrame024,33.8515,0.9545,9.756042
phantomFrame025,34.9043,0.9619,8.677063
phantomFrame026,34.4701,0.9569,9.575134
phantomFrame027,33.8814,0.9543,9.728577
phantomFrame028,33.7200,0.9550,9.923218
phantomFrame029,33.6420,0.9558,10.532898
phantomFrame030,34.4086,0.9583,9.827820
phantomFrame031,34.3387,0.9610,10.054016
phantomFrame032,33.0902,0.9419,11.903870
phantomFrame033,33.9393,0.9595,10.829468
phantomFrame034,33.4619,0.9546,10.457886
phantomFrame035,33.0082,0.9441,11.184631
phantomFrame036,32.6691,0.9538,11.544983
phantomFrame037,33.1713,0.9537,11.438538
phantomFrame038,33.2457,0.9508,11.500427
phantomFrame039,33.4991,0.9472,12.082642
phantomFrame040,33.1309,0.9451,12.043640
phantomFrame041,33.0926,0.9457,12.527161
phantomFrame042,33.6821,0.9558,11.337341
phantomFrame043,32.7370,0.9471,12.202698
phantomFrame044,32.4722,0.9449,13.410767
phantomFrame045,32.2689,0.9361,13.845764
phantomFrame046,33.0804,0.9504,12.819702
phantomFrame047,31.9739,0.9280,14.697449
phantomFrame048,31.6093,0.9000,16.343384
phantomFrame049,32.1167,0.9135,15.955566
phantomFrame050,31.8955,0.9153,16.855408
phantomFrame051,29.7121,0.8625,18.699707
phantomFrame052,28.8782,0.8679,18.377197
phantomFrame053,28.6453,0.8742,18.984436
phantomFrame054,28.3393,0.8716,20.014709
phantomFrame055,27.9650,0.8691,19.624939
phantomFrame056,28.1964,0.8870,19.392456
phantomFrame057,28.2434,0.8924,19.143860
phantomFrame058,27.7183,0.8632,21.213684
phantomFrame059,27.6939,0.8918,19.676331
phantomFrame060,27.6353,0.8970,19.428833
phantomFrame061,27.4987,0.8583,21.869446
phantomFrame062,27.3413,0.8691,21.295166
phantomFrame063,27.5800,0.8618,22.256897
phantomFrame064,27.4893,0.8770,20.823792
phantomFrame065,27.2627,0.8567,22.612061
phantomFrame066,27.3048,0.8550,22.619934
phantomFrame067,27.4730,0.8830,21.229431
phantomFrame068,27.0842,0.8458,23.173401
phantomFrame069,27.2988,0.8640,21.739746
phantomFrame070,27.3332,0.8670,21.956116
phantomFrame071,27.4329,0.8750,22.651428
phantomFrame072,27.1062,0.8633,22.591064
phantomFrame073,26.9674,0.8373,22.937439
phantomFrame074,27.2512,0.8629,23.012817
phantomFrame075,27.2837,0.8694,22.146362
phantomFrame076,27.2466,0.8716,23.095764
phantomFrame077,27.5522,0.8932,21.375061
phantomFrame078,27.3554,0.8737,22.250793
phantomFrame079,27.8251,0.9062,20.980896
phantomFrame080,27.2925,0.8790,21.760986
phantomFrame081,27.6507,0.8879,21.562866
phantomFrame082,27.7842,0.8899,21.025940
phantomFrame083,27.4871,0.8810,21.507446
phantomFrame084,27.7116,0.8745,21.836792
phantomFrame085,27.7880,0.8940,20.760803
phantomFrame086,28.2974,0.8999,19.253296
phantomFrame087,28.1249,0.8992,20.353882
phantomFrame088,28.4285,0.8925,20.624390
phantomFrame089,28.5569,0.8965,20.249023
phantomFrame090,28.9570,0.9115,18.582825
phantomFrame091,29.1928,0.8877,19.901062
phantomFrame092,30.6300,0.8992,19.120117
phantomFrame093,31.5204,0.9170,18.849365
