ImageName, PSNR, SSIM, MSE
L192_frame003,34.9393,0.8624,18.496532
L192_frame004,35.1390,0.8676,17.610245
L192_frame005,35.2956,0.8718,16.995838
L192_frame006,35.0882,0.8675,17.830109
L192_frame007,35.3111,0.8745,16.835785
L192_frame008,35.4283,0.8778,16.409851
L192_frame009,35.3461,0.8780,16.415504
L192_frame010,35.7156,0.8863,15.034634
L192_frame011,35.7377,0.8847,15.378708
L192_frame012,35.4582,0.8782,16.431545
L192_frame013,35.5905,0.8805,16.187038
L192_frame014,35.6404,0.8801,16.235538
L192_frame015,35.5355,0.8760,16.790691
L192_frame016,35.9619,0.8848,15.184448
L192_frame017,36.0478,0.8872,14.704395
L192_frame018,35.9746,0.8871,14.645214
L192_frame019,36.2777,0.8938,13.660713
L192_frame020,36.1872,0.8913,14.182411
L192_frame021,36.0693,0.8879,14.581772
L192_frame022,36.4044,0.8939,13.510281
L192_frame023,36.4283,0.8955,13.199947
L192_frame024,36.2845,0.8924,13.592922
L192_frame025,36.4288,0.8944,13.128014
L192_frame026,36.5642,0.8981,12.582920
L192_frame027,36.4471,0.8956,12.932991
L192_frame028,36.7956,0.9010,11.914829
L192_frame029,36.7986,0.9013,11.871132
L192_frame030,36.6858,0.9009,11.925995
L192_frame031,37.1293,0.9093,10.690166
L192_frame032,37.3383,0.9117,10.363144
L192_frame033,37.2456,0.9095,10.652367
L192_frame034,37.4712,0.9146,10.044529
L192_frame035,37.5732,0.9141,10.120083
L192_frame036,37.5369,0.9119,10.343327
L192_frame037,37.8600,0.9179,9.548603
L192_frame038,38.0045,0.9206,9.255104
L192_frame039,37.8554,0.9193,9.517025
L192_frame040,38.0662,0.9233,9.001347
L192_frame041,38.0754,0.9240,9.008209
L192_frame042,37.8470,0.9210,9.488693
L192_frame043,38.1491,0.9255,8.858398
L192_frame044,38.2610,0.9296,8.265312
L192_frame045,38.1703,0.9284,8.427040
L192_frame046,38.4496,0.9329,7.822598
L192_frame047,38.3663,0.9333,7.864723
L192_frame048,38.3289,0.9292,8.409500
L192_frame049,38.6604,0.9335,7.754333
L192_frame050,38.7170,0.9346,7.565521
L192_frame051,38.4884,0.9308,8.044487
L192_frame052,38.6284,0.9351,7.451530
L192_frame053,38.5595,0.9338,7.598057
L192_frame054,38.2325,0.9295,8.179790
L192_frame055,38.4118,0.9317,7.823772
L192_frame056,38.3130,0.9295,8.152573
L192_frame057,37.9379,0.9245,8.940506
