Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.59613020	0.19416153	26.432	1.485	0.821	0.032	0.048	0.008
2	0.50162613	0.14592950	29.083	1.698	0.908	0.020	0.036	0.007
3	0.49304853	0.09963623	30.850	1.741	0.950	0.013	0.029	0.006
4	0.49608156	0.12664861	31.141	1.892	0.944	0.010	0.028	0.006
5	0.48941999	0.08295626	32.107	1.846	0.954	0.012	0.025	0.006
6	0.48784734	0.07881737	32.618	1.917	0.966	0.010	0.024	0.006
7	0.48732758	0.10616996	32.732	1.950	0.960	0.009	0.024	0.006
8	0.49165541	0.08246733	32.445	2.084	0.959	0.009	0.025	0.006
9	0.48553336	0.07382629	33.142	2.235	0.973	0.008	0.023	0.006
10	0.48530946	0.06634980	33.197	2.283	0.973	0.009	0.023	0.007
11	0.48612736	0.06689225	33.377	2.188	0.976	0.009	0.022	0.006
12	0.48405625	0.06889448	33.417	2.382	0.977	0.008	0.022	0.007
13	0.48371946	0.06582182	33.776	2.460	0.980	0.009	0.021	0.007
14	0.48486125	0.05511304	33.679	2.525	0.977	0.008	0.022	0.007
15	0.48464954	0.06371632	32.995	2.328	0.975	0.009	0.023	0.007
16	0.49014591	0.09532339	32.964	2.308	0.951	0.016	0.023	0.007
17	0.48533637	0.05879179	33.767	2.666	0.976	0.009	0.022	0.007
18	0.48421572	0.05979560	34.078	2.622	0.980	0.009	0.021	0.007
19	0.48328877	0.05426693	33.575	2.431	0.978	0.008	0.022	0.007
20	0.48314407	0.06285829	33.922	2.602	0.981	0.009	0.021	0.007
21	0.48429174	0.05195188	34.240	2.700	0.979	0.009	0.020	0.007
22	0.48292133	0.06201977	34.259	2.657	0.983	0.008	0.020	0.007
23	0.48348848	0.06501706	32.810	2.331	0.973	0.010	0.024	0.007
24	0.48423398	0.05689777	33.913	2.566	0.982	0.008	0.021	0.007
25	0.48241164	0.05184882	34.149	2.631	0.981	0.009	0.021	0.007
26	0.48356370	0.06437797	33.848	2.592	0.980	0.009	0.021	0.007
27	0.48926084	0.05131011	33.429	2.423	0.981	0.009	0.022	0.007
28	0.48308186	0.05570419	33.897	2.660	0.982	0.009	0.021	0.008
29	0.48345960	0.05461170	34.499	2.817	0.982	0.010	0.020	0.008
30	0.48358113	0.06227039	33.787	2.485	0.984	0.009	0.021	0.007
31	0.48396892	0.06176704	33.486	2.578	0.981	0.010	0.022	0.008
32	0.48327660	0.05800452	33.733	2.534	0.983	0.008	0.022	0.007
33	0.48326437	0.05010077	34.737	2.865	0.986	0.008	0.019	0.008
