ImageName, PSNR, SSIM, MSE
phantomFrame000,28.4065,0.9272,19.536255
phantomFrame001,27.6329,0.9200,22.492432
phantomFrame002,27.2511,0.9136,24.952942
phantomFrame003,27.4087,0.9161,26.292725
phantomFrame004,27.2415,0.9115,28.769958
phantomFrame005,27.7751,0.9131,27.675537
phantomFrame006,27.6997,0.9124,26.670715
phantomFrame007,27.3548,0.8938,28.752441
phantomFrame008,26.4483,0.8883,30.097168
phantomFrame009,25.0323,0.8798,33.103088
phantomFrame010,24.2354,0.8693,34.365906
phantomFrame011,24.2357,0.8598,33.365356
phantomFrame012,24.3252,0.8703,32.489685
phantomFrame013,24.6725,0.8711,29.952942
phantomFrame014,26.5611,0.8926,28.040588
phantomFrame015,28.2190,0.9009,26.395935
phantomFrame016,27.9143,0.9091,24.470581
phantomFrame017,28.1109,0.9054,24.568176
phantomFrame018,28.3461,0.9124,22.975586
phantomFrame019,28.1208,0.9091,23.011292
phantomFrame020,28.2363,0.9084,23.052917
phantomFrame021,28.4055,0.9138,21.932617
phantomFrame022,28.6494,0.9188,19.963013
phantomFrame023,28.2041,0.9160,20.294128
phantomFrame024,28.4043,0.9211,20.990051
phantomFrame025,27.9955,0.9173,21.054260
phantomFrame026,27.6606,0.9168,23.387024
phantomFrame027,27.5980,0.9157,23.428223
phantomFrame028,27.6575,0.9097,23.405762
phantomFrame029,27.4222,0.9119,24.254150
phantomFrame030,27.5323,0.9225,23.713196
phantomFrame031,27.7881,0.9176,22.288696
phantomFrame032,28.0565,0.9299,21.818420
