Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.69429102	0.45165052	17.361	0.985	0.488	0.029	0.136	0.015
2	0.62075778	0.45850411	18.210	1.171	0.510	0.046	0.124	0.016
3	0.62107057	0.40760770	18.489	1.226	0.551	0.079	0.120	0.016
4	0.59879292	0.32474254	21.489	1.421	0.669	0.043	0.085	0.013
5	0.59436073	0.30033780	22.723	1.383	0.604	0.034	0.074	0.011
6	0.58226047	0.24636999	22.940	1.311	0.611	0.025	0.072	0.010
7	0.57509963	0.20749788	23.246	1.434	0.644	0.035	0.070	0.011
8	0.57091455	0.20371478	24.064	1.361	0.676	0.044	0.063	0.009
9	0.56931640	0.20535330	23.336	1.303	0.670	0.037	0.069	0.010
10	0.57082131	0.19997290	24.844	1.810	0.745	0.043	0.058	0.011
11	0.57256097	0.19400282	24.471	1.365	0.730	0.038	0.060	0.009
12	0.57380311	0.19399132	23.366	1.322	0.683	0.038	0.069	0.010
13	0.57129493	0.23295974	25.304	1.530	0.776	0.029	0.055	0.010
14	0.56999619	0.19472248	24.034	1.465	0.748	0.019	0.064	0.011
15	0.56774656	0.17918302	25.150	1.767	0.806	0.023	0.056	0.011
16	0.56667292	0.16485618	24.878	1.497	0.794	0.015	0.058	0.010
17	0.56450578	0.15875124	24.738	1.260	0.763	0.018	0.059	0.009
18	0.55790148	0.16647758	25.305	1.670	0.853	0.025	0.055	0.011
19	0.55699943	0.16391161	24.898	1.197	0.817	0.024	0.057	0.008
20	0.55520255	0.16830599	25.119	1.362	0.856	0.054	0.056	0.009
21	0.56269000	0.21496238	23.460	1.812	0.728	0.096	0.069	0.014
22	0.55874954	0.15710319	24.227	2.039	0.786	0.090	0.063	0.014
23	0.55257925	0.18145761	22.951	1.874	0.764	0.090	0.073	0.015
24	0.55166945	0.17212685	23.007	2.996	0.788	0.100	0.075	0.023
25	0.55287831	0.16282544	24.226	2.413	0.823	0.083	0.064	0.017
26	0.55432700	0.17044387	24.697	2.420	0.832	0.076	0.060	0.016
27	0.54582237	0.17420712	24.640	2.483	0.842	0.063	0.061	0.017
28	0.55272773	0.17689054	23.710	2.563	0.797	0.071	0.068	0.019
29	0.55354291	0.16657601	23.215	2.876	0.794	0.095	0.073	0.022
30	0.54655144	0.16431354	23.511	2.642	0.769	0.076	0.070	0.019
31	0.54920097	0.18201796	23.103	3.458	0.800	0.106	0.075	0.028
32	0.54601358	0.16771176	23.305	3.469	0.781	0.101	0.074	0.026
33	0.55486439	0.19587223	22.878	3.397	0.792	0.099	0.077	0.027
34	0.54441226	0.17593284	23.583	3.376	0.820	0.087	0.071	0.025
35	0.54986250	0.16732879	23.125	3.455	0.798	0.085	0.075	0.026
36	0.54637442	0.17462019	22.995	3.196	0.803	0.095	0.076	0.025
37	0.53974715	0.22161272	22.257	3.703	0.766	0.131	0.084	0.031
38	0.54997670	0.16993590	23.945	2.510	0.824	0.077	0.066	0.018
39	0.55001665	0.17084876	23.273	2.877	0.823	0.083	0.072	0.022
40	0.54776991	0.14818347	23.874	3.033	0.821	0.080	0.068	0.022
41	0.54414516	0.19224558	23.020	3.775	0.791	0.111	0.077	0.029
42	0.54396897	0.20595183	23.250	3.833	0.795	0.114	0.075	0.030
43	0.54658024	0.14701569	24.549	2.906	0.851	0.075	0.063	0.020
44	0.54365527	0.15749505	23.769	2.900	0.840	0.071	0.068	0.021
45	0.55036824	0.16659844	23.826	3.230	0.828	0.078	0.069	0.023
46	0.54503197	0.17825580	23.136	3.539	0.800	0.091	0.075	0.027
47	0.54304034	0.17218532	23.446	3.873	0.803	0.096	0.074	0.029
48	0.54589017	0.19136485	22.561	3.977	0.766	0.123	0.082	0.032
49	0.53932934	0.16420992	23.724	3.766	0.817	0.102	0.071	0.028
50	0.54789215	0.16904149	23.708	3.601	0.809	0.084	0.071	0.027
51	0.54350697	0.16795319	23.685	3.776	0.824	0.101	0.071	0.028
52	0.54348168	0.16817604	23.113	3.872	0.790	0.107	0.077	0.030
53	0.54294380	0.16721412	23.415	3.836	0.810	0.112	0.074	0.029
54	0.54138949	0.15171359	24.204	3.469	0.834	0.087	0.066	0.025
55	0.54147936	0.17593399	22.994	3.945	0.783	0.139	0.078	0.031
56	0.54080226	0.13689580	25.286	2.504	0.825	0.049	0.057	0.016
57	0.55018730	0.14316723	24.520	2.666	0.849	0.068	0.062	0.018
58	0.54403477	0.16084293	23.362	2.774	0.831	0.073	0.071	0.021
59	0.55060432	0.15390630	24.206	3.294	0.832	0.075	0.066	0.022
60	0.54446746	0.17752770	23.207	4.039	0.803	0.102	0.076	0.030
61	0.54282935	0.17889159	23.186	3.990	0.798	0.091	0.076	0.029
62	0.54209395	0.18334031	23.197	4.167	0.797	0.117	0.077	0.031
63	0.54107608	0.16289504	23.614	3.814	0.815	0.101	0.072	0.028
64	0.53624543	0.17319920	23.046	3.787	0.798	0.109	0.077	0.029
65	0.54465242	0.18275911	23.497	4.279	0.804	0.120	0.075	0.032
66	0.53962794	0.17901477	23.062	4.160	0.779	0.124	0.078	0.032
67	0.53997519	0.16413857	23.716	3.762	0.816	0.101	0.071	0.028
68	0.54322719	0.17297102	23.003	3.787	0.799	0.122	0.077	0.029
69	0.53908804	0.17546071	22.920	4.099	0.788	0.133	0.079	0.031
70	0.54121516	0.17923008	23.317	4.237	0.795	0.135	0.076	0.032
71	0.54075221	0.17777901	23.045	4.146	0.789	0.134	0.078	0.032
72	0.53887074	0.16766811	23.426	3.953	0.811	0.104	0.074	0.029
73	0.54017068	0.16288664	23.089	3.991	0.796	0.131	0.077	0.031
74	0.53913393	0.15728204	23.181	3.810	0.809	0.113	0.076	0.029
75	0.53527584	0.16486618	23.366	3.950	0.813	0.113	0.075	0.029
76	0.54376905	0.18351782	22.905	4.281	0.780	0.151	0.080	0.033
77	0.54121325	0.17068480	23.444	3.991	0.812	0.107	0.074	0.029
78	0.53836838	0.16157790	23.136	3.923	0.805	0.121	0.076	0.030
79	0.53699135	0.17289054	22.977	4.058	0.792	0.137	0.078	0.031
80	0.53722389	0.15717859	23.315	4.143	0.806	0.124	0.076	0.031
81	0.53714007	0.16476115	23.360	4.273	0.798	0.131	0.076	0.032
82	0.53411543	0.17449280	23.377	4.213	0.801	0.130	0.075	0.031
83	0.53901003	0.16927464	23.235	4.375	0.790	0.146	0.077	0.033
84	0.54010558	0.16279560	23.176	4.302	0.785	0.132	0.077	0.032
85	0.54127940	0.16224192	23.614	4.194	0.811	0.113	0.073	0.030
86	0.54029720	0.16366874	23.619	4.222	0.813	0.121	0.073	0.031
87	0.53876159	0.16048514	23.338	4.137	0.807	0.120	0.075	0.030
88	0.53878811	0.16916888	23.397	4.250	0.806	0.122	0.075	0.031
