ImageName, PSNR, SSIM, MSE
L310_frame003,33.2238,0.7948,27.056160
L310_frame004,33.7609,0.8116,24.466187
L310_frame005,33.8021,0.8126,24.343712
L310_frame006,33.5820,0.8063,25.403564
L310_frame007,33.7639,0.8118,24.803974
L310_frame008,33.7726,0.8139,24.656578
L310_frame009,33.4734,0.8053,26.035820
L310_frame010,33.8661,0.8161,24.178665
L310_frame011,34.0149,0.8209,23.617474
L310_frame012,33.8729,0.8167,24.158504
L310_frame013,34.2467,0.8272,22.454613
L310_frame014,34.2349,0.8263,22.479721
L310_frame015,34.1902,0.8270,22.555901
L310_frame016,34.4584,0.8345,21.349377
L310_frame017,34.6137,0.8382,20.765518
L310_frame018,34.4835,0.8345,21.265942
L310_frame019,34.8994,0.8460,19.397278
L310_frame020,35.0247,0.8489,19.021236
L310_frame021,34.8792,0.8463,19.388016
L310_frame022,35.1163,0.8533,18.368996
L310_frame023,35.2519,0.8575,17.816868
L310_frame024,35.0340,0.8522,18.675766
L310_frame025,35.2718,0.8570,17.923775
L310_frame026,35.4043,0.8604,17.299122
L310_frame027,35.1902,0.8550,18.332066
L310_frame028,35.3072,0.8564,18.237652
L310_frame029,35.2953,0.8553,18.303017
L310_frame030,35.1468,0.8520,18.504158
L310_frame031,35.7077,0.8664,16.445404
L310_frame032,35.6756,0.8656,16.226311
L310_frame033,35.1740,0.8529,18.336308
L310_frame034,35.2659,0.8559,18.032738
L310_frame035,35.2856,0.8560,18.189449
L310_frame036,35.0713,0.8505,18.722061
L310_frame037,35.3186,0.8571,17.827099
L310_frame038,35.3395,0.8581,17.678715
L310_frame039,35.0589,0.8508,18.731133
L310_frame040,35.2421,0.8562,18.146839
L310_frame041,35.1360,0.8522,18.751057
L310_frame042,34.9357,0.8480,19.478874
L310_frame043,35.2200,0.8549,18.440609
L310_frame044,35.1611,0.8531,18.657715
L310_frame045,34.8651,0.8451,19.788803
L310_frame046,35.2240,0.8543,18.122818
L310_frame047,35.3358,0.8578,17.585361
L310_frame048,35.0009,0.8481,18.896343
L310_frame049,35.1538,0.8512,18.261238
L310_frame050,35.0177,0.8469,18.816219
L310_frame051,34.6379,0.8356,20.299637
L310_frame052,34.8111,0.8409,19.559040
L310_frame053,34.7060,0.8369,20.009804
L310_frame054,34.3488,0.8261,21.391129
L310_frame055,34.4668,0.8287,20.998901
L310_frame056,34.2265,0.8232,21.882065
L310_frame057,33.8201,0.8108,23.727139
L310_frame058,34.0164,0.8183,22.814575
