ImageName, PSNR, SSIM, MSE
L192_frame003,35.5850,0.8987,14.744774
L192_frame004,35.7744,0.9030,14.022701
L192_frame005,35.8600,0.9058,13.686920
L192_frame006,35.7769,0.9026,14.179806
L192_frame007,35.8503,0.9080,13.646660
L192_frame008,35.9021,0.9103,13.453075
L192_frame009,35.8539,0.9108,13.250744
L192_frame010,36.0647,0.9168,12.342960
L192_frame011,36.1048,0.9156,12.733086
L192_frame012,35.9049,0.9102,13.566063
L192_frame013,36.0055,0.9117,13.441776
L192_frame014,36.0064,0.9113,13.621124
L192_frame015,35.9305,0.9083,13.868618
L192_frame016,36.2167,0.9152,12.859787
L192_frame017,36.1051,0.9169,12.567963
L192_frame018,36.1656,0.9173,12.418743
L192_frame019,36.3562,0.9219,11.830593
L192_frame020,36.3648,0.9204,12.083981
L192_frame021,36.2781,0.9177,12.344006
L192_frame022,36.4439,0.9216,11.765263
L192_frame023,36.4688,0.9231,11.414097
L192_frame024,36.4018,0.9202,11.777847
L192_frame025,36.5234,0.9215,11.422329
L192_frame026,36.6515,0.9237,11.024948
L192_frame027,36.5578,0.9223,11.203796
L192_frame028,36.7960,0.9264,10.511372
L192_frame029,36.7254,0.9262,10.625603
L192_frame030,36.6789,0.9258,10.559715
L192_frame031,36.9095,0.9319,9.752258
L192_frame032,36.9201,0.9332,9.678967
L192_frame033,36.8345,0.9322,9.749500
L192_frame034,36.9414,0.9360,9.343666
L192_frame035,37.0507,0.9354,9.480816
L192_frame036,37.1329,0.9340,9.665134
L192_frame037,37.3595,0.9379,9.176800
L192_frame038,37.4271,0.9396,8.958324
L192_frame039,37.3363,0.9388,9.019119
L192_frame040,37.4752,0.9418,8.775833
L192_frame041,37.4918,0.9422,8.796024
L192_frame042,37.3934,0.9400,9.085838
L192_frame043,37.6118,0.9437,8.648384
L192_frame044,37.6267,0.9461,8.253166
L192_frame045,37.6171,0.9458,8.203876
L192_frame046,37.7811,0.9488,7.825829
L192_frame047,37.7256,0.9495,7.719093
L192_frame048,37.7164,0.9470,8.132149
L192_frame049,37.7038,0.9499,7.746994
L192_frame050,37.8344,0.9508,7.502136
L192_frame051,37.8734,0.9483,7.700428
L192_frame052,38.0017,0.9511,7.330936
L192_frame053,38.0507,0.9501,7.397034
L192_frame054,37.8476,0.9472,7.675690
L192_frame055,37.9013,0.9481,7.536705
L192_frame056,37.8782,0.9469,7.756191
L192_frame057,37.6666,0.9435,8.221893
L192_frame058,37.6967,0.9449,8.096085
L192_frame059,37.5921,0.9433,8.228905
L192_frame060,37.3769,0.9392,8.651459
L192_frame061,37.6234,0.9396,8.674961
L192_frame062,37.5891,0.9382,8.813869
L192_frame063,37.5017,0.9355,9.109386
L192_frame064,37.6868,0.9389,8.635128
L192_frame065,37.6486,0.9388,8.613670
L192_frame066,37.4100,0.9347,8.979271
L192_frame067,37.4688,0.9365,8.718872
L192_frame068,37.4209,0.9362,8.694813
L192_frame069,37.3052,0.9344,8.944420
L192_frame070,37.3258,0.9360,8.685993
L192_frame071,37.2652,0.9373,8.352150
L192_frame072,37.0086,0.9317,8.968102
L192_frame073,37.1530,0.9341,8.661819
L192_frame074,37.1549,0.9321,8.823364
L192_frame075,37.0272,0.9271,9.409843
L192_frame076,36.9679,0.9271,9.426983
L192_frame077,36.9221,0.9236,9.811413
