Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.19025743	0.11805532	33.760	2.179	0.947	0.026	0.021	0.005
2	0.17563059	0.11783727	33.794	2.310	0.946	0.027	0.021	0.006
3	0.17551474	0.11766137	33.844	2.206	0.948	0.026	0.021	0.005
4	0.17562325	0.11849930	33.789	2.152	0.948	0.025	0.021	0.005
5	0.17495010	0.11895224	33.742	2.175	0.947	0.026	0.021	0.005
6	0.17485099	0.11900029	33.772	2.104	0.949	0.024	0.021	0.005
7	0.17490677	0.12108878	33.746	2.129	0.947	0.025	0.021	0.005
8	0.17466297	0.12062758	33.707	2.122	0.948	0.025	0.021	0.005
9	0.17448095	0.11997752	33.732	2.122	0.948	0.025	0.021	0.005
10	0.17462400	0.11965900	33.826	2.139	0.949	0.025	0.021	0.005
11	0.17457780	0.12087561	33.698	2.140	0.947	0.025	0.021	0.005
12	0.17406252	0.11904120	33.786	2.191	0.947	0.025	0.021	0.005
13	0.17443354	0.12026087	33.714	2.101	0.948	0.025	0.021	0.005
14	0.17424197	0.11928508	33.696	2.093	0.948	0.025	0.021	0.005
15	0.17417605	0.11795604	33.763	2.152	0.948	0.025	0.021	0.005
16	0.17405301	0.12124482	33.649	2.078	0.948	0.025	0.021	0.005
17	0.17424800	0.11985069	33.776	2.093	0.949	0.024	0.021	0.005
18	0.17443888	0.12086102	33.683	2.048	0.948	0.024	0.021	0.005
19	0.17410276	0.11952654	33.720	2.053	0.949	0.024	0.021	0.005
20	0.17412010	0.11997165	33.742	2.038	0.949	0.024	0.021	0.005
21	0.17409693	0.12005197	33.687	2.105	0.947	0.025	0.021	0.005
22	0.17422730	0.11935331	33.706	2.122	0.948	0.025	0.021	0.005
23	0.17390092	0.12108649	33.654	2.045	0.949	0.024	0.021	0.005
24	0.17402735	0.12077265	33.708	2.086	0.948	0.025	0.021	0.005
25	0.17426159	0.12040766	33.670	2.038	0.948	0.025	0.021	0.005
26	0.17386176	0.12019057	33.675	2.041	0.948	0.024	0.021	0.005
27	0.17390541	0.11912703	33.747	2.072	0.948	0.025	0.021	0.005
28	0.17410848	0.12007265	33.638	2.018	0.948	0.024	0.021	0.005
29	0.17425400	0.12038124	33.676	2.050	0.948	0.024	0.021	0.005
30	0.17387206	0.11984020	33.711	2.028	0.949	0.024	0.021	0.005
31	0.17367661	0.11969310	33.675	2.125	0.947	0.025	0.021	0.005
32	0.17421333	0.11935631	33.731	2.090	0.948	0.025	0.021	0.005
33	0.17374389	0.11935314	33.701	2.101	0.947	0.025	0.021	0.005
34	0.17384718	0.11939454	33.683	2.031	0.949	0.024	0.021	0.005
35	0.17403081	0.12072377	33.694	2.017	0.949	0.024	0.021	0.005
36	0.17410656	0.12072326	33.678	2.046	0.948	0.024	0.021	0.005
37	0.17376915	0.11955860	33.729	2.086	0.948	0.024	0.021	0.005
38	0.17362258	0.11957642	33.735	2.049	0.949	0.024	0.021	0.005
39	0.17383182	0.12007796	33.700	2.081	0.948	0.025	0.021	0.005
40	0.17382021	0.11940970	33.683	2.054	0.948	0.024	0.021	0.005
41	0.17371198	0.12042152	33.646	2.021	0.948	0.025	0.021	0.005
42	0.17353257	0.11995125	33.612	2.041	0.948	0.024	0.021	0.005
43	0.17371261	0.12110541	33.647	2.050	0.948	0.025	0.021	0.005
44	0.17388113	0.11877357	33.727	2.057	0.949	0.024	0.021	0.005
45	0.17365705	0.11998293	33.691	2.041	0.948	0.024	0.021	0.005
46	0.17388559	0.12028473	33.670	2.024	0.948	0.024	0.021	0.005
47	0.17351342	0.11990183	33.632	2.044	0.948	0.024	0.021	0.005
48	0.17411150	0.12031914	33.661	1.995	0.949	0.023	0.021	0.005
49	0.17357912	0.11998665	33.702	2.044	0.949	0.024	0.021	0.005
50	0.17366697	0.12033481	33.641	2.049	0.948	0.025	0.021	0.005
51	0.17376962	0.12039500	33.624	1.990	0.948	0.024	0.021	0.005
52	0.17349215	0.12043739	33.627	2.000	0.949	0.024	0.021	0.005
53	0.17385075	0.11949792	33.662	2.012	0.949	0.024	0.021	0.005
54	0.17368151	0.12040344	33.576	1.956	0.948	0.024	0.021	0.005
55	0.17375562	0.12040843	33.648	1.998	0.948	0.024	0.021	0.005
56	0.17379252	0.12025689	33.678	1.996	0.949	0.024	0.021	0.005
57	0.17386229	0.11999893	33.665	2.042	0.948	0.024	0.021	0.005
58	0.17364976	0.11987863	33.625	1.996	0.948	0.024	0.021	0.005
59	0.17386467	0.12022332	33.638	2.013	0.948	0.024	0.021	0.005
60	0.17370812	0.11992976	33.712	2.016	0.949	0.023	0.021	0.005
61	0.17354436	0.12014995	33.605	1.971	0.948	0.024	0.021	0.005
62	0.17362006	0.12020129	33.663	2.008	0.949	0.024	0.021	0.005
63	0.17409114	0.11995241	33.657	1.996	0.949	0.024	0.021	0.005
64	0.17372381	0.11977829	33.644	2.054	0.947	0.025	0.021	0.005
65	0.17367164	0.12045210	33.617	2.027	0.948	0.024	0.021	0.005
66	0.17352313	0.11951502	33.618	2.007	0.948	0.024	0.021	0.005
67	0.17379254	0.11963606	33.630	2.007	0.949	0.024	0.021	0.005
68	0.17366397	0.12020087	33.641	2.028	0.948	0.024	0.021	0.005
69	0.17342449	0.11949330	33.660	1.982	0.949	0.024	0.021	0.005
70	0.17351596	0.12098248	33.633	2.034	0.948	0.024	0.021	0.005
71	0.17367714	0.12033490	33.624	1.983	0.948	0.024	0.021	0.005
72	0.17363068	0.12045276	33.631	1.970	0.949	0.023	0.021	0.005
73	0.17343870	0.12023453	33.630	1.991	0.949	0.024	0.021	0.005
74	0.17359693	0.12056842	33.644	2.035	0.948	0.024	0.021	0.005
75	0.17373697	0.11989936	33.660	2.015	0.948	0.024	0.021	0.005
76	0.17381846	0.11955409	33.639	2.033	0.948	0.024	0.021	0.005
77	0.17359916	0.12002552	33.688	2.042	0.948	0.024	0.021	0.005
78	0.17358831	0.12018212	33.603	1.971	0.948	0.024	0.021	0.005
79	0.17368013	0.12023539	33.614	2.009	0.948	0.024	0.021	0.005
80	0.17384496	0.11936650	33.683	2.004	0.949	0.024	0.021	0.005
81	0.17343003	0.12057404	33.589	1.975	0.948	0.024	0.021	0.005
82	0.17355570	0.12053945	33.655	2.007	0.948	0.024	0.021	0.005
83	0.17362230	0.12025173	33.670	2.011	0.949	0.024	0.021	0.005
84	0.17368189	0.11945781	33.698	2.015	0.949	0.024	0.021	0.005
85	0.17377019	0.11976928	33.665	2.004	0.949	0.024	0.021	0.005
86	0.17353069	0.11995684	33.595	1.975	0.948	0.024	0.021	0.005
87	0.17349290	0.12012787	33.667	2.009	0.948	0.024	0.021	0.005
88	0.17334774	0.12004804	33.593	1.987	0.948	0.024	0.021	0.005
89	0.17353811	0.11956692	33.650	1.998	0.948	0.024	0.021	0.005
90	0.17325681	0.11988266	33.658	2.008	0.949	0.024	0.021	0.005
91	0.17342379	0.11929288	33.685	2.002	0.949	0.024	0.021	0.005
92	0.17344026	0.12000943	33.626	2.002	0.948	0.024	0.021	0.005
93	0.17365851	0.12061923	33.577	1.979	0.948	0.024	0.022	0.005
94	0.17353921	0.12018294	33.641	1.984	0.949	0.024	0.021	0.005
95	0.17360744	0.11980630	33.669	2.038	0.948	0.024	0.021	0.005
96	0.17346994	0.12025183	33.653	2.030	0.948	0.024	0.021	0.005
97	0.17364221	0.11964019	33.632	2.001	0.948	0.024	0.021	0.005
98	0.17355632	0.11971296	33.595	1.998	0.948	0.024	0.021	0.005
99	0.17358506	0.11997818	33.570	1.960	0.948	0.024	0.022	0.005
100	0.17350716	0.11998026	33.597	1.993	0.948	0.024	0.021	0.005
101	0.17352006	0.11959766	33.660	2.010	0.949	0.024	0.021	0.005
102	0.17347828	0.12004123	33.647	1.998	0.949	0.024	0.021	0.005
103	0.17345660	0.12007232	33.658	2.006	0.949	0.024	0.021	0.005
104	0.17352563	0.11955627	33.651	2.015	0.948	0.024	0.021	0.005
105	0.17368396	0.12000784	33.618	1.963	0.949	0.024	0.021	0.005
106	0.17355675	0.12023573	33.578	1.979	0.948	0.024	0.022	0.005
107	0.17361446	0.11994832	33.661	2.015	0.948	0.024	0.021	0.005
108	0.17334933	0.12019725	33.631	1.994	0.948	0.024	0.021	0.005
109	0.17362549	0.11997435	33.633	1.980	0.949	0.024	0.021	0.005
110	0.17381509	0.11969174	33.632	2.000	0.948	0.024	0.021	0.005
111	0.17344749	0.12007428	33.602	1.992	0.948	0.024	0.021	0.005
112	0.17348155	0.11983177	33.623	2.002	0.948	0.024	0.021	0.005
113	0.17345521	0.11963153	33.631	1.981	0.949	0.024	0.021	0.005
114	0.17363040	0.11994282	33.644	2.016	0.948	0.024	0.021	0.005
115	0.17363449	0.11977915	33.640	2.007	0.948	0.024	0.021	0.005
116	0.17370957	0.11997791	33.666	2.010	0.949	0.024	0.021	0.005
117	0.17380686	0.12009031	33.649	2.003	0.948	0.024	0.021	0.005
118	0.17368746	0.12032319	33.599	1.982	0.948	0.024	0.021	0.005
119	0.17343019	0.12007164	33.629	1.986	0.949	0.024	0.021	0.005
120	0.17358434	0.12005131	33.616	1.982	0.949	0.024	0.021	0.005
121	0.17373994	0.11995992	33.635	1.981	0.949	0.024	0.021	0.005
122	0.17376534	0.12007517	33.630	1.985	0.949	0.024	0.021	0.005
123	0.17366708	0.12002643	33.617	1.981	0.948	0.024	0.021	0.005
124	0.17331212	0.12001852	33.630	1.989	0.949	0.024	0.021	0.005
125	0.17356898	0.11986428	33.634	2.005	0.948	0.024	0.021	0.005
126	0.17358974	0.12005666	33.616	1.983	0.948	0.024	0.021	0.005
127	0.17335407	0.12015959	33.615	1.998	0.948	0.024	0.021	0.005
128	0.17342840	0.11982848	33.643	2.015	0.948	0.024	0.021	0.005
129	0.17346252	0.11987081	33.629	1.995	0.948	0.024	0.021	0.005
