ImageName, PSNR, SSIM, MSE
L506_frame003,36.9046,0.9048,12.330597
L506_frame004,37.2576,0.9102,11.333370
L506_frame005,37.4062,0.9134,10.806057
L506_frame006,37.3380,0.9111,10.989971
L506_frame007,37.7100,0.9172,9.959763
L506_frame008,37.8981,0.9201,9.521126
L506_frame009,37.7498,0.9179,9.915936
L506_frame010,37.9202,0.9219,9.417767
L506_frame011,37.9925,0.9227,9.141018
L506_frame012,37.8535,0.9220,9.431721
L506_frame013,38.0407,0.9255,8.902893
L506_frame014,37.8875,0.9238,8.960922
L506_frame015,37.7375,0.9216,9.284737
L506_frame016,38.1371,0.9282,8.443569
L506_frame017,38.1017,0.9266,8.603394
L506_frame018,37.8258,0.9217,9.273434
L506_frame019,38.0298,0.9248,8.844631
L506_frame020,37.9433,0.9232,8.944065
L506_frame021,37.6405,0.9164,9.805584
L506_frame022,37.7950,0.9194,9.363510
L506_frame023,37.6955,0.9171,9.629547
L506_frame024,37.3535,0.9118,10.436668
L506_frame025,37.4662,0.9133,10.264957
L506_frame026,37.4936,0.9123,10.432827
L506_frame027,37.1853,0.9067,11.285912
L506_frame028,37.3029,0.9085,11.039585
L506_frame029,37.1215,0.9049,11.572296
L506_frame030,36.5651,0.8941,13.124065
L506_frame031,36.6233,0.8955,12.989738
L506_frame032,36.4416,0.8934,13.253223
L506_frame033,36.0493,0.8844,14.709763
L506_frame034,36.0670,0.8827,14.888126
L506_frame035,35.8741,0.8790,15.486042
L506_frame036,35.3083,0.8660,17.421101
L506_frame037,35.2256,0.8648,17.810837
L506_frame038,34.8122,0.8550,19.364861
L506_frame039,34.2956,0.8415,21.601360
L506_frame040,34.2749,0.8403,21.776787
L506_frame041,33.9740,0.8311,23.077469
L506_frame042,33.4941,0.8181,25.073387
L506_frame043,33.6049,0.8206,24.770248
L506_frame044,33.3938,0.8157,25.517811
L506_frame045,33.0055,0.8043,27.283195
L506_frame046,33.0700,0.8052,26.866291
L506_frame047,32.7848,0.7981,28.087151
L506_frame048,32.3783,0.7864,29.946449
L506_frame049,32.5496,0.7902,28.979858
L506_frame050,32.3953,0.7853,29.732136
L506_frame051,32.1437,0.7766,30.852425
L506_frame052,32.2234,0.7798,30.319412
L506_frame053,32.1617,0.7778,30.617222
L506_frame054,31.8329,0.7672,32.120708
L506_frame055,32.0698,0.7723,30.852097
L506_frame056,32.0364,0.7717,30.855377
L506_frame057,31.8058,0.7637,32.228336
L506_frame058,32.0917,0.7732,30.554668
L506_frame059,32.0037,0.7709,31.021435
L506_frame060,31.6323,0.7611,32.762386
L506_frame061,31.6339,0.7591,32.935955
L506_frame062,31.6640,0.7608,32.696976
L506_frame063,31.3592,0.7529,34.404449
L506_frame064,31.5467,0.7600,33.422955
