Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.00915939	0.12294480	35.169	2.364	0.955	0.026	0.018	0.005
2	0.00631378	0.11964951	35.348	2.537	0.955	0.027	0.018	0.006
3	0.00564562	0.12034689	35.238	2.567	0.954	0.027	0.018	0.006
4	0.00528242	0.12088071	35.146	2.623	0.952	0.029	0.018	0.006
5	0.00505408	0.12119683	35.098	2.589	0.952	0.028	0.018	0.006
6	0.00490898	0.12269622	35.130	2.602	0.952	0.028	0.018	0.006
7	0.00480960	0.12086702	35.033	2.627	0.951	0.029	0.019	0.006
8	0.00473316	0.12028639	35.083	2.606	0.951	0.028	0.018	0.006
9	0.00467468	0.11953122	35.123	2.628	0.952	0.029	0.018	0.006
10	0.00462903	0.12173274	35.143	2.626	0.952	0.028	0.018	0.006
11	0.00460143	0.12125692	35.085	2.628	0.951	0.029	0.018	0.006
12	0.00456940	0.12091223	35.103	2.635	0.951	0.029	0.018	0.006
13	0.00454698	0.12118691	35.062	2.661	0.951	0.029	0.019	0.006
14	0.00452364	0.12184975	35.043	2.638	0.951	0.029	0.019	0.006
15	0.00450456	0.12129676	35.123	2.656	0.951	0.029	0.018	0.006
16	0.00448945	0.12081984	35.062	2.664	0.951	0.029	0.019	0.006
17	0.00447200	0.12298410	35.047	2.617	0.951	0.029	0.019	0.006
18	0.00445719	0.12121379	35.075	2.660	0.951	0.029	0.019	0.006
19	0.00444163	0.12169905	35.018	2.628	0.950	0.029	0.019	0.006
20	0.00442992	0.12155375	35.073	2.663	0.951	0.029	0.019	0.006
21	0.00441937	0.12163799	34.969	2.620	0.950	0.029	0.019	0.006
22	0.00440798	0.12157183	35.033	2.640	0.950	0.029	0.019	0.006
23	0.00439680	0.12126472	35.031	2.641	0.950	0.029	0.019	0.006
24	0.00438431	0.12035894	35.017	2.672	0.950	0.030	0.019	0.006
25	0.00437844	0.12195946	35.028	2.662	0.950	0.029	0.019	0.006
26	0.00436916	0.12061400	35.071	2.672	0.951	0.029	0.019	0.006
27	0.00436040	0.12185128	35.044	2.618	0.951	0.029	0.019	0.006
28	0.00435461	0.12210017	35.059	2.623	0.951	0.029	0.019	0.006
29	0.00434317	0.12085407	35.009	2.650	0.950	0.029	0.019	0.006
30	0.00433722	0.12154732	35.024	2.668	0.950	0.029	0.019	0.006
31	0.00432978	0.12100113	35.077	2.651	0.951	0.029	0.018	0.006
32	0.00432593	0.12252967	35.058	2.643	0.951	0.029	0.019	0.006
33	0.00431748	0.12062968	35.050	2.656	0.951	0.029	0.019	0.006
34	0.00430930	0.12077856	35.035	2.653	0.950	0.029	0.019	0.006
35	0.00430384	0.12163256	35.087	2.641	0.951	0.029	0.018	0.006
36	0.00429836	0.12088923	35.079	2.651	0.951	0.029	0.018	0.006
37	0.00429170	0.12147900	35.018	2.641	0.950	0.029	0.019	0.006
38	0.00428689	0.12204431	35.035	2.634	0.950	0.029	0.019	0.006
39	0.00428141	0.12166678	35.052	2.630	0.951	0.029	0.019	0.006
40	0.00427817	0.12200256	35.086	2.650	0.951	0.029	0.018	0.006
41	0.00427163	0.12160803	34.990	2.650	0.950	0.029	0.019	0.006
42	0.00426806	0.12131115	35.029	2.645	0.950	0.029	0.019	0.006
43	0.00426069	0.12177740	35.009	2.663	0.950	0.029	0.019	0.006
44	0.00425722	0.12072072	35.007	2.646	0.950	0.029	0.019	0.006
45	0.00425074	0.12167845	35.054	2.646	0.951	0.029	0.019	0.006
46	0.00424813	0.12084414	35.078	2.660	0.951	0.029	0.019	0.006
47	0.00424386	0.12091215	35.076	2.653	0.951	0.029	0.018	0.006
48	0.00423838	0.12087847	35.069	2.659	0.951	0.029	0.019	0.006
49	0.00423881	0.12156332	35.017	2.654	0.950	0.029	0.019	0.006
50	0.00423170	0.12091868	35.067	2.667	0.951	0.029	0.019	0.006
51	0.00422944	0.12113930	35.030	2.651	0.950	0.029	0.019	0.006
52	0.00422494	0.12102269	35.071	2.661	0.951	0.029	0.019	0.006
53	0.00422225	0.12195519	35.036	2.652	0.950	0.029	0.019	0.006
54	0.00421873	0.12158160	35.041	2.648	0.951	0.029	0.019	0.006
55	0.00421460	0.12104157	35.041	2.655	0.951	0.029	0.019	0.006
56	0.00421125	0.12117897	35.005	2.656	0.950	0.029	0.019	0.006
57	0.00420828	0.12173313	35.033	2.652	0.950	0.029	0.019	0.006
58	0.00420492	0.12237050	35.037	2.647	0.950	0.029	0.019	0.006
59	0.00420247	0.12181620	35.003	2.644	0.950	0.029	0.019	0.006
60	0.00420019	0.12128794	35.041	2.652	0.950	0.029	0.019	0.006
61	0.00419739	0.12088537	35.029	2.660	0.950	0.029	0.019	0.006
62	0.00419666	0.12131188	34.986	2.651	0.950	0.029	0.019	0.006
63	0.00419149	0.12139675	35.037	2.647	0.950	0.029	0.019	0.006
64	0.00418860	0.12136699	35.017	2.644	0.950	0.029	0.019	0.006
65	0.00418850	0.12159809	35.038	2.641	0.951	0.029	0.019	0.006
66	0.00418413	0.12109690	35.028	2.638	0.950	0.029	0.019	0.006
67	0.00418162	0.12079185	35.023	2.639	0.950	0.029	0.019	0.006
68	0.00418077	0.12174241	35.030	2.648	0.950	0.029	0.019	0.006
69	0.00417894	0.12126428	35.032	2.643	0.950	0.029	0.019	0.006
70	0.00417796	0.12080151	35.033	2.655	0.950	0.029	0.019	0.006
71	0.00417554	0.12167833	35.030	2.648	0.950	0.029	0.019	0.006
72	0.00417146	0.12124197	35.036	2.638	0.951	0.029	0.019	0.006
73	0.00417068	0.12091627	35.045	2.639	0.951	0.029	0.019	0.006
74	0.00416840	0.12105304	35.025	2.642	0.950	0.029	0.019	0.006
75	0.00416612	0.12163160	35.045	2.646	0.951	0.029	0.019	0.006
76	0.00416132	0.12158041	35.023	2.645	0.950	0.029	0.019	0.006
77	0.00416283	0.12210266	35.057	2.642	0.951	0.029	0.019	0.006
