ImageName, PSNR, SSIM, MSE
02_patch02_29_001,30.4212,0.6650,40.202637
02_patch02_30_000,30.3260,0.6885,37.510010
02_patch02_30_001,28.9097,0.6157,49.457275
02_patch02_30_002,30.6986,0.6935,41.676025
02_patch02_31_000,29.6303,0.6637,41.989990
02_patch02_31_001,28.7397,0.5985,50.293213
02_patch02_31_002,32.0138,0.7277,30.647705
02_patch02_31_003,30.5943,0.6877,39.896240
02_patch02_31_004,29.3265,0.6913,44.682617
02_patch02_31_005,31.9780,0.7608,29.986084
02_patch02_31_006,31.0266,0.7164,36.836182
02_patch02_31_007,30.3557,0.6953,39.411865
02_patch02_32_000,31.9826,0.7620,30.255615
02_patch02_32_001,30.3715,0.7106,40.193848
02_patch02_32_002,29.3431,0.6571,45.019043
02_patch02_32_003,31.0376,0.7157,33.831055
02_patch02_32_004,30.6710,0.7303,36.028076
02_patch02_32_005,30.3798,0.7247,41.454590
02_patch02_32_006,31.1109,0.7469,32.910889
02_patch02_32_007,30.5947,0.7196,38.766113
02_patch02_32_008,30.0467,0.6955,43.642334
02_patch02_32_009,31.7282,0.7430,30.990234
02_patch02_32_010,30.8750,0.7135,34.971680
02_patch02_32_011,31.2703,0.7799,32.346924
02_patch02_33_000,31.7899,0.7582,30.248779
02_patch02_33_001,30.3135,0.7076,40.121582
02_patch02_33_002,32.9163,0.7955,24.286133
02_patch02_33_003,29.9409,0.6763,42.353760
02_patch02_33_004,31.4347,0.7356,32.419189
02_patch02_33_005,32.0288,0.7765,29.256836
02_patch02_33_006,30.4454,0.7179,35.999512
02_patch02_33_007,31.3651,0.7985,27.737061
02_patch02_33_008,29.1870,0.6942,44.286133
02_patch02_33_009,30.6350,0.7360,33.679688
02_patch02_33_010,30.1311,0.7046,38.779541
02_patch02_33_011,29.3964,0.6633,45.283447
02_patch02_33_012,31.8513,0.7645,28.082275
02_patch02_33_013,29.2270,0.6191,47.755615
02_patch02_33_014,30.4915,0.7172,36.004395
02_patch02_33_015,30.3232,0.7059,38.487061
02_patch02_33_016,30.6340,0.7584,32.942871
02_patch02_34_000,31.0689,0.7467,34.838623
02_patch02_34_001,30.6088,0.7209,39.082031
02_patch02_34_002,31.6116,0.7798,29.679199
02_patch02_34_003,29.8716,0.6774,43.788086
02_patch02_34_004,31.5093,0.7491,31.436035
02_patch02_34_005,31.5582,0.7599,32.171875
02_patch02_34_006,29.3447,0.6937,44.428467
02_patch02_34_007,31.4523,0.7933,29.917480
02_patch02_34_008,28.8757,0.6789,46.425537
02_patch02_34_009,30.0859,0.7311,39.502197
02_patch02_34_010,29.4243,0.6884,44.867676
02_patch02_34_011,28.6906,0.6528,48.968750
02_patch02_34_012,31.5311,0.7665,30.955322
02_patch02_34_013,29.5719,0.6679,44.510742
02_patch02_34_014,31.1466,0.7454,34.624023
02_patch02_34_015,30.3643,0.7055,39.043457
02_patch02_34_016,30.6937,0.7167,39.050293
02_patch02_34_017,31.2677,0.7872,30.813721
02_patch02_35_000,31.5030,0.7570,28.940186
02_patch02_35_001,30.1793,0.6962,37.208252
02_patch02_35_002,31.4309,0.7883,27.897217
02_patch02_35_003,30.8441,0.7406,33.352051
02_patch02_35_004,30.1557,0.6975,40.359375
02_patch02_35_005,29.7782,0.7289,37.056396
02_patch02_35_006,29.6832,0.6884,44.257324
02_patch02_35_007,31.4020,0.7962,27.334473
02_patch02_35_008,29.1326,0.6870,44.025879
02_patch02_35_009,30.7372,0.7679,32.747803
02_patch02_35_010,30.5462,0.7048,37.278076
02_patch02_35_011,29.5040,0.6814,43.267090
02_patch02_35_012,30.2874,0.7571,32.986328
02_patch02_35_013,29.8872,0.6909,40.548096
02_patch02_35_014,29.9146,0.7291,37.565918
02_patch02_35_015,29.8487,0.7262,40.642334
