ImageName, PSNR, SSIM, MSE
L286_frame003,38.7754,0.9669,5.653870
L286_frame004,38.6659,0.9689,5.340816
L286_frame005,39.2014,0.9699,5.081802
L286_frame006,39.5307,0.9690,5.291428
L286_frame007,39.5081,0.9701,5.307804
L286_frame008,39.9088,0.9702,5.199993
L286_frame009,40.1077,0.9700,5.051167
L286_frame010,38.9251,0.9703,5.095097
L286_frame011,39.6981,0.9704,5.003754
L286_frame012,37.7123,0.9683,5.444279
L286_frame013,36.9641,0.9675,5.743088
L286_frame014,36.9961,0.9675,5.705448
L286_frame015,37.8106,0.9658,5.860779
L286_frame016,36.1468,0.9643,6.389153
L286_frame017,36.4575,0.9640,6.469975
L286_frame018,37.2099,0.9627,6.648113
L286_frame019,38.4709,0.9641,6.228310
L286_frame020,38.5200,0.9622,6.447414
L286_frame021,38.5114,0.9586,6.924622
L286_frame022,38.4733,0.9576,6.992615
L286_frame023,38.1214,0.9563,6.932915
L286_frame024,38.6089,0.9533,7.090408
L286_frame025,38.7526,0.9539,6.839920
L286_frame026,38.9249,0.9530,6.896393
L286_frame027,38.9059,0.9496,7.191639
L286_frame028,38.9751,0.9511,7.038849
L286_frame029,39.1283,0.9503,6.930340
L286_frame030,38.9421,0.9464,7.344849
L286_frame031,39.0793,0.9477,7.136654
L286_frame032,39.2271,0.9468,7.047329
L286_frame033,38.9251,0.9430,7.511200
L286_frame034,39.1030,0.9448,7.181828
L286_frame035,39.0957,0.9452,6.999016
L286_frame036,38.8183,0.9432,7.117054
L286_frame037,39.0072,0.9460,6.638386
L286_frame038,38.8544,0.9435,7.004280
L286_frame039,38.8157,0.9414,7.116234
L286_frame040,38.7734,0.9419,7.044613
L286_frame041,38.6424,0.9401,7.391720
L286_frame042,38.3701,0.9353,7.907177
L286_frame043,38.5348,0.9368,7.711231
L286_frame044,38.4882,0.9354,7.880981
L286_frame045,38.1263,0.9307,8.426327
L286_frame046,38.4482,0.9344,7.941711
L286_frame047,38.3297,0.9310,8.272133
L286_frame048,38.1964,0.9285,8.431057
L286_frame049,38.3931,0.9323,7.909119
L286_frame050,38.3347,0.9309,8.069588
L286_frame051,37.9690,0.9252,8.747643
L286_frame052,38.1865,0.9291,8.141232
L286_frame053,38.2181,0.9285,8.216007
L286_frame054,38.1809,0.9274,8.355068
L286_frame055,38.1417,0.9281,8.375233
L286_frame056,37.8390,0.9283,8.439999
L286_frame057,37.3866,0.9236,9.046871
L286_frame058,38.1623,0.9251,8.893528
L286_frame059,38.2696,0.9262,8.580986
L286_frame060,38.0127,0.9242,8.691719
L286_frame061,38.1263,0.9269,8.393204
L286_frame062,38.1817,0.9265,8.454819
L286_frame063,37.9086,0.9200,9.295383
L286_frame064,38.0574,0.9220,9.145153
L286_frame065,38.0103,0.9213,9.171101
L286_frame066,37.8121,0.9166,9.819050
L286_frame067,37.9260,0.9189,9.379330
L286_frame068,37.8636,0.9195,9.367081
L286_frame069,37.7189,0.9161,9.738018
L286_frame070,37.9444,0.9203,9.221714
L286_frame071,37.7703,0.9205,9.227856
L286_frame072,37.5978,0.9182,9.456234
L286_frame073,37.8977,0.9248,8.610889
L286_frame074,37.8274,0.9279,8.078110
L286_frame075,37.5912,0.9272,8.001617
L286_frame076,37.6709,0.9323,7.349449
L286_frame077,37.5412,0.9353,7.015572
L286_frame078,37.6894,0.9296,7.688087
L286_frame079,38.1251,0.9316,7.575672
L286_frame080,38.1055,0.9322,7.486095
L286_frame081,37.7496,0.9270,7.998455
L286_frame082,38.0430,0.9293,7.792122
L286_frame083,38.0484,0.9246,8.488438
L286_frame084,37.9052,0.9206,9.071247
L286_frame085,38.0160,0.9206,9.336235
L286_frame086,38.1356,0.9233,9.028030
L286_frame087,38.1385,0.9217,9.171844
L286_frame088,38.3096,0.9285,8.152225
L286_frame089,38.2706,0.9279,8.324768
L286_frame090,38.0052,0.9303,7.934166
L286_frame091,37.9282,0.9329,7.574131
L286_frame092,37.9892,0.9345,7.424221
L286_frame093,38.1284,0.9322,7.740932
L286_frame094,38.2887,0.9368,7.250347
L286_frame095,38.4109,0.9353,7.458370
L286_frame096,38.2713,0.9337,7.702282
L286_frame097,38.4995,0.9363,7.353069
L286_frame098,38.3910,0.9349,7.711456
L286_frame099,38.3558,0.9320,8.079048
L286_frame100,38.7858,0.9368,7.530663
L286_frame101,38.6663,0.9344,7.931705
L286_frame102,38.3612,0.9323,8.133743
L286_frame103,38.5556,0.9383,7.328995
L286_frame104,38.5197,0.9397,7.125774
L286_frame105,38.2693,0.9395,7.083611
L286_frame106,38.5496,0.9421,6.831741
L286_frame107,38.6123,0.9421,6.860786
L286_frame108,38.4161,0.9417,6.802605
L286_frame109,38.3706,0.9469,6.076172
L286_frame110,38.0451,0.9500,5.608467
L286_frame111,38.0512,0.9483,5.914509
L286_frame112,38.1505,0.9516,5.559212
L286_frame113,37.8952,0.9536,5.252869
L286_frame114,37.4588,0.9537,5.147118
L286_frame115,37.7272,0.9565,4.843891
L286_frame116,37.6968,0.9555,4.977699
L286_frame117,37.6573,0.9528,5.248653
L286_frame118,37.8282,0.9554,5.041916
L286_frame119,38.0980,0.9566,4.962563
L286_frame120,38.4078,0.9553,5.109653
L286_frame121,38.5855,0.9562,5.012726
L286_frame122,38.5750,0.9540,5.321663
L286_frame123,38.0712,0.9510,5.665535
L286_frame124,38.1992,0.9522,5.586819
L286_frame125,38.0724,0.9508,5.717319
L286_frame126,37.7794,0.9498,5.797794
L286_frame127,38.1445,0.9509,5.682304
L286_frame128,38.5643,0.9498,5.840977
L286_frame129,38.5999,0.9456,6.462383
L286_frame130,38.9402,0.9472,6.432438
L286_frame131,39.2225,0.9486,6.025391
L286_frame132,38.9412,0.9460,6.324192
L286_frame133,38.7331,0.9487,6.033226
L286_frame134,38.4158,0.9490,5.834538
L286_frame135,37.6946,0.9469,5.933594
L286_frame136,38.0102,0.9491,5.814754
L286_frame137,38.5067,0.9487,5.805538
L286_frame138,38.4123,0.9462,6.033482
L286_frame139,38.4277,0.9487,5.735668
L286_frame140,38.5777,0.9480,5.962585
L286_frame141,38.9445,0.9454,6.337433
L286_frame142,39.2510,0.9492,5.967735
L286_frame143,38.8622,0.9497,5.942280
L286_frame144,38.7996,0.9459,6.436916
L286_frame145,39.0369,0.9471,6.294544
L286_frame146,38.8945,0.9467,6.304367
L286_frame147,38.5225,0.9463,6.256603
L286_frame148,38.4482,0.9506,5.710217
L286_frame149,38.3964,0.9526,5.480114
L286_frame150,38.4846,0.9499,5.817341
L286_frame151,38.6466,0.9502,5.867474
L286_frame152,38.5315,0.9504,5.747459
L286_frame153,38.3211,0.9481,6.040077
L286_frame154,38.5679,0.9502,5.676289
L286_frame155,38.4298,0.9502,5.650169
L286_frame156,38.2196,0.9478,6.001652
L286_frame157,38.1114,0.9503,5.728348
L286_frame158,37.9155,0.9497,5.797283
L286_frame159,37.5841,0.9491,5.727352
L286_frame160,37.4690,0.9521,5.335541
L286_frame161,37.7831,0.9524,5.329521
L286_frame162,37.7734,0.9500,5.723057
L286_frame163,37.8231,0.9522,5.381779
L286_frame164,38.2150,0.9513,5.562885
L286_frame165,38.1354,0.9490,5.856514
L286_frame166,37.9078,0.9503,5.703697
L286_frame167,37.8151,0.9487,5.907291
L286_frame168,37.5545,0.9456,6.159195
L286_frame169,37.7304,0.9474,6.040974
L286_frame170,37.8400,0.9469,6.047985
L286_frame171,37.7843,0.9456,6.094193
L286_frame172,38.1128,0.9461,6.091370
L286_frame173,38.5110,0.9465,6.062138
L286_frame174,38.8908,0.9447,6.389648
L286_frame175,38.6992,0.9469,6.284878
L286_frame176,38.4340,0.9482,6.120525
L286_frame177,38.6426,0.9463,6.304260
L286_frame178,39.0526,0.9498,5.730240
L286_frame179,38.8822,0.9497,5.791077
L286_frame180,38.3982,0.9482,5.812996
L286_frame181,38.7434,0.9513,5.483185
L286_frame182,38.9535,0.9506,5.621864
L286_frame183,38.8488,0.9481,5.906761
L286_frame184,38.9743,0.9499,5.703587
L286_frame185,38.8807,0.9498,5.695496
L286_frame186,38.8374,0.9479,6.002388
L286_frame187,39.2349,0.9506,5.767910
L286_frame188,38.9946,0.9508,5.771610
L286_frame189,39.0484,0.9481,6.172646
L286_frame190,39.3787,0.9511,5.759377
L286_frame191,39.2653,0.9512,5.722584
L286_frame192,38.8109,0.9475,6.109142
L286_frame193,39.0149,0.9502,5.870941
L286_frame194,38.9037,0.9508,5.738865
L286_frame195,38.6565,0.9487,5.986870
L286_frame196,38.9067,0.9518,5.585602
L286_frame197,38.8695,0.9516,5.564865
