ImageName, PSNR, SSIM, MSE
L286_frame003,39.4018,0.9654,5.796730
L286_frame004,39.3824,0.9675,5.510788
L286_frame005,39.6417,0.9684,5.311672
L286_frame006,39.5694,0.9667,5.585526
L286_frame007,39.7805,0.9681,5.427437
L286_frame008,39.9538,0.9680,5.462631
L286_frame009,39.8240,0.9677,5.383785
L286_frame010,39.8420,0.9689,5.138985
L286_frame011,39.8447,0.9685,5.082928
L286_frame012,39.6765,0.9680,5.133240
L286_frame013,39.7915,0.9685,5.185543
L286_frame014,39.8943,0.9685,5.066936
L286_frame015,40.0091,0.9660,5.417583
L286_frame016,39.9376,0.9668,5.378792
L286_frame017,39.8510,0.9668,5.403339
L286_frame018,39.7207,0.9642,5.780201
L286_frame019,39.7812,0.9632,5.877567
L286_frame020,39.5357,0.9609,6.284061
L286_frame021,39.1747,0.9567,6.826279
L286_frame022,39.1176,0.9554,6.878548
L286_frame023,39.0515,0.9542,7.047649
L286_frame024,38.8380,0.9503,7.507118
L286_frame025,38.9906,0.9510,7.238079
L286_frame026,38.9028,0.9497,7.328571
L286_frame027,38.7171,0.9461,7.723400
L286_frame028,38.7705,0.9478,7.513252
L286_frame029,38.7999,0.9469,7.577042
L286_frame030,38.5584,0.9430,8.067295
L286_frame031,38.7169,0.9444,7.840031
L286_frame032,38.6896,0.9433,7.884472
L286_frame033,38.5253,0.9395,8.304550
L286_frame034,38.6101,0.9413,7.988201
L286_frame035,38.5758,0.9413,7.890457
L286_frame036,38.4109,0.9393,8.012032
L286_frame037,38.6228,0.9425,7.433853
L286_frame038,38.5104,0.9400,7.802643
L286_frame039,38.3957,0.9381,7.952305
L286_frame040,38.4027,0.9384,7.866863
L286_frame041,38.4346,0.9366,8.150578
L286_frame042,38.2450,0.9320,8.692520
L286_frame043,38.3798,0.9336,8.485813
L286_frame044,38.3558,0.9322,8.656357
L286_frame045,38.0517,0.9274,9.167164
L286_frame046,38.1399,0.9306,8.709618
L286_frame047,38.0275,0.9274,9.009377
L286_frame048,37.9191,0.9248,9.206566
L286_frame049,37.9911,0.9283,8.778011
L286_frame050,37.8758,0.9270,8.970943
L286_frame051,37.7736,0.9215,9.661098
L286_frame052,37.9306,0.9254,9.034256
L286_frame053,37.8425,0.9248,9.166939
L286_frame054,37.7242,0.9236,9.265717
L286_frame055,37.8045,0.9243,9.237434
L286_frame056,37.9081,0.9251,9.132534
