Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.61593587	0.22774287	23.158	1.772	0.786	0.047	0.071	0.013
2	0.50423731	0.21532499	27.418	1.579	0.820	0.043	0.043	0.007
3	0.49274349	0.14488058	29.644	1.595	0.908	0.016	0.034	0.006
4	0.48499749	0.11299397	30.990	1.675	0.944	0.013	0.029	0.006
5	0.49136658	0.19050794	29.909	1.579	0.882	0.028	0.032	0.006
6	0.48933805	0.13463786	31.258	1.593	0.913	0.009	0.028	0.005
7	0.48112636	0.09327123	32.075	1.946	0.959	0.008	0.026	0.006
8	0.47899805	0.07811679	32.578	2.070	0.967	0.008	0.024	0.006
9	0.47910508	0.07350946	32.835	2.110	0.967	0.008	0.024	0.006
10	0.47826700	0.06737650	33.062	2.242	0.971	0.008	0.023	0.007
11	0.47861059	0.06794909	32.956	2.203	0.970	0.009	0.023	0.006
12	0.47831285	0.06748848	33.169	2.192	0.970	0.009	0.023	0.006
13	0.47878871	0.06247358	33.450	2.288	0.973	0.008	0.022	0.007
14	0.47724418	0.05938051	33.489	2.334	0.973	0.008	0.022	0.007
15	0.47798704	0.07126056	33.320	2.411	0.972	0.008	0.022	0.007
16	0.47745195	0.05961781	33.464	2.362	0.972	0.009	0.022	0.007
17	0.47680460	0.06204126	33.701	2.522	0.975	0.008	0.022	0.007
18	0.47658086	0.06475557	33.773	2.535	0.976	0.008	0.021	0.007
19	0.47652559	0.06194291	33.969	2.578	0.978	0.009	0.021	0.007
20	0.47636032	0.06478088	33.656	2.505	0.972	0.008	0.022	0.007
21	0.47664504	0.05622880	34.026	2.687	0.978	0.008	0.021	0.008
22	0.47618079	0.05116542	33.792	2.603	0.979	0.008	0.021	0.007
23	0.47810574	0.06433080	33.848	2.607	0.973	0.008	0.021	0.007
24	0.47662614	0.06375503	34.047	2.643	0.978	0.008	0.021	0.007
25	0.47610166	0.06387959	33.994	2.730	0.976	0.009	0.021	0.008
26	0.47590843	0.05746338	34.220	2.838	0.980	0.009	0.021	0.008
27	0.47619396	0.05772972	34.017	2.671	0.977	0.008	0.021	0.007
28	0.47618966	0.06265426	33.989	2.717	0.974	0.009	0.021	0.008
29	0.47512153	0.06390842	33.760	2.787	0.976	0.009	0.022	0.008
30	0.47567059	0.05721268	34.149	2.782	0.979	0.009	0.021	0.008
31	0.47530406	0.05587092	34.333	2.820	0.979	0.009	0.020	0.008
32	0.47581058	0.05565373	34.311	2.899	0.981	0.009	0.020	0.008
33	0.47543402	0.05567746	34.291	2.891	0.981	0.009	0.021	0.008
34	0.47479375	0.06000720	34.207	2.815	0.978	0.009	0.021	0.008
35	0.47622162	0.09327859	33.811	2.689	0.969	0.010	0.021	0.008
36	0.47710442	0.05929950	34.156	2.843	0.974	0.008	0.021	0.008
37	0.47569253	0.05414434	33.869	2.880	0.978	0.009	0.022	0.008
38	0.47532957	0.05054616	34.400	2.913	0.981	0.009	0.020	0.008
39	0.47560659	0.05836982	34.262	2.869	0.978	0.009	0.021	0.008
40	0.47526443	0.05707842	34.065	2.925	0.976	0.009	0.021	0.008
41	0.47505091	0.05690648	34.540	3.024	0.981	0.009	0.020	0.008
42	0.47460580	0.05190185	34.195	2.945	0.979	0.009	0.021	0.008
43	0.47530403	0.05712601	34.457	2.971	0.981	0.009	0.020	0.008
44	0.47409821	0.05430846	34.310	3.004	0.979	0.009	0.021	0.008
45	0.47519248	0.05620852	34.256	2.909	0.978	0.009	0.021	0.008
46	0.47479969	0.05474841	34.249	2.995	0.980	0.009	0.021	0.008
47	0.47432561	0.04995083	34.439	3.080	0.981	0.009	0.020	0.009
48	0.47436189	0.05591999	34.388	3.067	0.981	0.009	0.020	0.008
49	0.47479493	0.05821179	34.435	2.924	0.977	0.009	0.020	0.008
50	0.47401627	0.05211573	34.720	3.160	0.983	0.009	0.020	0.009
51	0.47427327	0.05293937	34.496	3.131	0.982	0.010	0.020	0.009
52	0.47433924	0.05352615	34.582	3.102	0.982	0.009	0.020	0.008
53	0.47402691	0.05731069	34.244	2.983	0.979	0.009	0.021	0.008
54	0.47432545	0.05402513	34.228	3.145	0.980	0.010	0.021	0.009
55	0.47485087	0.05548399	34.407	3.122	0.979	0.010	0.020	0.009
56	0.47443495	0.05055162	34.623	3.137	0.982	0.009	0.020	0.009
57	0.47455236	0.05213399	34.583	3.167	0.982	0.009	0.020	0.009
58	0.47394321	0.05233492	34.520	3.092	0.982	0.009	0.020	0.008
59	0.47444359	0.04939125	34.630	3.159	0.983	0.009	0.020	0.009
60	0.47433618	0.05234121	34.440	3.194	0.983	0.010	0.020	0.009
61	0.47401402	0.05222410	34.429	3.184	0.981	0.010	0.020	0.009
62	0.47370784	0.05187675	34.510	3.135	0.981	0.009	0.020	0.009
63	0.47385550	0.05100982	34.389	3.196	0.982	0.010	0.021	0.009
64	0.47441535	0.04906622	34.394	3.096	0.982	0.009	0.020	0.009
65	0.47453477	0.04998730	34.518	3.138	0.979	0.009	0.020	0.009
66	0.47451539	0.05258296	34.528	3.157	0.979	0.009	0.020	0.009
67	0.47406399	0.05232224	34.297	3.100	0.979	0.009	0.021	0.009
68	0.47402654	0.05368357	34.464	3.157	0.980	0.009	0.020	0.009
69	0.47417067	0.05405422	34.570	3.200	0.982	0.009	0.020	0.009
70	0.47377573	0.04942573	34.647	3.230	0.982	0.010	0.020	0.009
71	0.47434483	0.05282706	34.696	3.270	0.982	0.009	0.020	0.009
72	0.47330035	0.05289698	34.468	3.155	0.979	0.009	0.020	0.009
73	0.47379567	0.05725614	34.633	3.275	0.983	0.010	0.020	0.009
74	0.47431551	0.05149493	34.680	3.256	0.982	0.010	0.020	0.009
75	0.47365660	0.05149114	34.553	3.253	0.982	0.010	0.020	0.009
76	0.47389054	0.05158160	34.600	3.319	0.981	0.010	0.020	0.009
77	0.47411346	0.05458639	34.492	3.212	0.981	0.010	0.020	0.009
78	0.47387438	0.04627044	34.767	3.350	0.983	0.010	0.020	0.009
79	0.47417862	0.05266902	34.518	3.243	0.981	0.010	0.020	0.009
80	0.47401363	0.05327629	34.659	3.317	0.982	0.010	0.020	0.009
81	0.47385235	0.04909715	34.636	3.361	0.982	0.010	0.020	0.009
82	0.47348304	0.05192157	34.442	3.244	0.981	0.010	0.020	0.009
83	0.47411637	0.05237338	34.528	3.287	0.981	0.010	0.020	0.009
84	0.47437031	0.05394702	34.557	3.296	0.982	0.010	0.020	0.009
85	0.47349027	0.05521433	34.147	3.158	0.979	0.010	0.021	0.009
86	0.47372434	0.05260674	34.375	3.224	0.981	0.010	0.021	0.009
87	0.47378066	0.05477958	34.545	3.335	0.983	0.010	0.020	0.009
88	0.47346628	0.05177496	34.459	3.279	0.981	0.010	0.020	0.009
89	0.47347807	0.05476234	34.421	3.250	0.981	0.010	0.021	0.009
90	0.47372831	0.05307680	34.665	3.311	0.982	0.009	0.020	0.009
91	0.47360275	0.04996241	34.725	3.356	0.983	0.010	0.020	0.009
92	0.47313197	0.05278485	34.684	3.355	0.983	0.010	0.020	0.009
93	0.47374387	0.05261720	34.515	3.250	0.981	0.010	0.020	0.009
94	0.47384437	0.04978299	34.558	3.341	0.983	0.010	0.020	0.009
95	0.47349795	0.05118457	34.661	3.356	0.981	0.010	0.020	0.009
96	0.47389345	0.05255979	34.552	3.372	0.981	0.010	0.020	0.009
97	0.47335044	0.04981101	34.666	3.380	0.982	0.010	0.020	0.009
98	0.47426539	0.04777075	34.487	3.367	0.982	0.010	0.021	0.009
99	0.47371938	0.04917778	34.604	3.334	0.982	0.010	0.020	0.009
100	0.47336509	0.05029074	34.597	3.388	0.983	0.010	0.020	0.009
101	0.47366446	0.04993204	34.678	3.379	0.982	0.010	0.020	0.009
102	0.47360653	0.05207110	34.539	3.381	0.982	0.010	0.020	0.009
103	0.47325822	0.05051757	34.726	3.364	0.982	0.010	0.020	0.009
104	0.47395536	0.05160616	34.537	3.364	0.981	0.010	0.020	0.009
105	0.47371682	0.05151065	34.512	3.330	0.981	0.010	0.020	0.009
106	0.47413643	0.05463575	34.497	3.398	0.982	0.010	0.021	0.010
107	0.47344374	0.04754743	34.559	3.434	0.983	0.011	0.020	0.010
108	0.47281495	0.05193800	34.587	3.413	0.982	0.010	0.020	0.009
109	0.47352768	0.05340713	34.533	3.374	0.981	0.010	0.020	0.009
110	0.47359575	0.04911327	34.612	3.449	0.982	0.011	0.020	0.010
111	0.47435792	0.05108003	34.503	3.382	0.982	0.010	0.020	0.009
112	0.47422207	0.05247241	34.434	3.348	0.982	0.010	0.021	0.009
113	0.47391213	0.05222311	34.404	3.355	0.981	0.010	0.021	0.009
114	0.47361876	0.05384699	34.558	3.372	0.981	0.010	0.020	0.009
115	0.47308511	0.05163892	34.479	3.379	0.981	0.010	0.021	0.009
116	0.47363727	0.05094480	34.439	3.394	0.982	0.010	0.021	0.010
117	0.47381507	0.04913786	34.599	3.461	0.982	0.011	0.020	0.010
118	0.47336462	0.05282322	34.588	3.416	0.981	0.010	0.020	0.010
119	0.47355838	0.05238743	34.536	3.362	0.982	0.010	0.020	0.009
120	0.47339730	0.05094300	34.569	3.380	0.982	0.010	0.020	0.009
121	0.47311492	0.05077364	34.607	3.459	0.983	0.010	0.020	0.010
122	0.47341924	0.05388504	34.471	3.369	0.981	0.010	0.021	0.009
123	0.47332297	0.05284878	34.496	3.354	0.982	0.010	0.020	0.009
124	0.47310175	0.05111223	34.543	3.407	0.982	0.010	0.020	0.010
125	0.47361816	0.05041905	34.501	3.366	0.981	0.010	0.020	0.009
126	0.47317126	0.05137454	34.540	3.417	0.982	0.010	0.020	0.010
127	0.47291682	0.05121490	34.436	3.370	0.981	0.010	0.021	0.010
128	0.47367032	0.05226281	34.402	3.370	0.981	0.010	0.021	0.009
129	0.47343718	0.05126878	34.497	3.405	0.982	0.011	0.021	0.010
130	0.47331416	0.05154201	34.446	3.363	0.981	0.010	0.021	0.009
131	0.47359016	0.05121961	34.547	3.435	0.981	0.010	0.020	0.010
132	0.47324600	0.05240859	34.500	3.382	0.982	0.010	0.021	0.010
133	0.47298019	0.05111444	34.495	3.384	0.982	0.010	0.021	0.010
134	0.47352811	0.05130847	34.492	3.401	0.982	0.011	0.021	0.010
135	0.47332812	0.05105743	34.497	3.422	0.982	0.010	0.021	0.010
136	0.47329072	0.05171847	34.482	3.409	0.981	0.011	0.021	0.010
137	0.47299462	0.05054527	34.492	3.398	0.981	0.010	0.021	0.010
138	0.47358568	0.05213069	34.497	3.451	0.982	0.011	0.021	0.010
139	0.47343684	0.05029127	34.589	3.473	0.982	0.011	0.020	0.010
140	0.47304241	0.04925376	34.566	3.457	0.982	0.011	0.020	0.010
141	0.47327888	0.05134861	34.455	3.386	0.981	0.010	0.021	0.010
142	0.47332921	0.05060462	34.572	3.437	0.982	0.010	0.020	0.010
143	0.47364588	0.04952801	34.540	3.450	0.982	0.011	0.020	0.010
144	0.47322976	0.05036804	34.550	3.407	0.982	0.010	0.020	0.010
145	0.47313704	0.05101356	34.553	3.463	0.982	0.011	0.020	0.010
146	0.47390397	0.05057387	34.496	3.425	0.982	0.011	0.021	0.010
147	0.47341327	0.05021445	34.522	3.461	0.982	0.011	0.021	0.010
148	0.47331572	0.05101904	34.505	3.437	0.982	0.011	0.021	0.010
149	0.47344223	0.05053526	34.521	3.419	0.982	0.010	0.020	0.010
