ImageName, PSNR, SSIM, MSE
07_patch07_33_001,27.2112,0.5533,57.145020
07_patch07_33_002,26.8106,0.5357,56.339111
07_patch07_33_003,27.6492,0.5610,51.914795
07_patch07_33_004,27.1364,0.5489,57.293945
07_patch07_34_000,27.8117,0.5617,56.873291
07_patch07_34_001,27.5748,0.5582,57.658203
07_patch07_34_002,26.8938,0.5408,58.828125
07_patch07_34_003,26.8763,0.5250,60.178955
07_patch07_34_004,27.7416,0.5590,56.126221
07_patch07_34_005,25.9207,0.5412,60.971924
07_patch07_34_006,26.2121,0.5392,59.924561
07_patch07_34_007,26.8901,0.5731,56.378418
07_patch07_34_008,26.3978,0.5512,59.351318
07_patch07_34_009,28.4552,0.5775,54.051758
07_patch07_34_010,27.3469,0.5686,53.843506
07_patch07_35_000,25.9835,0.5047,65.205566
07_patch07_35_001,26.5056,0.5002,64.698486
07_patch07_35_002,27.1777,0.5337,56.852539
07_patch07_35_003,26.4207,0.5140,62.442871
07_patch07_35_004,26.6406,0.5257,59.934082
07_patch07_35_005,26.9712,0.5361,58.791992
07_patch07_35_006,26.6246,0.5323,60.332031
07_patch07_35_007,24.9659,0.4935,65.750000
07_patch07_35_008,25.2968,0.5023,64.105957
07_patch07_35_009,26.2167,0.5205,62.196533
07_patch07_35_010,25.8295,0.5106,63.499756
07_patch07_35_011,25.9784,0.5088,65.213867
07_patch07_35_012,27.7102,0.5413,61.856445
07_patch07_35_013,26.8756,0.5238,62.448730
07_patch07_36_000,27.2537,0.5378,58.630127
07_patch07_36_001,26.5256,0.5235,59.280518
07_patch07_36_002,26.7298,0.5164,62.695801
07_patch07_36_003,25.1725,0.5135,68.994385
07_patch07_36_004,27.0604,0.5102,59.074463
07_patch07_36_005,25.6415,0.5176,66.077393
07_patch07_36_006,26.9334,0.5474,60.873291
07_patch07_36_007,28.2390,0.5675,55.039795
07_patch07_36_008,26.2935,0.5377,63.410400
07_patch07_36_009,28.3093,0.5528,54.598633
07_patch07_36_010,26.8765,0.5404,58.422119
07_patch07_36_011,26.8295,0.5333,59.185303
07_patch07_36_012,26.5663,0.5418,58.181152
07_patch07_36_013,26.0223,0.5232,60.935547
07_patch07_36_014,25.1007,0.5228,63.352783
07_patch07_36_015,24.9355,0.5017,65.955078
07_patch07_36_016,27.2077,0.5109,58.495361
07_patch07_36_017,25.9515,0.5372,60.605957
07_patch07_36_018,26.1293,0.5516,59.542725
07_patch07_36_019,26.8183,0.5443,55.783936
07_patch07_36_020,25.8245,0.5416,59.446045
07_patch07_36_021,27.7731,0.5627,58.396973
07_patch07_36_022,26.8996,0.5692,56.025146
07_patch07_37_000,26.1113,0.4984,62.514404
07_patch07_37_001,26.5754,0.5347,61.881104
07_patch07_37_002,25.9068,0.5256,66.378906
07_patch07_37_003,26.6691,0.4999,62.451660
07_patch07_37_004,25.2303,0.5232,69.693115
07_patch07_37_005,26.6389,0.5016,60.301758
07_patch07_37_006,25.6182,0.5181,66.345215
07_patch07_37_007,27.1993,0.5096,59.297607
07_patch07_37_008,25.8631,0.5276,62.691895
07_patch07_37_009,27.3474,0.5223,58.643799
07_patch07_37_010,25.4273,0.5319,66.169678
07_patch07_37_011,27.5165,0.5400,60.319336
07_patch07_37_012,26.2589,0.5428,63.570068
07_patch07_37_013,27.2284,0.5371,58.031738
07_patch07_37_014,26.2651,0.5286,63.414062
07_patch07_37_015,26.6568,0.5260,57.912354
07_patch07_37_016,25.3759,0.5048,64.952637
07_patch07_37_017,26.0626,0.5196,62.246338
07_patch07_37_018,25.6896,0.5114,61.311035
07_patch07_37_019,25.4898,0.5127,63.823242
07_patch07_37_020,26.3410,0.5398,55.624512
07_patch07_37_021,26.1261,0.5103,62.722900
07_patch07_37_022,25.7433,0.4986,62.406982
07_patch07_37_023,24.6248,0.5010,69.621094
07_patch07_37_024,25.2981,0.4824,64.925537
07_patch07_37_025,24.5379,0.5141,69.838379
07_patch07_37_026,25.9190,0.4827,66.721191
07_patch07_37_027,25.0529,0.4965,68.449951
07_patch07_37_028,25.7845,0.5132,60.957764
07_patch07_37_029,24.3356,0.5149,67.992920
07_patch07_37_030,25.3466,0.5240,62.666260
07_patch07_37_031,27.3908,0.5463,60.389404
07_patch07_37_032,26.5665,0.5739,55.735596
07_patch07_37_033,27.4070,0.5601,58.572021
07_patch07_37_034,25.9196,0.5590,59.387939
07_patch07_37_035,27.0759,0.5394,60.181396
07_patch07_37_036,25.7139,0.5192,61.394287
07_patch07_38_000,27.6408,0.5512,57.194092
07_patch07_38_001,26.5136,0.5189,62.805176
07_patch07_38_002,26.8063,0.5171,61.285156
07_patch07_38_003,26.4544,0.5072,62.422119
07_patch07_38_004,26.0483,0.5039,65.152344
07_patch07_38_005,25.9739,0.5292,65.506348
07_patch07_38_006,25.4031,0.5092,64.588379
07_patch07_38_007,24.8202,0.4896,69.507080
07_patch07_38_008,26.6105,0.5095,61.665771
07_patch07_38_009,24.9713,0.4902,69.426025
07_patch07_38_010,26.6605,0.5086,61.855225
07_patch07_38_011,25.6801,0.5297,67.257812
07_patch07_38_012,26.7971,0.5069,62.258301
07_patch07_38_013,25.0135,0.5042,68.237061
07_patch07_38_014,26.9276,0.4972,62.611328
07_patch07_38_015,25.4024,0.4992,68.179199
07_patch07_38_016,27.1982,0.5319,58.516602
07_patch07_38_017,25.9245,0.5291,66.325684
07_patch07_38_018,26.6555,0.5258,60.703857
07_patch07_38_019,25.4535,0.4965,63.989746
07_patch07_38_020,27.7079,0.5124,62.352051
07_patch07_38_021,25.1642,0.4984,67.498047
07_patch07_38_022,27.3706,0.5108,60.379150
07_patch07_38_023,25.9128,0.5124,65.773682
07_patch07_38_024,27.4623,0.5281,58.952393
07_patch07_38_025,26.3371,0.5363,61.823486
07_patch07_38_026,25.9894,0.5340,64.798584
07_patch07_38_027,27.0614,0.5925,51.796387
07_patch07_38_028,25.1192,0.4996,68.183105
07_patch07_38_029,25.0480,0.4798,65.805420
07_patch07_38_030,23.6730,0.4920,70.925537
07_patch07_38_031,24.8186,0.4708,68.524902
07_patch07_38_032,23.7295,0.4980,74.945068
07_patch07_38_033,26.4784,0.5688,51.985596
07_patch07_38_034,26.8008,0.4998,60.893799
07_patch07_38_035,25.0366,0.4486,71.840576
07_patch07_38_036,24.4153,0.4739,71.258545
07_patch07_38_037,25.0520,0.5075,69.681152
07_patch07_38_038,24.1671,0.5013,71.910156
07_patch07_38_039,25.7228,0.5034,63.537842
07_patch07_38_040,25.1914,0.5290,64.324951
07_patch07_38_041,27.6484,0.5528,55.622070
07_patch07_38_042,26.3977,0.5114,63.355713
07_patch07_38_043,26.3329,0.5434,58.844727
07_patch07_38_044,27.2155,0.5143,58.022705
07_patch07_38_045,26.4072,0.5105,63.090332
07_patch07_38_046,25.3566,0.5674,59.416260
07_patch07_38_047,26.3600,0.5270,61.279541
07_patch07_38_048,24.8498,0.5658,62.427246
07_patch07_38_049,25.6147,0.5151,63.989502
07_patch07_38_050,24.9171,0.5290,65.651611
07_patch07_39_000,27.4957,0.5345,60.683594
07_patch07_39_001,27.3360,0.5310,59.207764
07_patch07_39_002,26.2495,0.5252,64.904053
07_patch07_39_003,27.1974,0.5316,58.600830
07_patch07_39_004,25.8738,0.5172,66.650635
07_patch07_39_005,27.6591,0.5300,57.161133
07_patch07_39_006,25.6775,0.4901,68.239502
07_patch07_39_007,27.4035,0.5113,60.917969
07_patch07_39_008,25.7618,0.4881,69.606689
07_patch07_39_009,27.1247,0.5200,60.256348
07_patch07_39_010,25.3751,0.5170,69.426758
07_patch07_39_011,27.2620,0.5201,59.146484
07_patch07_39_012,25.4839,0.5164,65.821045
07_patch07_39_013,27.1436,0.4977,62.458496
07_patch07_39_014,25.5497,0.4987,66.429199
07_patch07_39_015,26.3364,0.4680,64.098389
07_patch07_39_016,25.0609,0.4830,70.075195
07_patch07_39_017,26.2966,0.4795,64.178223
07_patch07_39_018,24.6907,0.4820,71.495361
07_patch07_39_019,26.8314,0.5104,63.001465
07_patch07_39_020,24.5401,0.5006,70.534424
07_patch07_39_021,26.7276,0.5078,64.390625
07_patch07_39_022,24.7417,0.5157,69.416504
07_patch07_39_023,26.6971,0.5007,62.050293
07_patch07_39_024,25.3272,0.5078,68.831055
07_patch07_39_025,27.4612,0.5213,58.046631
07_patch07_39_026,26.2150,0.5068,62.947510
07_patch07_39_027,26.7315,0.5334,58.515381
07_patch07_39_028,26.3451,0.5282,61.483398
07_patch07_39_029,27.1696,0.5554,52.773438
07_patch07_39_030,26.9328,0.4973,63.952393
07_patch07_39_031,25.6496,0.5082,65.684082
07_patch07_39_032,26.9614,0.5512,54.963379
07_patch07_39_033,26.4153,0.4772,68.564697
07_patch07_39_034,24.7534,0.5067,71.389160
07_patch07_39_035,26.4013,0.5700,53.356445
07_patch07_39_036,26.5717,0.4892,66.250244
07_patch07_39_037,24.7800,0.5124,70.936768
07_patch07_39_038,28.0427,0.5447,54.612305
07_patch07_39_039,27.2438,0.5010,60.348145
07_patch07_39_040,25.5087,0.5089,67.023926
07_patch07_39_041,24.8940,0.5162,67.957764
07_patch07_39_042,25.8422,0.5800,55.753662
07_patch07_39_043,26.2204,0.4952,62.066162
07_patch07_39_044,24.3665,0.4989,69.542725
07_patch07_39_045,25.9345,0.5702,53.630127
07_patch07_39_046,25.1077,0.4758,68.276123
07_patch07_39_047,23.8587,0.5082,71.057617
07_patch07_39_048,26.2421,0.5867,48.041992
07_patch07_39_049,27.0885,0.5273,57.188721
07_patch07_39_050,24.8995,0.4791,70.940674
07_patch07_39_051,23.7795,0.5366,72.037598
07_patch07_39_052,26.1050,0.4992,62.558105
07_patch07_39_053,24.5980,0.4777,73.693848
07_patch07_39_054,24.3447,0.5117,71.489258
07_patch07_39_055,24.3875,0.5262,70.584961
07_patch07_39_056,24.2271,0.5468,68.744385
07_patch07_39_057,25.3219,0.5306,64.937256
07_patch07_39_058,24.5156,0.5422,68.392578
07_patch07_39_059,27.7328,0.5591,53.408936
07_patch07_39_060,25.9394,0.5170,65.255615
07_patch07_39_061,24.8568,0.5198,63.645508
07_patch07_39_062,27.5059,0.5432,56.286865
07_patch07_39_063,26.2829,0.5029,65.223145
07_patch07_39_064,24.9040,0.5383,64.599854
07_patch07_39_065,27.3765,0.5306,57.092529
07_patch07_39_066,26.5488,0.5363,61.072021
07_patch07_39_067,25.1182,0.5686,62.916504
07_patch07_39_068,25.6678,0.5274,64.817627
07_patch07_39_069,24.7392,0.5567,64.604492
07_patch07_40_000,25.3827,0.4924,67.718018
07_patch07_40_001,26.5876,0.4909,63.478271
07_patch07_40_002,24.9303,0.4931,70.954102
07_patch07_40_003,26.3990,0.4844,63.559570
07_patch07_40_004,25.0931,0.4793,68.828613
