ImageName, PSNR, SSIM, MSE
02_patch02_29_001,28.1615,0.5413,56.858154
02_patch02_30_000,27.6155,0.5319,61.036621
02_patch02_30_001,27.4695,0.5181,61.572266
02_patch02_30_002,28.2997,0.5614,57.622803
02_patch02_31_000,27.4310,0.5059,61.610352
02_patch02_31_001,27.0979,0.4925,66.225342
02_patch02_31_002,29.2552,0.5937,50.126709
02_patch02_31_003,28.5621,0.5613,57.109131
02_patch02_31_004,27.4096,0.5513,58.628174
02_patch02_31_005,28.6567,0.5789,49.657471
02_patch02_31_006,28.1892,0.5601,56.352539
02_patch02_31_007,28.0088,0.5571,56.911377
02_patch02_32_000,29.0745,0.5876,47.657227
02_patch02_32_001,27.5565,0.5360,59.886963
02_patch02_32_002,27.2619,0.5207,63.773193
02_patch02_32_003,28.5857,0.5751,51.555908
02_patch02_32_004,27.7750,0.5635,55.286865
02_patch02_32_005,27.0652,0.5478,61.995605
02_patch02_32_006,28.5087,0.5883,51.229980
02_patch02_32_007,27.8211,0.5630,59.452881
02_patch02_32_008,27.5799,0.5415,63.025146
02_patch02_32_009,28.4524,0.5595,51.175293
02_patch02_32_010,28.3011,0.5640,52.843018
02_patch02_32_011,27.7025,0.5646,52.740967
02_patch02_33_000,28.8113,0.5752,49.497803
02_patch02_33_001,27.3523,0.5265,60.756836
02_patch02_33_002,28.6128,0.5659,48.620850
02_patch02_33_003,27.2247,0.5181,61.761963
02_patch02_33_004,28.1018,0.5582,53.731445
02_patch02_33_005,28.6444,0.5909,50.284668
02_patch02_33_006,27.6825,0.5558,55.748047
02_patch02_33_007,27.9589,0.5882,47.599365
02_patch02_33_008,26.9602,0.5397,60.498779
02_patch02_33_009,27.7821,0.5447,55.485352
02_patch02_33_010,27.1357,0.5142,62.749756
02_patch02_33_011,27.1578,0.5235,63.424316
02_patch02_33_012,28.7035,0.5817,49.207275
02_patch02_33_013,27.9591,0.5327,58.971191
02_patch02_33_014,28.1107,0.5549,52.963623
02_patch02_33_015,27.7149,0.5359,56.174805
02_patch02_33_016,27.5358,0.5523,54.559326
02_patch02_34_000,28.4884,0.5688,51.408936
02_patch02_34_001,27.5813,0.5520,59.299805
02_patch02_34_002,28.3935,0.5677,51.317871
02_patch02_34_003,27.3209,0.5358,59.500977
