Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.55177263	0.12646725	28.512	1.516	0.884	0.024	0.038	0.006
2	0.49614988	0.09267480	30.955	1.783	0.942	0.013	0.029	0.006
3	0.49006901	0.07832790	32.102	1.878	0.966	0.008	0.025	0.006
4	0.49004287	0.08941656	32.093	1.986	0.959	0.009	0.026	0.006
5	0.48665191	0.10664991	32.121	2.133	0.957	0.010	0.026	0.006
6	0.49270747	0.08023126	32.826	2.104	0.969	0.009	0.024	0.006
7	0.49404979	0.07142884	32.581	2.015	0.959	0.009	0.024	0.006
8	0.48724553	0.07106064	33.242	2.296	0.968	0.008	0.023	0.007
9	0.48577917	0.07352519	33.193	2.407	0.971	0.009	0.023	0.007
10	0.48584572	0.07346554	33.020	2.323	0.973	0.008	0.023	0.007
11	0.48461668	0.09232618	32.175	2.205	0.963	0.011	0.025	0.007
12	0.48593744	0.06669676	33.498	2.445	0.976	0.009	0.022	0.007
13	0.48539358	0.05580040	33.917	2.635	0.979	0.008	0.021	0.007
14	0.48491067	0.05849112	33.234	2.373	0.976	0.008	0.023	0.007
15	0.48638348	0.07705880	33.407	2.395	0.974	0.008	0.022	0.007
16	0.48571480	0.05696415	33.199	2.659	0.977	0.008	0.023	0.007
17	0.48468564	0.06240700	33.316	2.654	0.979	0.009	0.023	0.008
18	0.48440197	0.05558055	33.947	2.819	0.979	0.008	0.021	0.008
19	0.48397542	0.05752217	33.092	2.581	0.981	0.010	0.023	0.008
20	0.48525510	0.05867780	33.911	2.561	0.980	0.009	0.021	0.007
21	0.48387505	0.06077055	33.109	2.480	0.980	0.008	0.023	0.007
22	0.48336406	0.05734200	33.785	2.623	0.983	0.009	0.022	0.008
23	0.48377437	0.05611962	33.964	2.659	0.981	0.008	0.021	0.007
24	0.48564936	0.06806883	33.228	2.596	0.969	0.009	0.023	0.007
25	0.48484328	0.08417015	33.445	2.587	0.973	0.010	0.022	0.007
26	0.48489166	0.13502393	32.530	2.366	0.944	0.023	0.025	0.007
27	0.48466162	0.05603636	34.525	2.930	0.983	0.008	0.020	0.008
28	0.48231497	0.05537897	33.754	2.650	0.982	0.008	0.022	0.007
29	0.48376830	0.06200394	34.046	2.961	0.982	0.009	0.021	0.008
30	0.48299458	0.05962243	34.353	2.992	0.982	0.009	0.020	0.008
31	0.48206275	0.06024848	33.727	2.779	0.981	0.009	0.022	0.008
32	0.48320052	0.06204471	32.985	2.447	0.978	0.009	0.023	0.008
33	0.48233588	0.05485407	33.911	2.818	0.983	0.009	0.021	0.008
34	0.48323335	0.05282860	33.652	2.654	0.982	0.010	0.022	0.008
35	0.48234284	0.05141577	33.903	2.946	0.983	0.010	0.021	0.008
36	0.48332318	0.05715093	33.690	2.727	0.982	0.009	0.022	0.008
37	0.48318355	0.05344170	34.014	2.792	0.984	0.009	0.021	0.008
38	0.48257744	0.05784227	33.589	2.756	0.982	0.010	0.022	0.008
39	0.48226982	0.05987378	33.469	2.704	0.981	0.010	0.022	0.008
40	0.48338380	0.05941452	33.741	2.706	0.983	0.010	0.022	0.008
41	0.48261218	0.06012110	33.362	2.619	0.981	0.009	0.023	0.008
42	0.48267736	0.05293600	34.092	2.983	0.982	0.010	0.021	0.008
43	0.48317651	0.06161274	34.207	2.835	0.985	0.009	0.021	0.008
44	0.48307492	0.06427444	33.792	2.787	0.983	0.009	0.022	0.008
45	0.48282986	0.05026621	34.504	3.040	0.984	0.009	0.020	0.008
46	0.48213946	0.05536816	34.007	2.938	0.983	0.010	0.021	0.008
