ImageName, PSNR, SSIM, MSE
L506_frame003,31.9778,0.9424,22.352776
L506_frame004,32.2199,0.9466,21.226593
L506_frame005,31.9895,0.9469,22.009132
L506_frame006,32.1213,0.9462,22.048534
L506_frame007,31.8668,0.9489,21.496002
L506_frame008,31.6816,0.9508,21.837582
L506_frame009,31.8178,0.9506,21.769485
L506_frame010,31.8793,0.9516,21.104183
L506_frame011,31.6899,0.9508,21.433971
L506_frame012,31.6308,0.9508,22.342918
L506_frame013,31.4740,0.9506,22.937508
L506_frame014,31.9337,0.9509,21.773853
L506_frame015,31.8572,0.9500,22.290741
L506_frame016,31.9195,0.9525,22.758404
L506_frame017,33.0076,0.9529,19.737141
L506_frame018,32.6934,0.9503,20.532970
L506_frame019,32.6701,0.9497,20.997478
L506_frame020,32.3527,0.9495,21.816730
L506_frame021,30.7714,0.9476,27.697250
L506_frame022,30.3060,0.9496,29.136494
L506_frame023,30.0961,0.9490,30.715855
L506_frame024,29.8403,0.9480,31.526463
L506_frame025,30.1565,0.9482,31.644638
L506_frame026,30.1336,0.9471,31.336380
L506_frame027,29.5738,0.9440,33.347298
L506_frame028,29.6066,0.9427,33.056885
L506_frame029,29.4325,0.9405,34.032051
L506_frame030,29.2119,0.9370,35.610844
L506_frame031,29.3036,0.9379,35.563545
L506_frame032,29.6284,0.9390,34.891769
L506_frame033,29.4176,0.9370,35.304428
L506_frame034,28.9630,0.9363,37.194019
L506_frame035,28.7295,0.9352,38.714840
L506_frame036,28.8269,0.9301,40.079201
L506_frame037,28.4277,0.9273,43.207050
L506_frame038,28.1300,0.9218,45.495247
L506_frame039,27.8497,0.9158,46.528709
L506_frame040,27.8896,0.9149,46.229477
L506_frame041,27.8178,0.9103,46.451675
L506_frame042,27.9050,0.9031,46.929466
L506_frame043,27.8591,0.9027,48.069099
L506_frame044,27.5385,0.8999,48.821911
L506_frame045,27.6972,0.8943,48.389767
L506_frame046,27.9870,0.8948,48.485600
L506_frame047,27.9811,0.8915,48.448719
L506_frame048,28.1746,0.8867,48.038555
L506_frame049,27.8046,0.8874,49.555187
L506_frame050,27.5960,0.8837,49.738186
L506_frame051,27.7411,0.8809,49.135365
L506_frame052,27.6545,0.8810,49.868374
L506_frame053,27.7497,0.8803,49.305790
L506_frame054,28.1670,0.8755,46.738094
L506_frame055,28.0038,0.8785,48.067028
L506_frame056,28.2014,0.8787,47.653934
L506_frame057,28.5066,0.8749,46.553303
L506_frame058,28.4049,0.8806,47.159286
L506_frame059,28.4980,0.8791,46.998077
L506_frame060,27.9696,0.8727,48.093960
L506_frame061,27.8040,0.8735,47.952496
L506_frame062,27.6760,0.8740,48.939007
L506_frame063,27.6270,0.8695,49.140820
L506_frame064,27.5515,0.8730,48.885170
L506_frame065,27.7266,0.8739,48.435520
L506_frame066,27.9783,0.8693,47.425282
L506_frame067,27.6195,0.8713,48.373482
L506_frame068,27.7210,0.8712,47.744457
L506_frame069,27.5169,0.8653,48.049576
L506_frame070,27.4924,0.8685,47.611938
L506_frame071,27.6349,0.8678,47.717625
L506_frame072,27.5874,0.8634,48.357605
L506_frame073,27.5302,0.8632,49.160122
L506_frame074,27.7769,0.8660,47.715740
L506_frame075,27.9224,0.8648,47.847439
L506_frame076,28.2582,0.8685,46.755665
L506_frame077,28.0890,0.8711,46.906124
L506_frame078,28.4801,0.8689,45.144321
L506_frame079,28.5218,0.8712,46.164547
