Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.72800923	0.54387745	26.672	1.897	0.740	0.060	0.048	0.012
2	0.72581590	0.51574092	26.566	1.954	0.735	0.065	0.048	0.012
3	0.72572857	0.52006800	26.695	1.920	0.740	0.062	0.047	0.012
4	0.72564311	0.50269092	26.703	1.908	0.740	0.061	0.047	0.012
5	0.72550341	0.52639119	26.669	1.918	0.739	0.062	0.048	0.012
6	0.72551104	0.54581616	26.740	1.880	0.742	0.059	0.047	0.011
7	0.72551222	0.53146109	26.574	1.943	0.736	0.064	0.048	0.012
8	0.72544824	0.52464658	26.692	1.918	0.740	0.061	0.048	0.012
9	0.72536942	0.51441012	26.684	1.916	0.740	0.061	0.048	0.012
10	0.72537492	0.52659011	26.541	1.954	0.735	0.065	0.048	0.012
11	0.72523987	0.53928032	26.661	1.904	0.739	0.062	0.048	0.012
12	0.72522250	0.53938977	26.777	1.884	0.744	0.059	0.047	0.011
13	0.72512544	0.51206648	26.813	1.893	0.745	0.059	0.047	0.011
14	0.72511667	0.50592225	26.792	1.906	0.744	0.060	0.047	0.012
15	0.72508967	0.51210571	26.549	1.922	0.735	0.064	0.048	0.012
16	0.72500310	0.51995573	26.675	1.900	0.740	0.060	0.048	0.012
17	0.72495875	0.50382387	26.742	1.914	0.742	0.061	0.047	0.012
18	0.72492419	0.52661088	26.646	1.927	0.738	0.063	0.048	0.012
19	0.72492834	0.52950758	26.801	1.900	0.744	0.059	0.047	0.011
20	0.72491254	0.52255502	26.767	1.885	0.743	0.059	0.047	0.011
21	0.72492551	0.53679603	26.730	1.908	0.741	0.061	0.047	0.012
22	0.72486449	0.52294663	26.587	1.945	0.737	0.064	0.048	0.012
23	0.72488569	0.52359010	26.666	1.916	0.739	0.062	0.048	0.012
24	0.72487360	0.52194633	26.812	1.902	0.745	0.059	0.047	0.011
25	0.72482636	0.52349893	26.774	1.902	0.744	0.059	0.047	0.012
26	0.72480994	0.53632412	26.643	1.923	0.738	0.063	0.048	0.012
27	0.72480124	0.52200788	26.495	1.946	0.734	0.066	0.049	0.012
28	0.72482009	0.51271339	26.686	1.918	0.740	0.062	0.048	0.012
29	0.72478253	0.52111204	26.695	1.899	0.740	0.061	0.047	0.012
30	0.72478239	0.52191598	26.651	1.912	0.738	0.062	0.048	0.012
31	0.72475989	0.50739283	26.780	1.894	0.744	0.059	0.047	0.011
32	0.72473310	0.52526381	26.596	1.931	0.737	0.063	0.048	0.012
33	0.72479906	0.52360447	26.641	1.920	0.739	0.062	0.048	0.012
34	0.72477239	0.52592479	26.735	1.894	0.742	0.060	0.047	0.012
35	0.72474916	0.53044201	26.707	1.912	0.741	0.061	0.047	0.012
36	0.72474038	0.52244976	26.715	1.909	0.741	0.061	0.047	0.012
37	0.72471442	0.53149340	26.729	1.899	0.742	0.059	0.047	0.012
38	0.72467558	0.52431254	26.748	1.895	0.743	0.059	0.047	0.012
39	0.72472489	0.51413145	26.713	1.928	0.741	0.062	0.047	0.012
40	0.72467913	0.52098700	26.524	1.948	0.735	0.065	0.048	0.012
41	0.72470186	0.52109925	26.592	1.926	0.737	0.064	0.048	0.012
42	0.72472085	0.52567121	26.651	1.908	0.739	0.061	0.048	0.012
43	0.72472175	0.52113200	26.667	1.914	0.740	0.061	0.048	0.012
44	0.72462697	0.51885602	26.686	1.921	0.740	0.062	0.048	0.012
45	0.72470169	0.52209559	26.647	1.925	0.738	0.063	0.048	0.012
46	0.72464388	0.51985395	26.619	1.942	0.738	0.064	0.048	0.012
47	0.72461690	0.53785134	26.723	1.900	0.742	0.060	0.047	0.012
48	0.72463739	0.53066305	26.583	1.934	0.736	0.064	0.048	0.012
49	0.72465323	0.52460106	26.712	1.912	0.741	0.061	0.047	0.012
50	0.72465212	0.51465889	26.651	1.916	0.739	0.062	0.048	0.012
51	0.72459235	0.51691019	26.620	1.926	0.738	0.063	0.048	0.012
52	0.72465610	0.51874129	26.728	1.900	0.742	0.060	0.047	0.012
53	0.72459797	0.52359526	26.670	1.921	0.739	0.062	0.048	0.012
54	0.72456174	0.51764107	26.581	1.935	0.736	0.064	0.048	0.012
55	0.72457773	0.52770536	26.592	1.931	0.737	0.063	0.048	0.012
56	0.72457007	0.51583026	26.707	1.907	0.741	0.061	0.047	0.012
57	0.72461342	0.51868917	26.633	1.924	0.738	0.063	0.048	0.012
58	0.72460137	0.52242307	26.728	1.911	0.742	0.061	0.047	0.012
59	0.72465546	0.52837943	26.730	1.900	0.742	0.060	0.047	0.012
60	0.72456518	0.51843646	26.714	1.911	0.741	0.061	0.047	0.012
61	0.72455793	0.51999492	26.713	1.908	0.741	0.061	0.047	0.012
62	0.72461108	0.51084230	26.696	1.910	0.741	0.061	0.047	0.012
63	0.72457395	0.51987799	26.686	1.916	0.740	0.061	0.048	0.012
64	0.72463640	0.51988948	26.709	1.912	0.741	0.061	0.047	0.012
65	0.72456769	0.52008120	26.693	1.920	0.740	0.061	0.048	0.012
66	0.72458385	0.51665426	26.658	1.912	0.739	0.062	0.048	0.012
67	0.72454613	0.52692443	26.676	1.917	0.740	0.062	0.048	0.012
68	0.72457527	0.52122789	26.671	1.914	0.740	0.062	0.048	0.012
69	0.72458923	0.52865591	26.646	1.914	0.739	0.062	0.048	0.012
70	0.72456491	0.52473004	26.693	1.918	0.740	0.061	0.047	0.012
71	0.72453874	0.52402892	26.655	1.921	0.739	0.062	0.048	0.012
72	0.72454300	0.52334239	26.704	1.908	0.741	0.061	0.047	0.012
73	0.72451963	0.51456346	26.713	1.906	0.741	0.061	0.047	0.012
74	0.72453638	0.52001080	26.716	1.904	0.741	0.060	0.047	0.012
75	0.72449984	0.51982571	26.617	1.926	0.738	0.063	0.048	0.012
76	0.72452860	0.52125078	26.721	1.907	0.742	0.060	0.047	0.012
77	0.72459871	0.52237167	26.695	1.910	0.740	0.061	0.047	0.012
78	0.72454838	0.52604254	26.774	1.899	0.744	0.059	0.047	0.012
79	0.72452915	0.52775550	26.657	1.922	0.739	0.062	0.048	0.012
80	0.72451771	0.52196608	26.657	1.914	0.739	0.062	0.048	0.012
81	0.72455920	0.52065504	26.677	1.914	0.740	0.061	0.048	0.012
82	0.72456160	0.52330274	26.748	1.894	0.743	0.060	0.047	0.012
83	0.72457592	0.52284883	26.706	1.918	0.741	0.061	0.047	0.012
84	0.72450478	0.52567112	26.605	1.934	0.737	0.064	0.048	0.012
85	0.72450901	0.52067325	26.712	1.906	0.741	0.061	0.047	0.012
86	0.72448173	0.52157448	26.652	1.922	0.739	0.062	0.048	0.012
87	0.72447730	0.52449719	26.666	1.916	0.740	0.062	0.048	0.012
88	0.72449366	0.52516207	26.715	1.910	0.742	0.061	0.047	0.012
89	0.72452666	0.51905240	26.672	1.909	0.740	0.061	0.048	0.012
90	0.72451137	0.51981765	26.662	1.923	0.739	0.062	0.048	0.012
91	0.72457065	0.52082053	26.697	1.906	0.741	0.061	0.047	0.012
92	0.72452291	0.52764532	26.682	1.916	0.740	0.061	0.048	0.012
93	0.72451736	0.52456456	26.676	1.920	0.740	0.062	0.048	0.012
94	0.72447300	0.52095255	26.715	1.910	0.741	0.061	0.047	0.012
95	0.72455282	0.52136742	26.708	1.910	0.741	0.061	0.047	0.012
96	0.72447107	0.52478360	26.667	1.915	0.739	0.062	0.048	0.012
97	0.72443877	0.52678427	26.654	1.920	0.739	0.062	0.048	0.012
98	0.72447948	0.52150133	26.680	1.911	0.740	0.061	0.048	0.012
99	0.72454322	0.51750098	26.663	1.916	0.739	0.062	0.048	0.012
100	0.72448319	0.52366139	26.706	1.911	0.741	0.061	0.047	0.012
101	0.72446524	0.52322039	26.719	1.907	0.742	0.060	0.047	0.012
102	0.72446175	0.52066589	26.698	1.913	0.741	0.061	0.047	0.012
103	0.72448126	0.52189125	26.697	1.913	0.741	0.061	0.047	0.012
104	0.72449218	0.52242215	26.596	1.934	0.737	0.063	0.048	0.012
105	0.72451014	0.52316448	26.679	1.914	0.740	0.061	0.048	0.012
106	0.72450842	0.52054177	26.690	1.911	0.740	0.061	0.048	0.012
107	0.72441730	0.51888497	26.677	1.913	0.740	0.061	0.048	0.012
108	0.72446657	0.52677537	26.658	1.914	0.739	0.062	0.048	0.012
109	0.72445989	0.52238525	26.682	1.915	0.740	0.061	0.048	0.012
110	0.72447168	0.52490592	26.652	1.920	0.739	0.062	0.048	0.012
111	0.72444967	0.52154280	26.695	1.913	0.741	0.061	0.047	0.012
112	0.72448906	0.52283922	26.679	1.912	0.740	0.061	0.048	0.012
113	0.72449796	0.52124320	26.691	1.910	0.740	0.061	0.048	0.012
114	0.72446789	0.52161765	26.664	1.916	0.739	0.062	0.048	0.012
115	0.72444655	0.52333790	26.668	1.918	0.740	0.062	0.048	0.012
116	0.72447343	0.51998221	26.686	1.909	0.740	0.061	0.048	0.012
117	0.72445764	0.52324703	26.638	1.925	0.738	0.063	0.048	0.012
118	0.72445364	0.52482725	26.706	1.912	0.741	0.061	0.047	0.012
119	0.72449854	0.51973135	26.700	1.914	0.741	0.061	0.047	0.012
120	0.72452554	0.52039389	26.692	1.912	0.741	0.061	0.047	0.012
121	0.72447180	0.52227050	26.668	1.918	0.740	0.062	0.048	0.012
122	0.72443008	0.52145740	26.707	1.910	0.741	0.061	0.047	0.012
123	0.72444420	0.52208627	26.673	1.916	0.740	0.061	0.048	0.012
124	0.72449422	0.51965558	26.697	1.911	0.741	0.061	0.047	0.012
125	0.72449026	0.51905680	26.715	1.909	0.741	0.061	0.047	0.012
126	0.72444776	0.52458882	26.654	1.919	0.739	0.062	0.048	0.012
127	0.72441513	0.52151649	26.690	1.911	0.741	0.061	0.048	0.012
128	0.72445013	0.52228671	26.701	1.911	0.741	0.061	0.047	0.012
129	0.72448065	0.52447322	26.669	1.916	0.739	0.062	0.048	0.012
130	0.72449302	0.52257336	26.684	1.915	0.740	0.061	0.048	0.012
131	0.72448767	0.52156746	26.666	1.919	0.739	0.062	0.048	0.012
132	0.72447452	0.52259073	26.691	1.913	0.741	0.061	0.048	0.012
133	0.72448851	0.52134213	26.697	1.912	0.741	0.061	0.047	0.012
134	0.72449494	0.52180314	26.681	1.917	0.740	0.062	0.048	0.012
135	0.72446303	0.52007969	26.675	1.917	0.740	0.062	0.048	0.012
136	0.72449048	0.52216217	26.697	1.910	0.741	0.061	0.047	0.012
137	0.72443692	0.52302673	26.671	1.915	0.740	0.062	0.048	0.012
138	0.72446610	0.52133443	26.701	1.913	0.741	0.061	0.047	0.012
139	0.72442326	0.52434209	26.676	1.916	0.740	0.061	0.048	0.012
140	0.72440237	0.51928179	26.689	1.913	0.740	0.061	0.048	0.012
141	0.72446982	0.52124932	26.696	1.910	0.741	0.061	0.047	0.012
142	0.72448163	0.51996780	26.699	1.914	0.741	0.061	0.047	0.012
143	0.72442563	0.52220318	26.684	1.913	0.740	0.061	0.048	0.012
144	0.72447701	0.52081671	26.682	1.914	0.740	0.061	0.048	0.012
145	0.72443389	0.51968367	26.687	1.912	0.740	0.061	0.048	0.012
146	0.72447404	0.52268839	26.676	1.915	0.740	0.061	0.048	0.012
147	0.72444562	0.52328484	26.680	1.915	0.740	0.061	0.048	0.012
148	0.72442693	0.52219274	26.654	1.919	0.739	0.062	0.048	0.012
149	0.72443993	0.52031389	26.697	1.912	0.741	0.061	0.047	0.012
150	0.72448831	0.52053998	26.721	1.907	0.742	0.060	0.047	0.012
