ImageName, PSNR, SSIM, MSE
L310_frame003,29.3953,0.8025,43.655815
L310_frame004,28.7162,0.7933,47.606602
L310_frame005,28.9122,0.7986,46.492348
L310_frame006,29.3300,0.8060,43.889973
L310_frame007,29.1920,0.8039,44.450722
L310_frame008,29.2960,0.8046,45.316422
L310_frame009,29.2751,0.8018,45.582592
L310_frame010,28.3802,0.7916,49.938869
L310_frame011,28.3312,0.7931,48.377144
L310_frame012,28.7588,0.7953,46.105412
L310_frame013,28.7926,0.7957,46.622833
L310_frame014,28.5821,0.7922,47.692127
L310_frame015,28.7785,0.7957,46.960991
L310_frame016,28.8973,0.7990,46.616444
L310_frame017,28.7804,0.7953,46.983807
L310_frame018,28.9059,0.7960,46.196724
L310_frame019,28.2346,0.7886,49.624733
L310_frame020,28.3863,0.7917,49.317089
L310_frame021,28.1989,0.7898,49.334103
L310_frame022,28.6805,0.8006,47.123356
L310_frame023,28.3846,0.8001,49.641964
L310_frame024,28.6080,0.7999,48.792080
L310_frame025,28.3416,0.8003,49.784817
L310_frame026,28.4032,0.8019,48.270138
L310_frame027,28.3764,0.8004,47.940891
L310_frame028,27.8167,0.7902,50.944534
L310_frame029,27.8431,0.7883,52.121979
L310_frame030,28.0571,0.7935,49.648018
L310_frame031,28.4862,0.8023,47.309761
L310_frame032,28.5290,0.8067,46.480099
L310_frame033,28.7336,0.8077,46.469173
L310_frame034,27.9820,0.8012,49.555706
L310_frame035,28.0669,0.8010,47.257385
L310_frame036,27.9520,0.7943,48.617016
L310_frame037,27.9044,0.7921,48.663574
L310_frame038,28.1086,0.7914,49.216454
L310_frame039,28.1722,0.7937,47.605740
L310_frame040,27.7368,0.7859,51.538982
L310_frame041,27.4252,0.7780,52.234795
L310_frame042,27.3825,0.7777,53.005219
L310_frame043,27.2032,0.7748,52.982815
L310_frame044,27.1667,0.7742,51.371475
L310_frame045,27.5953,0.7789,51.358845
L310_frame046,27.8884,0.7916,47.818333
L310_frame047,28.4469,0.8013,44.260357
L310_frame048,28.8118,0.8053,43.725906
L310_frame049,28.9505,0.8076,43.045048
L310_frame050,29.4866,0.8372,39.882690
L310_frame051,29.2592,0.8476,39.448547
L310_frame052,29.2294,0.8382,41.020798
L310_frame053,29.3410,0.8321,39.583645
L310_frame054,29.6208,0.8515,38.682217
L310_frame055,29.1300,0.8509,41.177036
L310_frame056,28.7030,0.8254,42.320454
L310_frame057,28.7067,0.8330,42.045872
L310_frame058,28.6222,0.8336,41.738762
L310_frame059,28.9808,0.8535,40.496201
L310_frame060,28.7020,0.8496,40.166958
L310_frame061,28.8743,0.8508,40.934952
L310_frame062,28.9218,0.8493,40.209732
L310_frame063,29.0381,0.8458,40.349892
L310_frame064,29.2081,0.8591,40.637230
L310_frame065,29.1322,0.8572,40.778999
L310_frame066,29.5198,0.8555,39.285114
L310_frame067,29.2056,0.8601,40.448517
L310_frame068,29.1658,0.8632,41.599102
L310_frame069,29.4996,0.8623,40.002895
L310_frame070,29.3733,0.8672,40.696682
L310_frame071,29.4182,0.8634,39.659451
L310_frame072,29.3678,0.8673,39.973259
L310_frame073,29.4520,0.8714,40.274643
L310_frame074,29.3226,0.8732,41.364891
L310_frame075,29.1903,0.8656,41.676598
L310_frame076,29.1238,0.8680,42.711216
L310_frame077,29.6805,0.8729,41.452427
L310_frame078,29.6855,0.8645,41.407707
L310_frame079,29.0857,0.8601,42.199474
L310_frame080,29.2213,0.8625,42.896194
L310_frame081,29.4031,0.8604,41.731525
L310_frame082,28.9192,0.8567,41.925877
L310_frame083,29.4050,0.8604,40.944950
L310_frame084,29.8006,0.8569,40.182785
L310_frame085,30.1745,0.8651,39.015251
L310_frame086,29.6227,0.8611,41.014111
L310_frame087,29.7134,0.8564,41.307457
L310_frame088,29.1547,0.8533,42.028576
L310_frame089,29.8796,0.8597,40.028111
L310_frame090,30.0030,0.8538,40.807163
L310_frame091,29.8557,0.8573,40.098503
L310_frame092,30.1398,0.8587,40.341972
L310_frame093,29.9370,0.8494,41.324291
L310_frame094,29.3463,0.8493,42.553677
L310_frame095,29.7372,0.8522,42.280128
L310_frame096,29.5910,0.8450,44.453503
L310_frame097,30.0137,0.8511,42.565708
L310_frame098,29.0394,0.8477,45.965328
L310_frame099,29.5703,0.8457,44.834995
L310_frame100,29.7093,0.8489,43.272648
L310_frame101,28.9426,0.8464,46.848953
L310_frame102,29.7644,0.8435,44.906128
L310_frame103,29.8910,0.8517,42.797432
L310_frame104,30.1743,0.8540,41.962654
L310_frame105,29.8938,0.8467,43.057747
L310_frame106,30.0364,0.8543,42.452526
L310_frame107,29.1655,0.8499,45.686119
L310_frame108,29.5191,0.8439,45.431950
L310_frame109,28.8800,0.8480,47.770042
L310_frame110,29.0220,0.8473,46.454002
L310_frame111,28.8072,0.8398,47.484779
L310_frame112,28.4206,0.8446,48.943996
L310_frame113,28.2842,0.8423,49.682053
L310_frame114,28.1947,0.8361,51.185474
L310_frame115,28.2249,0.8428,50.310322
L310_frame116,28.1124,0.8421,50.309032
L310_frame117,28.3061,0.8369,51.341270
L310_frame118,28.0135,0.8454,52.390907
L310_frame119,27.9443,0.8446,51.762482
L310_frame120,28.2700,0.8408,51.916557
L310_frame121,28.1392,0.8483,52.068230
L310_frame122,27.8878,0.8507,53.300896
L310_frame123,28.4295,0.8441,52.482235
L310_frame124,28.0138,0.8506,53.411320
L310_frame125,28.5090,0.8519,52.065521
L310_frame126,28.4347,0.8480,52.094978
L310_frame127,28.5631,0.8556,50.912502
L310_frame128,28.2717,0.8517,52.263634
L310_frame129,27.9858,0.8422,53.499943
L310_frame130,27.9025,0.8510,53.520355
L310_frame131,27.8745,0.8515,54.675323
L310_frame132,28.2665,0.8433,53.634682
L310_frame133,27.9674,0.8485,54.360649
L310_frame134,27.9277,0.8464,55.273808
L310_frame135,27.9501,0.8412,56.591991
L310_frame136,27.6652,0.8496,56.540497
L310_frame137,27.6768,0.8495,56.742439
L310_frame138,27.6654,0.8439,56.557911
L310_frame139,27.9864,0.8514,54.589325
L310_frame140,28.3494,0.8577,52.192822
L310_frame141,28.5494,0.8526,53.042049
L310_frame142,28.2836,0.8561,54.024895
L310_frame143,28.4549,0.8548,54.090607
L310_frame144,27.8868,0.8469,56.473770
L310_frame145,27.6350,0.8533,55.294933
L310_frame146,28.0569,0.8543,55.165245
L310_frame147,27.6063,0.8477,57.708641
L310_frame148,27.2549,0.8502,59.670074
L310_frame149,26.7842,0.8501,61.202663
L310_frame150,27.1286,0.8467,60.257771
L310_frame151,27.4408,0.8518,60.039848
L310_frame152,27.1637,0.8515,61.084507
L310_frame153,26.9923,0.8463,59.701603
L310_frame154,27.1088,0.8483,61.038010
L310_frame155,27.7623,0.8567,56.963982
L310_frame156,27.4799,0.8519,60.752140
L310_frame157,27.1158,0.8631,61.136318
L310_frame158,27.4692,0.8572,60.234688
L310_frame159,27.0204,0.8417,63.726482
L310_frame160,26.8501,0.8476,64.419849
L310_frame161,26.9401,0.8431,63.795597
L310_frame162,26.5854,0.8320,67.034859
L310_frame163,26.5175,0.8412,66.855400
L310_frame164,26.3709,0.8427,65.121700
L310_frame165,26.7387,0.8349,64.642715
L310_frame166,26.9644,0.8515,60.400589
L310_frame167,27.0874,0.8522,60.162430
L310_frame168,26.9648,0.8435,61.833622
L310_frame169,27.1387,0.8537,60.501060
L310_frame170,27.7985,0.8556,58.219009
L310_frame171,28.8044,0.8560,50.689766
L310_frame172,29.1082,0.8619,44.530499
L310_frame173,29.4690,0.8647,43.257511
L310_frame174,29.1340,0.8577,46.406158
L310_frame175,29.1354,0.8632,47.488873
L310_frame176,28.8718,0.8610,48.378109
L310_frame177,28.3820,0.8530,51.782040
L310_frame178,28.0637,0.8510,55.362823
L310_frame179,27.6175,0.8483,58.809826
L310_frame180,27.4280,0.8349,61.456547
L310_frame181,27.7817,0.8520,59.047272
L310_frame182,28.0380,0.8544,56.605198
L310_frame183,28.3986,0.8523,54.173771
L310_frame184,29.0574,0.8663,48.658104
L310_frame185,28.6086,0.8643,54.259521
L310_frame186,27.4942,0.8444,63.307964
L310_frame187,27.1040,0.8482,64.402218
L310_frame188,26.7714,0.8384,66.643463
L310_frame189,26.4398,0.8253,67.016716
L310_frame190,26.5362,0.8292,65.220104
L310_frame191,26.4262,0.8345,66.199116
L310_frame192,26.7986,0.8302,65.975986
L310_frame193,26.6258,0.8327,66.518543
L310_frame194,26.3218,0.8359,67.223381
L310_frame195,26.8232,0.8373,65.281044
L310_frame196,26.4390,0.8421,66.150555
L310_frame197,26.0722,0.8392,66.843204
L310_frame198,26.0907,0.8328,67.644260
L310_frame199,25.9001,0.8445,68.269470
L310_frame200,26.0371,0.8492,67.287205
L310_frame201,26.8288,0.8540,58.766953
L310_frame202,26.5034,0.8522,63.112839
L310_frame203,26.7484,0.8518,62.616711
