Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.16926384	0.08856741	33.727	1.275	0.955	0.012	0.021	0.003
2	0.15533756	0.09045750	34.052	1.326	0.958	0.012	0.020	0.003
3	0.15148455	0.08343198	34.376	1.347	0.959	0.012	0.019	0.003
4	0.14690573	0.08424127	34.299	1.294	0.958	0.012	0.019	0.003
5	0.14193228	0.08228407	34.445	1.298	0.959	0.012	0.019	0.003
6	0.13972498	0.07905380	34.762	1.366	0.961	0.012	0.019	0.003
7	0.13828928	0.07962874	34.631	1.273	0.960	0.012	0.019	0.003
8	0.13558790	0.07834127	34.847	1.284	0.961	0.011	0.018	0.003
9	0.13300180	0.07649566	34.835	1.276	0.961	0.012	0.018	0.003
10	0.13429978	0.07717718	34.799	1.281	0.961	0.012	0.018	0.003
11	0.13085937	0.07952377	34.695	1.270	0.960	0.012	0.019	0.003
12	0.13113558	0.07669273	34.896	1.308	0.962	0.012	0.018	0.003
13	0.12982891	0.07962402	34.907	1.268	0.962	0.011	0.018	0.003
14	0.12901637	0.07658351	34.781	1.214	0.961	0.011	0.018	0.003
15	0.12823408	0.07598252	34.992	1.292	0.962	0.012	0.018	0.003
16	0.12669788	0.07673948	34.813	1.258	0.961	0.012	0.018	0.003
17	0.12833789	0.07643888	34.970	1.283	0.962	0.012	0.018	0.003
18	0.12722612	0.07640094	34.860	1.239	0.961	0.011	0.018	0.003
19	0.12533507	0.07489515	34.700	1.182	0.960	0.011	0.019	0.003
20	0.12630048	0.07374737	35.067	1.303	0.962	0.012	0.018	0.003
21	0.12412788	0.07361988	35.009	1.270	0.962	0.011	0.018	0.003
22	0.12475327	0.07583204	34.917	1.244	0.961	0.011	0.018	0.003
23	0.12383694	0.07553563	34.991	1.290	0.962	0.011	0.018	0.003
24	0.12420533	0.07427682	34.915	1.264	0.961	0.011	0.018	0.003
25	0.12159182	0.07386023	35.010	1.252	0.962	0.011	0.018	0.003
26	0.12272501	0.07432687	35.034	1.261	0.962	0.011	0.018	0.003
27	0.12296731	0.07595187	34.796	1.191	0.961	0.011	0.018	0.002
28	0.12119905	0.07441328	34.945	1.230	0.962	0.011	0.018	0.003
29	0.12287524	0.07397205	34.908	1.235	0.961	0.011	0.018	0.003
30	0.12224776	0.07243578	35.134	1.320	0.963	0.011	0.018	0.003
31	0.12106367	0.07541605	35.049	1.304	0.962	0.011	0.018	0.003
32	0.12090217	0.07344286	35.147	1.316	0.963	0.011	0.018	0.003
33	0.12116571	0.07238493	35.022	1.276	0.962	0.011	0.018	0.003
34	0.12110222	0.07315430	35.026	1.263	0.962	0.011	0.018	0.003
35	0.11976693	0.07599315	35.077	1.285	0.963	0.011	0.018	0.003
36	0.12034596	0.07420690	35.071	1.283	0.962	0.011	0.018	0.003
37	0.11981813	0.07232177	35.115	1.295	0.963	0.011	0.018	0.003
38	0.11963907	0.07376843	35.009	1.261	0.962	0.011	0.018	0.003
39	0.11920106	0.07206760	35.146	1.300	0.963	0.011	0.018	0.003
40	0.11802559	0.07276684	35.132	1.293	0.963	0.011	0.018	0.003
41	0.11842202	0.07325403	35.178	1.308	0.963	0.011	0.018	0.003
42	0.11813824	0.07395490	35.139	1.297	0.963	0.011	0.018	0.003
43	0.11934301	0.07271451	35.040	1.261	0.962	0.011	0.018	0.003
44	0.11842049	0.07208416	35.021	1.265	0.962	0.011	0.018	0.003
45	0.11728661	0.07253504	35.161	1.288	0.963	0.011	0.018	0.003
46	0.11653805	0.07166224	35.116	1.284	0.963	0.011	0.018	0.003
47	0.11976275	0.07572067	35.085	1.272	0.963	0.011	0.018	0.003
48	0.11832424	0.07274647	35.095	1.277	0.962	0.011	0.018	0.003
49	0.11794851	0.07282499	35.168	1.303	0.963	0.011	0.018	0.003
50	0.11890716	0.07310626	34.985	1.255	0.962	0.011	0.018	0.003
51	0.11703516	0.07339110	35.147	1.299	0.963	0.011	0.018	0.003
52	0.11730826	0.07229465	35.084	1.266	0.962	0.011	0.018	0.003
53	0.11754414	0.07121847	35.163	1.302	0.963	0.011	0.018	0.003
54	0.11658109	0.07191282	35.199	1.296	0.963	0.011	0.018	0.003
55	0.11493405	0.07178055	35.192	1.292	0.963	0.011	0.018	0.003
56	0.11559164	0.07283692	35.116	1.286	0.963	0.011	0.018	0.003
57	0.11550187	0.07143493	35.193	1.282	0.963	0.011	0.018	0.003
58	0.11443849	0.07233563	35.144	1.291	0.963	0.011	0.018	0.003
59	0.11687311	0.07226887	35.132	1.283	0.963	0.011	0.018	0.003
60	0.11708496	0.07257964	35.121	1.279	0.963	0.011	0.018	0.003
61	0.11605833	0.07198053	35.211	1.309	0.963	0.011	0.018	0.003
62	0.11606257	0.07194142	35.188	1.308	0.963	0.011	0.018	0.003
63	0.11540426	0.07290594	35.038	1.262	0.962	0.011	0.018	0.003
64	0.11618789	0.07208290	35.053	1.261	0.962	0.011	0.018	0.003
65	0.11485739	0.07153365	35.198	1.302	0.963	0.011	0.018	0.003
66	0.11402899	0.07186947	35.220	1.312	0.963	0.011	0.018	0.003
67	0.11464423	0.07207580	35.221	1.286	0.963	0.011	0.018	0.003
68	0.11456997	0.07156372	35.215	1.325	0.963	0.011	0.018	0.003
69	0.11668923	0.07169715	35.247	1.307	0.964	0.011	0.017	0.003
70	0.11672149	0.07200545	35.158	1.282	0.963	0.011	0.018	0.003
71	0.11422101	0.07160670	35.206	1.294	0.963	0.011	0.018	0.003
72	0.11511416	0.07206617	35.146	1.290	0.963	0.011	0.018	0.003
73	0.11472415	0.07131639	35.168	1.288	0.963	0.011	0.018	0.003
74	0.11341409	0.07185089	35.237	1.316	0.963	0.011	0.018	0.003
75	0.11469332	0.07131872	35.223	1.313	0.963	0.011	0.018	0.003
76	0.11498778	0.07268727	35.194	1.301	0.963	0.011	0.018	0.003
77	0.11545310	0.07182246	35.247	1.325	0.964	0.011	0.017	0.003
78	0.11435561	0.07167227	35.167	1.307	0.963	0.011	0.018	0.003
79	0.11541475	0.07113870	35.239	1.313	0.963	0.011	0.017	0.003
80	0.11417597	0.07113250	35.209	1.306	0.963	0.011	0.018	0.003
81	0.11429575	0.07249868	35.230	1.320	0.963	0.011	0.018	0.003
82	0.11419152	0.07128346	35.214	1.304	0.963	0.011	0.018	0.003
83	0.11421762	0.07175550	35.200	1.312	0.963	0.011	0.018	0.003
84	0.11428290	0.07161890	35.245	1.324	0.963	0.011	0.017	0.003
85	0.11397918	0.07163622	35.247	1.335	0.964	0.011	0.017	0.003
