Scan,Image_name, PSNR, SSIM, MSE
0,phantom,28.0079,0.3575,35.135376
0,phantom,26.2809,0.2992,39.153442
0,phantom,26.3777,0.3253,37.466431
0,phantom,25.7905,0.3063,39.859985
0,phantom,25.9926,0.3279,39.443115
0,phantom,25.8975,0.3217,40.800476
0,phantom,25.4283,0.3140,42.722656
0,phantom,25.4432,0.3116,44.709229
0,phantom,25.1178,0.3030,45.921387
0,phantom,25.2228,0.3354,45.704468
0,phantom,24.9053,0.3180,45.189026
0,phantom,25.1557,0.3337,47.025330
0,phantom,24.7559,0.3265,49.920593
0,phantom,24.7534,0.3357,47.455078
0,phantom,24.5739,0.3246,49.842468
0,phantom,24.6222,0.3399,48.517456
0,phantom,24.3592,0.3292,51.083557
0,phantom,24.0760,0.3252,53.519348
0,phantom,24.0214,0.3300,54.440430
0,phantom,23.9266,0.3310,54.440247
0,phantom,24.0816,0.3502,54.517151
0,phantom,24.0922,0.3376,54.277710
0,phantom,23.8387,0.3319,58.786987
0,phantom,23.8372,0.3519,55.117615
0,phantom,23.8543,0.3518,55.951050
0,phantom,23.9122,0.3537,57.184265
0,phantom,23.4586,0.3636,57.241150
0,phantom,23.6213,0.3655,56.990051
0,phantom,23.8052,0.3765,58.185303
0,phantom,23.4846,0.3660,58.897034
0,phantom,23.4045,0.3738,59.160522
0,phantom,23.4167,0.3804,60.456970
0,phantom,23.4467,0.3753,59.761719
0,phantom,23.3323,0.3780,60.172668
0,phantom,23.3970,0.3839,60.691345
0,phantom,23.2547,0.3838,60.802795
0,phantom,23.1422,0.3836,62.448059
0,phantom,23.0678,0.3826,61.428894
0,phantom,23.2518,0.3785,61.711914
0,phantom,23.1528,0.3848,62.130554
0,phantom,23.1435,0.3757,62.350647
0,phantom,23.0295,0.3705,62.003784
0,phantom,23.2199,0.3814,63.387085
0,phantom,23.1479,0.3743,62.831360
0,phantom,23.0826,0.3664,63.555908
0,phantom,23.1970,0.3737,63.269348
0,phantom,23.0350,0.3631,62.734497
0,phantom,23.4216,0.3684,62.669983
0,phantom,23.1714,0.3635,62.020996
0,phantom,22.9979,0.3427,63.960754
0,phantom,23.0909,0.3528,63.601074
0,phantom,23.0866,0.3474,64.133728
0,phantom,23.1603,0.3474,63.776367
0,phantom,23.3285,0.3602,63.294983
0,phantom,23.1626,0.3478,63.283813
0,phantom,23.2032,0.3505,61.690002
0,phantom,23.1098,0.3530,62.307007
0,phantom,23.3411,0.3516,60.888123
0,phantom,23.2607,0.3461,63.755066
0,phantom,23.3311,0.3576,61.456848
0,phantom,23.0415,0.3468,62.066711
0,phantom,23.4293,0.3480,62.737671
0,phantom,23.3968,0.3445,62.392456
0,phantom,23.3735,0.3422,61.230713
0,phantom,23.2619,0.3390,63.499390
0,phantom,23.3362,0.3418,62.185913
0,phantom,23.5315,0.3422,59.322449
0,phantom,23.5897,0.3368,60.797485
0,phantom,23.4927,0.3361,61.976379
0,phantom,23.3670,0.3289,60.194946
0,phantom,23.6120,0.3321,59.547607
0,phantom,23.5964,0.3401,59.422180
0,phantom,23.6166,0.3383,58.305176
0,phantom,23.6866,0.3382,58.129578
0,phantom,23.5446,0.3183,60.782410
0,phantom,23.6883,0.3284,58.085266
0,phantom,23.5939,0.3208,58.539124
0,phantom,23.9727,0.3321,55.720520
0,phantom,23.6771,0.3130,57.555176
0,phantom,23.7494,0.3166,56.276550
0,phantom,23.8722,0.3189,56.552795
0,phantom,24.0134,0.3257,53.837097
0,phantom,24.0879,0.3154,55.196472
0,phantom,24.2109,0.3261,51.396179
0,phantom,24.1925,0.3258,51.303650
0,phantom,24.1287,0.3105,54.011841
0,phantom,24.3543,0.3226,51.664917
0,phantom,24.5506,0.3392,49.934692
0,phantom,24.5262,0.3216,50.252930
0,phantom,24.5881,0.3290,48.913025
0,phantom,24.6564,0.3173,49.479675
0,phantom,24.7915,0.3356,47.582825
0,phantom,24.9749,0.3250,47.725891
0,phantom,24.9753,0.3096,47.645325
0,phantom,25.1038,0.3219,46.052307
0,phantom,25.2365,0.3173,46.259399
0,phantom,25.4743,0.3124,44.228699
0,phantom,25.4070,0.3124,43.390015
0,phantom,25.6200,0.3081,41.147095
0,phantom,25.7743,0.2948,41.780701
0,phantom,25.8272,0.3104,41.418091
0,phantom,26.0636,0.3113,38.993530
