Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.66986139	0.38044543	18.046	1.189	0.432	0.058	0.126	0.016
2	0.60222677	0.29756929	19.329	1.211	0.640	0.052	0.109	0.014
3	0.57011044	0.23190046	24.363	1.578	0.833	0.029	0.061	0.010
4	0.55853338	0.19398830	25.736	1.625	0.863	0.027	0.053	0.009
5	0.55339242	0.20149829	26.707	1.503	0.877	0.027	0.047	0.008
6	0.55510260	0.27239689	26.279	1.774	0.881	0.024	0.050	0.009
7	0.55291704	0.15829602	27.521	1.631	0.907	0.022	0.043	0.008
8	0.56020795	0.26392323	27.148	1.500	0.906	0.017	0.045	0.008
9	0.55434152	0.12406127	28.300	1.714	0.925	0.017	0.039	0.008
10	0.54654038	0.17438741	26.528	1.542	0.915	0.015	0.048	0.008
11	0.54625833	0.14877970	27.649	1.771	0.934	0.017	0.042	0.009
12	0.54235059	0.12291831	28.194	1.637	0.939	0.019	0.040	0.008
13	0.53772433	0.15997684	25.778	1.154	0.920	0.016	0.052	0.007
14	0.53812129	0.14983918	25.575	0.885	0.932	0.014	0.053	0.006
15	0.53989642	0.15749392	27.337	1.493	0.947	0.014	0.044	0.008
16	0.53905156	0.13805821	27.010	1.771	0.939	0.018	0.046	0.009
17	0.53624127	0.11862001	26.377	1.770	0.931	0.024	0.049	0.010
18	0.53676069	0.11357894	26.992	2.198	0.944	0.021	0.046	0.012
19	0.53868602	0.13132590	25.844	2.651	0.924	0.038	0.053	0.016
20	0.53677236	0.12488958	26.677	2.465	0.932	0.032	0.048	0.014
21	0.53506476	0.12369868	27.040	2.198	0.940	0.024	0.046	0.011
22	0.53422928	0.12350117	26.764	2.622	0.928	0.032	0.048	0.014
23	0.53324394	0.11989531	27.476	2.073	0.947	0.020	0.044	0.010
24	0.53447398	0.12786900	26.246	2.772	0.927	0.038	0.051	0.016
25	0.53440334	0.12577244	26.246	2.164	0.929	0.028	0.050	0.013
26	0.53414883	0.13860035	25.835	2.991	0.922	0.047	0.054	0.018
27	0.53369762	0.12608049	26.809	2.685	0.937	0.033	0.048	0.014
28	0.53401515	0.14078518	26.373	3.083	0.925	0.046	0.051	0.018
29	0.53087379	0.13040767	26.807	2.865	0.933	0.038	0.048	0.016
