ImageName, PSNR, SSIM, MSE
phantomFrame000,31.1703,0.8597,11.461609
phantomFrame001,30.6988,0.8329,13.048401
phantomFrame002,30.4084,0.8318,13.313599
phantomFrame003,29.4779,0.7878,15.315918
phantomFrame004,30.1868,0.8300,14.443970
phantomFrame005,29.6426,0.8233,16.056030
phantomFrame006,29.8611,0.8266,15.982788
phantomFrame007,29.3026,0.7888,18.023621
phantomFrame008,29.1824,0.7962,18.790710
phantomFrame009,29.5449,0.8095,19.630005
phantomFrame010,28.8985,0.7808,19.577820
phantomFrame011,28.1659,0.7486,21.960266
phantomFrame012,28.0910,0.7404,22.202515
phantomFrame013,28.1797,0.7692,22.942078
phantomFrame014,28.4762,0.7534,23.463623
phantomFrame015,27.6560,0.7155,24.958191
phantomFrame016,27.5732,0.7396,24.479919
phantomFrame017,27.7388,0.7268,25.197144
phantomFrame018,27.5587,0.7065,26.814148
phantomFrame019,27.9378,0.7046,26.106995
phantomFrame020,27.4216,0.6857,28.020508
phantomFrame021,27.0835,0.6794,28.834351
phantomFrame022,27.0755,0.6895,28.615723
phantomFrame023,27.7806,0.6992,28.475403
phantomFrame024,27.1474,0.6721,30.866638
phantomFrame025,26.4077,0.6402,32.325134
phantomFrame026,25.4525,0.6188,33.407043
phantomFrame027,25.1676,0.5916,35.856201
phantomFrame028,24.5751,0.5980,36.216553
phantomFrame029,24.8818,0.6313,33.707458
phantomFrame030,24.5374,0.6016,37.221252
phantomFrame031,24.8154,0.6359,35.948730
phantomFrame032,24.6993,0.6449,36.117493
phantomFrame033,24.4753,0.6344,36.894287
phantomFrame034,24.2564,0.5689,40.230957
phantomFrame035,24.2111,0.5967,39.462280
phantomFrame036,24.4054,0.6220,38.688110
phantomFrame037,24.7202,0.6296,37.919922
phantomFrame038,24.5333,0.6150,38.550598
phantomFrame039,24.4891,0.6116,37.827515
phantomFrame040,24.5314,0.6122,38.787354
phantomFrame041,24.6659,0.6028,39.272034
phantomFrame042,24.8352,0.6074,37.893799
phantomFrame043,25.0734,0.6089,37.917603
phantomFrame044,25.1873,0.6254,37.214539
phantomFrame045,25.8415,0.6221,36.906067
phantomFrame046,26.0247,0.6367,37.597961
phantomFrame047,26.4683,0.6497,37.107300
phantomFrame048,26.8318,0.6488,35.241394
phantomFrame049,26.5188,0.6325,36.036377
phantomFrame050,26.5734,0.6602,33.773987
phantomFrame051,26.8436,0.6442,33.779907
phantomFrame052,26.6419,0.6380,35.659363
phantomFrame053,26.3176,0.6376,35.566895
phantomFrame054,26.2951,0.6393,35.497925
phantomFrame055,26.5448,0.6470,34.452393
phantomFrame056,26.5212,0.6415,34.818054
phantomFrame057,26.3107,0.6421,34.244995
phantomFrame058,26.7439,0.6363,35.357422
phantomFrame059,26.8485,0.6492,34.002869
phantomFrame060,27.0050,0.6528,33.841919
phantomFrame061,26.8292,0.6426,33.588013
phantomFrame062,26.9221,0.6434,33.402954
phantomFrame063,26.8218,0.6377,33.552429
phantomFrame064,26.9524,0.6430,33.467163
phantomFrame065,27.0271,0.6507,31.652405
phantomFrame066,26.9937,0.6374,33.319946
phantomFrame067,26.5713,0.6433,32.357300
phantomFrame068,26.8740,0.6618,31.373352
phantomFrame069,27.4552,0.6854,29.831360
phantomFrame070,27.5146,0.6725,29.790710
phantomFrame071,27.5933,0.6644,30.001953
phantomFrame072,27.7571,0.6666,29.424011
phantomFrame073,27.3355,0.6628,30.876709
phantomFrame074,27.7435,0.6781,28.327332
phantomFrame075,27.0202,0.6599,29.607605
phantomFrame076,27.1764,0.6853,26.983459
phantomFrame077,27.2363,0.6895,27.184387
phantomFrame078,27.1481,0.6973,27.439941
phantomFrame079,27.9090,0.6908,27.098450
phantomFrame080,28.0600,0.7115,27.236511
phantomFrame081,28.4176,0.7174,26.031677
phantomFrame082,28.4603,0.7190,26.631348
phantomFrame083,28.5301,0.7495,23.716797
phantomFrame084,28.4275,0.7124,26.286621
phantomFrame085,28.0146,0.7191,24.852905
phantomFrame086,28.5564,0.7572,23.555176
phantomFrame087,28.2642,0.7491,23.677429
phantomFrame088,28.3746,0.7354,23.431641
phantomFrame089,28.8006,0.7567,22.394714
phantomFrame090,28.3809,0.7803,20.701904
phantomFrame091,29.2988,0.7748,20.528442
phantomFrame092,29.0061,0.7957,19.591248
phantomFrame093,29.5941,0.8009,18.770874
phantomFrame094,29.9600,0.8243,17.501282
phantomFrame095,29.4926,0.8146,17.724792
phantomFrame096,29.6148,0.8124,16.431091
phantomFrame097,29.7500,0.8173,16.065308
phantomFrame098,29.9991,0.8244,15.570068
phantomFrame099,29.8314,0.8215,14.036987
phantomFrame100,29.6796,0.8364,13.034485
phantomFrame101,30.5786,0.8287,13.116943
phantomFrame102,30.6232,0.8583,11.144653
