Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.00899267	0.11786307	31.591	1.920	0.911	0.035	0.027	0.006
2	0.00628161	0.11919381	31.539	1.936	0.910	0.036	0.027	0.006
3	0.00575249	0.11946218	31.491	1.956	0.908	0.036	0.027	0.006
4	0.00545741	0.11875627	31.422	1.969	0.907	0.037	0.028	0.007
5	0.00525845	0.12057771	31.421	1.981	0.907	0.037	0.028	0.007
6	0.00514124	0.12036133	31.498	2.017	0.908	0.037	0.027	0.007
7	0.00505591	0.12055951	31.520	2.030	0.908	0.038	0.027	0.007
8	0.00499446	0.12084069	31.357	1.987	0.905	0.038	0.028	0.007
9	0.00494572	0.11936360	31.409	1.975	0.906	0.037	0.028	0.007
10	0.00490812	0.11894285	31.508	2.018	0.908	0.037	0.027	0.007
11	0.00487470	0.12017271	31.377	1.989	0.906	0.038	0.028	0.007
12	0.00484919	0.12035106	31.374	1.996	0.906	0.038	0.028	0.007
13	0.00482406	0.11943441	31.471	2.013	0.907	0.037	0.027	0.007
14	0.00480682	0.12040119	31.426	1.988	0.907	0.037	0.028	0.007
15	0.00478676	0.12015162	31.419	1.986	0.907	0.037	0.028	0.007
16	0.00476928	0.12026662	31.417	1.988	0.906	0.037	0.028	0.007
17	0.00475381	0.12029656	31.387	2.009	0.906	0.038	0.028	0.007
18	0.00474217	0.12019967	31.479	2.020	0.907	0.038	0.027	0.007
19	0.00472879	0.12077620	31.420	1.987	0.907	0.037	0.028	0.007
20	0.00471447	0.11909220	31.425	2.001	0.907	0.037	0.028	0.007
21	0.00470182	0.11988013	31.401	2.006	0.906	0.038	0.028	0.007
22	0.00469333	0.11937898	31.490	2.008	0.908	0.037	0.027	0.007
23	0.00468608	0.11990269	31.396	2.007	0.906	0.038	0.028	0.007
24	0.00467640	0.12043551	31.430	2.012	0.907	0.038	0.028	0.007
25	0.00466635	0.12042408	31.388	1.996	0.906	0.038	0.028	0.007
26	0.00465863	0.11979777	31.387	2.001	0.906	0.038	0.028	0.007
27	0.00465155	0.12053119	31.357	2.000	0.905	0.038	0.028	0.007
28	0.00464435	0.12018156	31.366	1.998	0.906	0.038	0.028	0.007
29	0.00463580	0.12035544	31.382	1.984	0.906	0.037	0.028	0.007
30	0.00462994	0.12009862	31.386	1.988	0.906	0.037	0.028	0.007
31	0.00462227	0.11993951	31.395	2.004	0.906	0.038	0.028	0.007
32	0.00461553	0.12059469	31.386	1.988	0.906	0.037	0.028	0.007
33	0.00461274	0.11995230	31.416	1.991	0.906	0.037	0.028	0.007
34	0.00460486	0.11953371	31.443	2.007	0.907	0.037	0.028	0.007
35	0.00460201	0.11992141	31.437	2.012	0.907	0.038	0.028	0.007
36	0.00459636	0.12001382	31.378	1.996	0.906	0.038	0.028	0.007
37	0.00458933	0.12060399	31.397	2.006	0.906	0.038	0.028	0.007
38	0.00458687	0.11965952	31.410	1.998	0.906	0.037	0.028	0.007
39	0.00458280	0.11972459	31.400	2.007	0.906	0.038	0.028	0.007
40	0.00457519	0.11988521	31.404	2.012	0.906	0.038	0.028	0.007
41	0.00456778	0.11996705	31.364	1.995	0.905	0.038	0.028	0.007
42	0.00456142	0.12061706	31.397	2.006	0.906	0.038	0.028	0.007
43	0.00455701	0.12017555	31.391	2.001	0.906	0.038	0.028	0.007
44	0.00455101	0.11990776	31.399	2.002	0.906	0.038	0.028	0.007
45	0.00454664	0.11984118	31.349	1.996	0.905	0.038	0.028	0.007
46	0.00454434	0.12044154	31.393	1.996	0.906	0.037	0.028	0.007
47	0.00453660	0.12009877	31.376	1.989	0.906	0.037	0.028	0.007
48	0.00453352	0.12010818	31.366	1.995	0.905	0.038	0.028	0.007
49	0.00452925	0.11983442	31.381	1.993	0.906	0.038	0.028	0.007
50	0.00452877	0.12020998	31.388	1.996	0.906	0.038	0.028	0.007
51	0.00452495	0.12062560	31.352	1.996	0.905	0.038	0.028	0.007
52	0.00452069	0.11999683	31.398	2.009	0.906	0.038	0.028	0.007
53	0.00451928	0.12017269	31.417	1.999	0.906	0.037	0.028	0.007
54	0.00451379	0.11988409	31.383	1.998	0.906	0.038	0.028	0.007
55	0.00451217	0.12062387	31.350	1.996	0.905	0.038	0.028	0.007
56	0.00451001	0.11989395	31.426	1.997	0.907	0.037	0.028	0.007
57	0.00450558	0.11996318	31.401	2.002	0.906	0.038	0.028	0.007
58	0.00450236	0.12017321	31.396	1.994	0.906	0.037	0.028	0.007
59	0.00450145	0.11997726	31.386	1.998	0.906	0.038	0.028	0.007
60	0.00450062	0.12025853	31.372	1.996	0.906	0.038	0.028	0.007
61	0.00449777	0.12044669	31.358	1.995	0.905	0.038	0.028	0.007
62	0.00449457	0.12031002	31.378	1.992	0.906	0.038	0.028	0.007
63	0.00449407	0.11966943	31.406	1.991	0.906	0.037	0.028	0.007
64	0.00448937	0.12027285	31.394	1.995	0.906	0.038	0.028	0.007
65	0.00449091	0.12025384	31.354	1.992	0.905	0.038	0.028	0.007
