ImageName, PSNR, SSIM, MSE
L067_frame003,33.4751,0.9126,24.842617
L067_frame004,33.4370,0.9101,24.814892
L067_frame005,33.2286,0.9058,26.162445
L067_frame006,32.5697,0.8925,27.844425
L067_frame007,33.3117,0.9057,25.472504
L067_frame008,33.2589,0.9055,25.891125
L067_frame009,33.3226,0.9053,25.237156
L067_frame010,33.7554,0.9096,23.855484
L067_frame011,32.8384,0.9019,26.767445
L067_frame012,32.9027,0.9068,27.216164
L067_frame013,32.5248,0.8931,29.247463
L067_frame014,32.7030,0.9058,27.481918
L067_frame015,32.8278,0.9021,28.159985
L067_frame016,32.1377,0.8849,30.914879
L067_frame017,32.1190,0.8894,31.222477
L067_frame018,31.6811,0.8798,30.586941
L067_frame019,32.6429,0.8919,29.383732
L067_frame020,33.1126,0.9056,27.227413
L067_frame021,32.6550,0.9004,28.115955
L067_frame022,32.8840,0.9128,26.828472
L067_frame023,32.9466,0.9133,26.305756
L067_frame024,32.5782,0.9057,27.591358
L067_frame025,32.3024,0.9013,28.369423
L067_frame026,32.3999,0.8959,29.270813
L067_frame027,32.4283,0.8943,30.249538
L067_frame028,31.9814,0.8935,31.617149
L067_frame029,31.7982,0.8962,32.227787
L067_frame030,31.8987,0.8944,31.908401
L067_frame031,32.1030,0.8996,31.422764
L067_frame032,32.3118,0.9027,29.961487
L067_frame033,32.4914,0.9005,29.786263
L067_frame034,32.4878,0.9064,30.155228
L067_frame035,32.2510,0.9080,30.766232
L067_frame036,32.4112,0.9039,30.410130
L067_frame037,32.3158,0.9096,30.054592
L067_frame038,32.2730,0.9030,30.203217
L067_frame039,32.6408,0.9096,28.711250
L067_frame040,32.5667,0.9091,29.706841
L067_frame041,32.2366,0.9029,30.151142
L067_frame042,32.1623,0.9028,31.421093
L067_frame043,32.7214,0.9163,28.425922
L067_frame044,32.3514,0.9108,29.659733
L067_frame045,32.6370,0.9113,28.776070
L067_frame046,33.3259,0.9214,25.613258
L067_frame047,33.2264,0.9184,26.418716
L067_frame048,33.3117,0.9171,25.776966
L067_frame049,33.1428,0.9163,26.239864
L067_frame050,33.2407,0.9199,25.401794
