Scan,Image_name, PSNR, SSIM, MSE
0,phantom,22.7234,0.1355,50.986572
0,phantom,23.0116,0.1455,52.137207
0,phantom,22.9129,0.1514,52.282410
0,phantom,22.9454,0.1579,53.115479
0,phantom,22.8905,0.1638,55.154724
0,phantom,22.7235,0.1691,55.692261
0,phantom,22.6575,0.1757,57.026794
0,phantom,22.6652,0.1807,58.955322
0,phantom,22.6201,0.1869,59.219910
0,phantom,22.5932,0.1900,60.495300
0,phantom,22.5101,0.1952,61.012451
0,phantom,22.3561,0.1984,62.071838
0,phantom,22.3317,0.2024,62.748230
0,phantom,22.2555,0.2062,63.867737
0,phantom,22.3161,0.2112,64.382690
0,phantom,22.2258,0.2141,65.213806
0,phantom,22.1244,0.2174,67.253296
0,phantom,21.9239,0.2174,67.562927
0,phantom,21.9513,0.2221,68.845703
0,phantom,21.9492,0.2258,69.655090
0,phantom,21.9979,0.2300,69.645874
0,phantom,21.9468,0.2332,70.618103
0,phantom,21.9207,0.2401,70.041199
0,phantom,21.9515,0.2474,71.107971
0,phantom,21.8716,0.2496,71.029785
0,phantom,21.8096,0.2590,71.008911
0,phantom,21.7634,0.2626,71.552307
0,phantom,21.8369,0.2668,72.608032
0,phantom,21.7246,0.2705,74.338379
0,phantom,21.7859,0.2754,73.073792
0,phantom,21.7017,0.2775,74.102417
0,phantom,21.7611,0.2796,74.702881
0,phantom,21.7911,0.2835,75.292908
0,phantom,21.8182,0.2874,75.067261
0,phantom,21.8178,0.2884,75.588806
0,phantom,21.7495,0.2893,73.734985
0,phantom,21.7152,0.2893,75.412720
0,phantom,21.6632,0.2897,75.615784
0,phantom,21.7164,0.2906,76.763306
0,phantom,21.6044,0.2893,77.483459
0,phantom,21.5796,0.2891,77.321777
0,phantom,21.6295,0.2897,76.454529
0,phantom,21.5632,0.2876,76.486633
0,phantom,21.4687,0.2835,78.292786
0,phantom,21.4594,0.2804,78.587830
0,phantom,21.5575,0.2746,78.932800
0,phantom,21.6195,0.2754,79.067505
0,phantom,21.5714,0.2700,79.537048
0,phantom,21.5451,0.2658,79.809692
0,phantom,21.5568,0.2646,80.467773
0,phantom,21.5254,0.2645,79.720154
0,phantom,21.4991,0.2640,79.300110
0,phantom,21.4460,0.2613,81.021973
0,phantom,21.5326,0.2631,79.618835
0,phantom,21.5802,0.2630,78.203308
0,phantom,21.5696,0.2625,79.338867
0,phantom,21.6178,0.2619,77.691589
0,phantom,21.5916,0.2611,79.658325
0,phantom,21.5501,0.2594,78.509827
0,phantom,21.6352,0.2599,77.528748
0,phantom,21.6314,0.2590,78.046082
0,phantom,21.6556,0.2576,78.672913
0,phantom,21.7057,0.2558,77.487732
0,phantom,21.7270,0.2533,77.581604
0,phantom,21.7378,0.2510,77.441956
0,phantom,21.7357,0.2469,76.431946
0,phantom,21.7883,0.2445,76.857117
0,phantom,21.8261,0.2433,76.699280
0,phantom,21.7234,0.2398,78.024536
0,phantom,21.8198,0.2395,75.554016
0,phantom,21.7966,0.2367,76.688660
0,phantom,21.8169,0.2352,75.710388
0,phantom,21.8078,0.2333,75.452393
0,phantom,21.8802,0.2325,74.329651
0,phantom,21.9007,0.2303,74.379395
0,phantom,21.8618,0.2262,73.345642
0,phantom,21.8970,0.2249,72.487610
0,phantom,21.9587,0.2235,72.579407
0,phantom,22.0779,0.2226,72.217041
0,phantom,22.0857,0.2197,69.765869
0,phantom,21.9419,0.2148,70.832397
0,phantom,22.0324,0.2134,68.789124
0,phantom,22.1447,0.2115,68.799622
0,phantom,22.1634,0.2077,67.282043
0,phantom,22.0925,0.2035,66.807617
0,phantom,22.1629,0.2030,67.396729
0,phantom,22.2233,0.2024,65.858337
0,phantom,22.2702,0.2004,65.000854
0,phantom,22.3042,0.1979,64.434875
0,phantom,22.4211,0.1961,63.066101
0,phantom,22.4552,0.1927,63.019409
0,phantom,22.5797,0.1897,61.025513
0,phantom,22.6037,0.1865,58.707031
0,phantom,22.6912,0.1820,57.444824
0,phantom,22.6770,0.1765,57.181152
0,phantom,22.7575,0.1714,57.676025
0,phantom,22.8944,0.1663,55.962646
0,phantom,22.9692,0.1621,54.544006
0,phantom,22.9986,0.1557,52.938354
0,phantom,22.9565,0.1493,51.770569
