Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.72558990	0.85446734	24.816	2.190	0.703	0.053	0.059	0.015
2	0.72341643	0.85638857	24.628	2.238	0.686	0.061	0.061	0.016
3	0.72334199	0.88843693	24.713	2.222	0.692	0.059	0.060	0.015
4	0.72323483	0.85977880	24.789	2.200	0.700	0.054	0.059	0.015
5	0.72308203	0.85364532	24.708	2.203	0.692	0.058	0.060	0.015
6	0.72308620	0.87095942	24.814	2.192	0.703	0.053	0.059	0.015
7	0.72308343	0.88728487	24.644	2.214	0.688	0.060	0.061	0.015
8	0.72301569	0.86901880	24.759	2.195	0.697	0.055	0.060	0.015
9	0.72292215	0.87525222	24.700	2.204	0.693	0.057	0.060	0.015
10	0.72293724	0.87188517	24.593	2.227	0.686	0.060	0.061	0.016
11	0.72279196	0.88447253	24.727	2.189	0.694	0.057	0.060	0.015
12	0.72279399	0.87729853	24.860	2.180	0.706	0.052	0.059	0.015
13	0.72267696	0.87564920	24.869	2.176	0.705	0.053	0.059	0.015
14	0.72266489	0.87430950	24.833	2.191	0.701	0.055	0.059	0.015
15	0.72264803	0.87106397	24.616	2.196	0.687	0.059	0.061	0.015
16	0.72255500	0.86726730	24.772	2.194	0.700	0.054	0.060	0.015
17	0.72250713	0.87705018	24.779	2.181	0.698	0.055	0.060	0.015
18	0.72248495	0.86118836	24.695	2.190	0.694	0.056	0.060	0.015
19	0.72247230	0.88071111	24.819	2.192	0.703	0.053	0.059	0.015
20	0.72244894	0.87462703	24.789	2.197	0.701	0.055	0.059	0.015
21	0.72248769	0.87620025	24.790	2.186	0.700	0.054	0.059	0.015
22	0.72239927	0.88494573	24.559	2.217	0.683	0.063	0.061	0.015
23	0.72241442	0.87964296	24.686	2.195	0.693	0.057	0.060	0.015
24	0.72242371	0.88122218	24.836	2.189	0.704	0.053	0.059	0.015
25	0.72237902	0.87926280	24.811	2.196	0.703	0.054	0.059	0.015
26	0.72233171	0.88408422	24.736	2.189	0.696	0.056	0.060	0.015
27	0.72234806	0.87445225	24.510	2.216	0.680	0.064	0.061	0.016
28	0.72236428	0.88066448	24.716	2.198	0.695	0.057	0.060	0.015
29	0.72231789	0.86798640	24.741	2.181	0.697	0.055	0.060	0.015
30	0.72233127	0.87520013	24.720	2.184	0.695	0.056	0.060	0.015
31	0.72228451	0.87521091	24.832	2.183	0.704	0.053	0.059	0.015
