Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.52002473	0.18201326	30.250	1.439	0.909	0.018	0.031	0.005
2	0.48342504	0.10082098	32.844	2.025	0.964	0.009	0.023	0.006
3	0.48136954	0.09674199	32.965	1.999	0.956	0.009	0.023	0.006
4	0.48298923	0.07878665	33.238	2.175	0.967	0.010	0.023	0.006
5	0.48029126	0.11023366	32.860	1.963	0.947	0.014	0.023	0.006
6	0.47989349	0.06371762	33.625	2.302	0.974	0.008	0.022	0.007
7	0.47883554	0.05932936	33.594	2.586	0.974	0.009	0.022	0.007
8	0.48198524	0.07012823	33.859	2.262	0.975	0.008	0.021	0.006
9	0.47911578	0.04917928	34.043	2.561	0.975	0.009	0.021	0.007
10	0.48321896	0.06610412	34.233	2.592	0.979	0.009	0.020	0.007
11	0.47835138	0.05382076	34.309	2.653	0.980	0.009	0.020	0.007
12	0.47920484	0.05613860	34.398	2.763	0.977	0.008	0.020	0.007
13	0.47744886	0.04735645	34.461	2.834	0.981	0.009	0.020	0.008
14	0.47732773	0.05029194	34.452	2.846	0.983	0.009	0.020	0.008
15	0.47770248	0.06320112	34.379	2.767	0.977	0.008	0.020	0.007
16	0.47719079	0.05642428	34.700	2.819	0.981	0.008	0.020	0.007
17	0.48080984	0.07267496	33.839	2.578	0.976	0.009	0.021	0.007
18	0.47735361	0.04801426	34.640	2.747	0.980	0.008	0.020	0.007
19	0.47734942	0.05865624	34.506	2.981	0.986	0.009	0.020	0.008
20	0.47757090	0.04653498	34.736	2.944	0.985	0.009	0.020	0.008
21	0.47644037	0.04952269	34.183	2.978	0.985	0.009	0.021	0.008
22	0.47689806	0.04929986	34.807	3.105	0.983	0.009	0.019	0.008
23	0.47663114	0.05016888	34.917	3.207	0.986	0.009	0.019	0.008
24	0.47683014	0.04417188	35.292	3.178	0.987	0.009	0.019	0.008
25	0.47666700	0.04576419	34.925	3.146	0.986	0.009	0.019	0.008
26	0.47860765	0.05506385	34.762	2.938	0.982	0.009	0.019	0.008
27	0.47695198	0.04635575	34.718	3.180	0.985	0.009	0.020	0.008
28	0.47631541	0.04030952	35.348	3.338	0.987	0.010	0.019	0.008
29	0.47660429	0.04812430	35.220	3.366	0.985	0.010	0.019	0.008
30	0.47609325	0.05462697	34.882	3.088	0.985	0.009	0.019	0.008
31	0.47628144	0.04535041	35.129	3.176	0.987	0.009	0.019	0.008
32	0.47617857	0.04582112	35.501	3.413	0.987	0.009	0.018	0.008
33	0.47712333	0.06793249	35.493	3.317	0.984	0.010	0.018	0.008
34	0.47639989	0.05015226	34.326	3.171	0.983	0.010	0.021	0.009
35	0.47622314	0.04306163	34.792	3.302	0.986	0.010	0.020	0.008
36	0.47598706	0.06858354	34.661	3.271	0.982	0.010	0.020	0.008
37	0.47700307	0.04244842	35.028	3.233	0.987	0.010	0.019	0.008
38	0.47622020	0.04121177	34.907	3.254	0.986	0.010	0.019	0.008
39	0.47626919	0.04087721	35.220	3.361	0.987	0.009	0.019	0.008
40	0.47561931	0.04225183	35.127	3.384	0.987	0.010	0.019	0.008
41	0.47576742	0.04538160	34.831	3.310	0.986	0.010	0.020	0.008
42	0.47586120	0.04102058	35.173	3.432	0.987	0.010	0.019	0.009
43	0.47584981	0.04738559	34.632	3.287	0.985	0.010	0.020	0.009
44	0.47600737	0.03937469	35.643	3.540	0.988	0.010	0.018	0.009
45	0.47573826	0.03854387	35.638	3.543	0.987	0.010	0.018	0.009
46	0.47581939	0.04137438	34.554	2.989	0.985	0.009	0.020	0.008
47	0.47584831	0.04220258	35.106	3.336	0.987	0.010	0.019	0.008
48	0.47582130	0.04358400	35.115	3.544	0.986	0.011	0.019	0.009
49	0.47565357	0.04246487	35.088	3.337	0.986	0.010	0.019	0.008
50	0.47560618	0.04759864	34.972	3.306	0.986	0.010	0.019	0.008
51	0.47798333	0.04158120	35.350	3.442	0.986	0.010	0.019	0.009
52	0.47528723	0.04292660	35.381	3.408	0.987	0.010	0.019	0.009
53	0.47575088	0.04261001	35.003	3.269	0.987	0.010	0.019	0.008
54	0.47563666	0.04245749	34.788	3.341	0.986	0.010	0.020	0.009
55	0.47579368	0.04618119	35.022	3.432	0.986	0.011	0.019	0.009
56	0.47557973	0.03957096	35.181	3.496	0.987	0.010	0.019	0.009
57	0.47557323	0.04185180	35.075	3.474	0.987	0.011	0.019	0.009
58	0.47567059	0.04312055	35.234	3.496	0.986	0.010	0.019	0.009
59	0.47541490	0.04248349	34.995	3.455	0.986	0.011	0.019	0.009
60	0.47534525	0.04634575	35.256	3.565	0.986	0.011	0.019	0.009
61	0.47568968	0.04401074	34.460	3.255	0.985	0.011	0.020	0.009
62	0.47526715	0.04459003	34.864	3.317	0.986	0.011	0.020	0.009
63	0.47564922	0.04087077	35.100	3.528	0.986	0.011	0.019	0.009
