Scan,Image_name, PSNR, SSIM, MSE
0,phantom,33.9334,0.7460,16.333618
0,phantom,33.2258,0.7772,16.719910
0,phantom,32.7607,0.7669,19.232422
0,phantom,33.2041,0.7666,19.015686
0,phantom,33.2078,0.7683,19.691772
0,phantom,31.5882,0.7415,23.421265
0,phantom,31.6336,0.7254,23.389893
0,phantom,32.1428,0.7487,23.591187
0,phantom,31.6399,0.7240,26.059082
0,phantom,31.6725,0.7299,23.850647
0,phantom,31.9248,0.7581,23.447754
0,phantom,31.3062,0.7218,26.463440
0,phantom,31.6162,0.7501,25.709167
0,phantom,31.4178,0.7495,25.804504
0,phantom,31.2251,0.7417,25.948364
0,phantom,30.9406,0.7176,29.909851
0,phantom,31.4291,0.7516,26.151001
0,phantom,31.1479,0.7419,27.093811
0,phantom,30.5896,0.7475,30.582642
0,phantom,31.1726,0.7494,28.388855
0,phantom,30.7159,0.7482,30.189575
0,phantom,30.4118,0.7123,33.376587
0,phantom,30.2077,0.7246,34.315857
0,phantom,29.7711,0.7112,38.497559
0,phantom,29.9702,0.7028,35.957642
0,phantom,29.8717,0.7284,34.568909
0,phantom,29.2143,0.7057,39.092102
0,phantom,29.6718,0.7275,35.644470
0,phantom,29.3613,0.7337,35.404907
0,phantom,29.8674,0.7425,34.806458
0,phantom,29.2352,0.7057,38.859253
0,phantom,29.5444,0.7475,34.764404
0,phantom,29.3083,0.7310,35.376465
0,phantom,28.7393,0.7347,39.066895
0,phantom,29.3508,0.7342,36.321533
0,phantom,28.6052,0.7305,38.870728
0,phantom,28.9063,0.7257,41.677612
0,phantom,29.3285,0.7420,35.507324
0,phantom,28.4870,0.7057,44.688721
0,phantom,28.8943,0.7268,39.346619
0,phantom,28.5225,0.7205,42.765503
0,phantom,29.2169,0.7291,38.122986
0,phantom,29.0170,0.7285,39.651978
0,phantom,28.7546,0.7325,44.386536
0,phantom,29.2586,0.7327,39.067505
0,phantom,29.0602,0.7243,38.937927
0,phantom,29.7608,0.7370,38.972534
0,phantom,29.7319,0.7045,41.306091
0,phantom,29.3251,0.7203,42.942444
0,phantom,30.0603,0.7393,40.065613
0,phantom,29.8990,0.7460,37.101624
0,phantom,29.8963,0.7267,39.861633
0,phantom,29.8568,0.7401,38.017029
0,phantom,30.1474,0.7339,38.151917
0,phantom,30.2552,0.7431,34.658142
0,phantom,29.7006,0.7324,39.822266
0,phantom,29.8968,0.7280,37.978943
0,phantom,29.8124,0.7274,38.848389
0,phantom,30.0606,0.7262,39.499451
0,phantom,30.0126,0.7374,38.570496
0,phantom,29.9993,0.7136,39.629150
0,phantom,29.2807,0.7038,43.581665
0,phantom,29.6841,0.7294,39.462158
0,phantom,30.1145,0.7373,36.974365
0,phantom,30.1103,0.7349,35.051270
0,phantom,29.7114,0.7073,41.602844
0,phantom,30.2385,0.7235,37.457214
0,phantom,30.2923,0.7290,35.385864
0,phantom,30.1785,0.7268,35.250061
0,phantom,29.8801,0.7135,37.189392
0,phantom,30.4744,0.7569,32.405701
0,phantom,30.4455,0.7320,35.060425
0,phantom,30.6699,0.7264,34.995728
0,phantom,29.8699,0.7167,35.659058
0,phantom,30.7075,0.7315,33.109314
0,phantom,30.6176,0.7062,35.639771
0,phantom,30.4685,0.7205,33.203552
0,phantom,30.9132,0.7307,31.865662
0,phantom,30.4450,0.7259,34.738953
0,phantom,30.7976,0.7260,32.505432
0,phantom,30.5640,0.7309,32.917847
0,phantom,30.8119,0.7459,30.562073
0,phantom,30.9433,0.7386,31.533630
0,phantom,29.9541,0.7027,39.387634
0,phantom,30.5167,0.7030,35.637207
0,phantom,30.4163,0.6920,33.456055
0,phantom,31.4532,0.7335,28.720276
0,phantom,31.1045,0.7204,30.516602
0,phantom,31.1962,0.7258,28.087891
0,phantom,30.6662,0.7013,31.105164
0,phantom,30.7209,0.7008,30.828979
0,phantom,31.6652,0.7472,24.347473
0,phantom,31.1105,0.7289,27.681519
0,phantom,31.4604,0.7477,25.346741
0,phantom,31.5529,0.7507,23.148438
0,phantom,32.2805,0.7636,20.164612
0,phantom,32.6857,0.7608,20.207581
0,phantom,32.1226,0.7500,22.386230
0,phantom,32.6464,0.7553,21.791260
0,phantom,33.3120,0.7552,19.720886
0,phantom,33.6199,0.7891,16.613953
0,phantom,32.3837,0.7362,19.262207
