Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.72279516	1.03948405	28.023	1.300	0.850	0.023	0.040	0.006
2	0.72124148	1.03352118	28.215	1.310	0.856	0.025	0.039	0.006
3	0.72109776	0.99913425	28.172	1.287	0.854	0.023	0.039	0.006
4	0.72099384	1.02111716	28.187	1.292	0.853	0.024	0.039	0.006
5	0.72084704	1.03315913	28.284	1.299	0.857	0.024	0.039	0.006
6	0.72078832	1.03053825	28.254	1.281	0.857	0.025	0.039	0.006
7	0.72094177	1.02216810	28.254	1.291	0.857	0.026	0.039	0.006
8	0.72083489	1.04880884	28.278	1.282	0.857	0.026	0.039	0.006
9	0.72082921	1.01405370	28.295	1.306	0.858	0.025	0.039	0.006
10	0.72088981	1.01834489	28.310	1.294	0.859	0.026	0.039	0.006
11	0.72073648	1.00273685	28.288	1.292	0.858	0.025	0.039	0.006
12	0.72060799	1.02949730	28.303	1.295	0.858	0.026	0.039	0.006
13	0.72054260	1.02120578	28.311	1.297	0.859	0.025	0.039	0.006
14	0.72063400	1.02881313	28.329	1.296	0.859	0.025	0.039	0.006
15	0.72070542	1.03156561	28.311	1.290	0.859	0.026	0.039	0.006
16	0.72060716	1.02889267	28.258	1.288	0.858	0.025	0.039	0.006
17	0.72060348	1.01674588	28.316	1.290	0.859	0.026	0.039	0.006
18	0.72059505	1.03178252	28.320	1.291	0.860	0.026	0.039	0.006
19	0.72061194	1.04960254	28.276	1.271	0.859	0.026	0.039	0.006
20	0.72047150	1.02982264	28.342	1.286	0.860	0.026	0.039	0.006
21	0.72049536	1.02458089	28.341	1.299	0.859	0.025	0.039	0.006
22	0.72045279	1.02796762	28.326	1.294	0.859	0.026	0.039	0.006
23	0.72053378	1.02149528	28.341	1.297	0.860	0.026	0.039	0.006
24	0.72052874	1.01706549	28.315	1.272	0.860	0.026	0.039	0.006
25	0.72039224	1.01449773	28.296	1.296	0.859	0.026	0.039	0.006
26	0.72055423	1.02479012	28.364	1.293	0.860	0.026	0.039	0.006
27	0.72042124	1.03606332	28.372	1.292	0.861	0.026	0.039	0.006
28	0.72042567	1.02383066	28.374	1.293	0.860	0.026	0.039	0.006
29	0.72033898	1.03024884	28.323	1.275	0.860	0.025	0.039	0.006
30	0.72050664	1.02532236	28.369	1.278	0.861	0.026	0.039	0.006
31	0.72045818	1.02159626	28.375	1.290	0.861	0.026	0.039	0.006
32	0.72027320	1.03866635	28.335	1.293	0.860	0.026	0.039	0.006
33	0.72048494	1.02450013	28.361	1.309	0.860	0.026	0.039	0.006
34	0.72040193	1.03310465	28.356	1.281	0.861	0.026	0.039	0.006
35	0.72049383	1.02766173	28.359	1.319	0.860	0.027	0.039	0.006
36	0.72033827	1.01838794	28.369	1.296	0.861	0.026	0.039	0.006
37	0.72027760	1.02877325	28.338	1.295	0.860	0.026	0.039	0.006
38	0.72037004	1.02702927	28.369	1.304	0.861	0.026	0.039	0.006
39	0.72043003	1.02755120	28.321	1.287	0.860	0.026	0.039	0.006
40	0.72039773	1.03533723	28.362	1.309	0.861	0.026	0.039	0.006
41	0.72034349	1.03770248	28.355	1.288	0.861	0.026	0.039	0.006
42	0.72024841	1.02596387	28.365	1.309	0.861	0.026	0.039	0.006
43	0.72034493	1.02299739	28.372	1.292	0.861	0.026	0.039	0.006
44	0.72033134	1.02431276	28.361	1.297	0.861	0.026	0.039	0.006
45	0.72030244	1.02695870	28.364	1.293	0.861	0.026	0.039	0.006
46	0.72033134	1.02595181	28.384	1.315	0.861	0.027	0.039	0.006
47	0.72017843	1.03060649	28.368	1.301	0.860	0.027	0.039	0.006
48	0.72030607	1.02574370	28.378	1.295	0.861	0.026	0.039	0.006
49	0.72027564	1.02607621	28.372	1.311	0.861	0.026	0.039	0.006
50	0.72018134	1.03694304	28.348	1.300	0.860	0.026	0.039	0.006
51	0.72034779	1.02611449	28.362	1.311	0.861	0.027	0.039	0.006
52	0.72015963	1.02935507	28.343	1.300	0.860	0.026	0.039	0.006
53	0.72016150	1.02817493	28.367	1.302	0.861	0.026	0.039	0.006
54	0.72016102	1.02410568	28.373	1.301	0.861	0.026	0.039	0.006
55	0.72013265	1.02309532	28.339	1.304	0.860	0.026	0.039	0.006
56	0.72019491	1.02805607	28.349	1.302	0.860	0.026	0.039	0.006
57	0.72029038	1.02467486	28.386	1.306	0.861	0.027	0.039	0.006
58	0.72011838	1.03038378	28.357	1.301	0.861	0.026	0.039	0.006
59	0.72022647	1.02452105	28.363	1.298	0.861	0.026	0.039	0.006
60	0.72016228	1.02927373	28.358	1.308	0.860	0.026	0.039	0.006
61	0.72010982	1.02583016	28.366	1.319	0.861	0.026	0.039	0.006
62	0.72011025	1.02563522	28.351	1.308	0.860	0.026	0.039	0.006
63	0.72022170	1.02744474	28.329	1.305	0.860	0.026	0.039	0.006
64	0.72007972	1.02713943	28.343	1.308	0.860	0.026	0.039	0.006
65	0.72021170	1.02610243	28.351	1.314	0.860	0.026	0.039	0.006
66	0.72005007	1.01821691	28.347	1.311	0.860	0.027	0.039	0.006
67	0.72003202	1.02935771	28.358	1.320	0.860	0.027	0.039	0.006
