ImageName, PSNR, SSIM, MSE
10_patch10_32_001,26.5644,0.4910,63.868164
10_patch10_32_002,26.4747,0.4631,62.672607
10_patch10_33_000,26.3724,0.4800,65.350586
10_patch10_33_001,26.7761,0.4937,65.355957
10_patch10_33_002,25.6015,0.4504,68.592529
10_patch10_33_003,25.7848,0.4352,61.880859
10_patch10_33_004,25.5745,0.4510,70.149414
10_patch10_33_005,25.6101,0.4312,65.303223
10_patch10_33_006,26.4728,0.4557,61.049805
10_patch10_34_000,24.9748,0.4278,71.200928
10_patch10_34_001,25.9773,0.4532,69.377686
10_patch10_34_002,26.3555,0.4720,68.434570
10_patch10_34_003,26.7363,0.4901,63.175049
10_patch10_34_004,26.4686,0.4838,64.753174
10_patch10_34_005,25.4638,0.4264,70.426270
10_patch10_34_006,25.7394,0.4258,65.560303
10_patch10_34_007,25.6702,0.4426,71.408447
10_patch10_34_008,25.7534,0.4200,64.752686
10_patch10_34_009,26.3295,0.5070,66.651611
10_patch10_34_010,26.1352,0.4626,62.453369
10_patch10_34_011,26.7336,0.5067,62.387695
10_patch10_34_012,25.5739,0.4240,66.923828
10_patch10_35_000,24.9888,0.4136,71.781982
10_patch10_35_001,25.1922,0.3929,65.850342
10_patch10_35_002,25.7170,0.4344,73.334717
10_patch10_35_003,25.8935,0.4405,68.328613
10_patch10_35_004,25.7944,0.4544,67.067627
10_patch10_35_005,24.5551,0.4035,67.745605
10_patch10_35_006,25.2647,0.4080,69.469482
10_patch10_35_007,24.9700,0.4074,66.427734
10_patch10_35_008,25.1035,0.4199,73.657715
10_patch10_35_009,25.2230,0.4169,69.709961
10_patch10_35_010,25.6452,0.4449,75.552734
10_patch10_35_011,25.6712,0.4363,68.118164
10_patch10_35_012,26.5518,0.4854,68.221436
10_patch10_35_013,26.2025,0.4550,63.458496
10_patch10_35_014,27.2310,0.4944,58.707520
10_patch10_36_000,24.8188,0.4036,71.450439
10_patch10_36_001,24.8502,0.3765,67.845459
10_patch10_36_002,25.0765,0.4089,71.411865
10_patch10_36_003,25.1621,0.3800,69.282471
10_patch10_36_004,24.9046,0.4252,71.196045
10_patch10_36_005,25.2894,0.4494,68.931885
10_patch10_36_006,25.3371,0.4445,67.206543
10_patch10_36_007,23.9716,0.3962,71.258057
10_patch10_36_008,23.9548,0.3949,72.639404
10_patch10_36_009,25.8074,0.4738,66.241455
10_patch10_36_010,24.9579,0.4260,67.504883
10_patch10_36_011,24.9669,0.4045,70.761963
10_patch10_36_012,24.8648,0.4079,68.878662
10_patch10_36_013,24.9412,0.4050,71.679688
10_patch10_36_014,24.8723,0.4015,68.888672
10_patch10_36_015,24.5466,0.4030,74.128906
10_patch10_36_016,25.0008,0.3942,70.028809
10_patch10_36_017,25.6680,0.4490,68.560059
10_patch10_36_018,25.6835,0.4126,67.057861
10_patch10_36_019,25.9946,0.4693,64.602539
10_patch10_36_020,25.4850,0.3930,68.459961
10_patch10_36_021,25.1209,0.4371,66.170166
10_patch10_36_022,25.9153,0.4512,62.865234
10_patch10_36_023,26.9425,0.5212,63.657227
10_patch10_36_024,26.8908,0.4844,61.607422
10_patch10_37_000,25.2864,0.4470,67.755127
10_patch10_37_001,24.2933,0.4071,76.151611
10_patch10_37_002,24.6947,0.3888,71.542236
10_patch10_37_003,24.6861,0.4207,71.104248
10_patch10_37_004,24.9570,0.3932,69.424561
10_patch10_37_005,24.5354,0.4100,70.404541
10_patch10_37_006,24.8392,0.3943,66.945068
10_patch10_37_007,24.0136,0.3841,75.183594
10_patch10_37_008,23.5644,0.3628,75.680664
10_patch10_37_009,22.8359,0.3468,80.572021
10_patch10_37_010,22.8375,0.3461,77.380859
10_patch10_37_011,23.5221,0.3723,74.104248
10_patch10_37_012,25.7852,0.4604,66.493164
10_patch10_37_013,24.5172,0.3994,69.240967
10_patch10_37_014,24.5748,0.4014,71.528320
10_patch10_37_015,24.5641,0.3986,69.211182
10_patch10_37_016,23.8875,0.3846,73.223145
10_patch10_37_017,23.9473,0.3811,72.594727
10_patch10_37_018,24.4655,0.4097,71.745361
10_patch10_37_019,24.6543,0.3940,68.724854
10_patch10_37_020,25.8980,0.4506,65.277832
10_patch10_37_021,25.8028,0.4271,65.672852
10_patch10_37_022,25.9577,0.4361,64.122314
10_patch10_37_023,25.0506,0.4383,66.745117
10_patch10_37_024,25.6778,0.4414,65.788330
10_patch10_37_025,24.6205,0.4034,66.593506
10_patch10_37_026,25.8376,0.4537,66.056885
10_patch10_37_027,25.5788,0.4301,64.221191
10_patch10_37_028,25.6712,0.4336,65.243164
10_patch10_38_000,26.0362,0.4688,65.166260
10_patch10_38_001,26.7591,0.4975,61.893066
10_patch10_38_002,23.9617,0.3962,73.912598
10_patch10_38_003,23.0396,0.3716,78.250977
10_patch10_38_004,23.7886,0.3595,74.906006
10_patch10_38_005,23.7879,0.3882,77.135254
10_patch10_38_006,24.1106,0.3638,72.111328
10_patch10_38_007,27.8979,0.5269,59.383545
10_patch10_38_008,24.0592,0.4089,74.179443
10_patch10_38_009,24.3077,0.3758,68.728027
10_patch10_38_010,27.1724,0.5041,61.630127
10_patch10_38_011,23.8547,0.4057,73.741699
10_patch10_38_012,22.9329,0.3533,78.537109
10_patch10_38_013,22.6000,0.3456,81.404785
10_patch10_38_014,23.1799,0.3633,76.799072
10_patch10_38_015,23.2453,0.3759,77.187500
10_patch10_38_016,25.1620,0.4299,68.847656
10_patch10_38_017,23.7229,0.3810,72.923828
10_patch10_38_018,24.0821,0.3741,72.269531
10_patch10_38_019,24.0038,0.3662,70.828125
10_patch10_38_020,23.6059,0.3602,75.772217
10_patch10_38_021,23.5777,0.3526,75.496094
10_patch10_38_022,24.4271,0.3899,73.999756
10_patch10_38_023,24.6137,0.3835,70.815918
10_patch10_38_024,25.2532,0.4116,68.356689
10_patch10_38_025,25.0230,0.3866,70.101318
10_patch10_38_026,25.6738,0.4580,65.074951
10_patch10_38_027,25.4591,0.3875,67.188477
10_patch10_38_028,26.3631,0.4831,62.297607
10_patch10_38_029,25.9142,0.4843,63.908447
10_patch10_38_030,24.4430,0.4025,69.268066
10_patch10_38_031,24.3375,0.3949,73.266357
10_patch10_38_032,24.0671,0.3823,72.460938
10_patch10_38_033,24.4240,0.4071,73.852051
10_patch10_38_034,24.6266,0.3882,68.278320
10_patch10_38_035,26.0109,0.4742,65.552002
10_patch10_38_036,25.6049,0.4069,67.889893
10_patch10_38_037,26.3980,0.4605,61.220215
10_patch10_39_000,26.3712,0.4757,63.703613
10_patch10_39_001,24.3295,0.4177,74.079834
10_patch10_39_002,25.9404,0.4550,68.280029
10_patch10_39_003,23.0829,0.3668,76.550781
10_patch10_39_004,23.7839,0.3665,72.266113
10_patch10_39_005,26.0158,0.4587,64.555176
10_patch10_39_006,22.4145,0.3580,82.054199
10_patch10_39_007,23.3099,0.3478,75.265381
10_patch10_39_008,26.6012,0.4761,60.908691
10_patch10_39_009,22.9166,0.3992,78.276855
10_patch10_39_010,23.3867,0.3640,75.446533
10_patch10_39_011,26.2254,0.4717,64.013428
10_patch10_39_012,22.8214,0.3809,77.639404
10_patch10_39_013,23.2843,0.3525,73.493896
10_patch10_39_014,25.5778,0.4425,66.950195
10_patch10_39_015,23.3687,0.3992,78.622803
10_patch10_39_016,25.1275,0.4259,69.988281
10_patch10_39_017,23.7765,0.4081,79.853027
10_patch10_39_018,23.0694,0.3768,78.420410
10_patch10_39_019,22.8889,0.3787,78.156982
10_patch10_39_020,24.7840,0.4043,71.174072
10_patch10_39_021,22.3684,0.3645,79.853271
10_patch10_39_022,24.6251,0.3944,73.602051
10_patch10_39_023,22.9628,0.3634,74.135742
10_patch10_39_024,24.1513,0.3904,71.504150
10_patch10_39_025,23.9612,0.3764,70.382568
10_patch10_39_026,22.7759,0.3463,79.657959
10_patch10_39_027,23.2634,0.3497,74.908936
10_patch10_39_028,25.7120,0.4509,66.971191
10_patch10_39_029,23.0780,0.3914,79.535400
10_patch10_39_030,23.9447,0.3782,72.064209
10_patch10_39_031,24.1498,0.3998,73.591797
10_patch10_39_032,24.7420,0.4012,68.027100
10_patch10_39_033,24.7541,0.4145,69.541992
10_patch10_39_034,25.0826,0.3863,67.754883
10_patch10_39_035,25.8393,0.4508,67.554199
10_patch10_39_036,26.6953,0.4843,60.422363
10_patch10_39_037,26.5358,0.4778,60.815918
10_patch10_39_038,25.8059,0.4532,66.114990
10_patch10_39_039,24.9865,0.4092,69.204346
10_patch10_39_040,24.4885,0.3931,72.080078
10_patch10_39_041,24.4056,0.3802,72.476074
10_patch10_39_042,24.6222,0.4004,73.503662
10_patch10_39_043,24.5824,0.3708,70.507324
10_patch10_39_044,26.0258,0.4517,68.118164
10_patch10_39_045,25.3634,0.3886,68.994385
10_patch10_39_046,26.3464,0.4469,66.564697
10_patch10_39_047,26.2500,0.4406,65.948242
10_patch10_40_000,25.0247,0.4265,71.397217
10_patch10_40_001,23.4413,0.3771,78.098389
10_patch10_40_002,24.7647,0.4082,74.698730
10_patch10_40_003,22.8700,0.3665,79.552734
10_patch10_40_004,23.8148,0.3813,69.147949
10_patch10_40_005,25.3078,0.4435,71.556641
10_patch10_40_006,22.3364,0.3585,81.889404
10_patch10_40_007,23.2721,0.3806,73.103516
10_patch10_40_008,24.9693,0.4387,71.960693
10_patch10_40_009,21.8547,0.3582,83.805664
10_patch10_40_010,22.7968,0.3553,75.696045
10_patch10_40_011,28.0728,0.5327,56.220703
10_patch10_40_012,24.9961,0.4218,71.811523
10_patch10_40_013,22.4630,0.3757,81.791748
10_patch10_40_014,23.1378,0.3433,75.593994
10_patch10_40_015,27.5819,0.5008,61.972168
10_patch10_40_016,24.9842,0.4040,73.562744
10_patch10_40_017,23.5349,0.3870,77.567871
10_patch10_40_018,27.3161,0.4953,64.383057
10_patch10_40_019,25.2372,0.4177,73.011475
10_patch10_40_020,23.0386,0.3889,79.453857
10_patch10_40_021,23.3824,0.3998,76.490967
10_patch10_40_022,26.1955,0.4806,65.269775
10_patch10_40_023,23.5245,0.3995,76.820312
10_patch10_40_024,26.4607,0.4713,66.833740
10_patch10_40_025,23.6846,0.3795,75.808838
10_patch10_40_026,22.6275,0.4063,79.019287
10_patch10_40_027,26.2625,0.4615,64.132080
10_patch10_40_028,23.7681,0.3890,77.690674
10_patch10_40_029,23.3279,0.4052,76.760986
10_patch10_40_030,24.1177,0.3857,75.011963
10_patch10_40_031,24.0048,0.3739,73.832031
10_patch10_40_032,26.4888,0.4908,61.636475
