Scan,Image_name, PSNR, SSIM, MSE
0,phantom,17.8418,0.0542,59.443481
0,phantom,17.7728,0.0844,59.042358
0,phantom,17.6700,0.0919,59.975647
0,phantom,17.6869,0.0967,60.400818
0,phantom,17.5954,0.1030,61.192810
0,phantom,17.6751,0.1093,61.719727
0,phantom,17.5346,0.1128,63.255249
0,phantom,17.5625,0.1191,63.400940
0,phantom,17.4829,0.1229,64.615601
0,phantom,17.4166,0.1277,64.870850
0,phantom,17.3850,0.1314,65.606079
0,phantom,17.3942,0.1350,66.843140
0,phantom,17.3311,0.1385,66.921204
0,phantom,17.2651,0.1440,68.908997
0,phantom,17.2641,0.1453,68.645508
0,phantom,17.2416,0.1502,69.184265
0,phantom,17.0947,0.1503,70.342041
0,phantom,17.0690,0.1536,70.638428
0,phantom,17.2398,0.1584,70.695068
0,phantom,17.2231,0.1590,71.106689
0,phantom,17.0713,0.1642,71.951660
0,phantom,16.9785,0.1638,74.005005
0,phantom,17.1091,0.1678,73.021851
0,phantom,17.0059,0.1716,72.942139
0,phantom,16.9255,0.1761,74.057068
0,phantom,17.1445,0.1799,74.213684
0,phantom,17.0429,0.1869,75.314636
0,phantom,17.0007,0.1883,75.570557
0,phantom,17.1498,0.1978,76.107544
0,phantom,17.0517,0.1969,76.245544
0,phantom,17.0450,0.2027,77.540894
0,phantom,17.1116,0.2040,77.966370
0,phantom,17.1596,0.2080,76.882812
0,phantom,16.9670,0.2076,78.536743
0,phantom,16.8230,0.2075,79.033325
0,phantom,17.0053,0.2141,78.666748
0,phantom,16.9416,0.2127,78.733887
0,phantom,16.9616,0.2161,78.238770
0,phantom,17.0722,0.2161,79.021667
0,phantom,16.9655,0.2134,79.734741
0,phantom,17.0060,0.2152,79.708862
0,phantom,17.0402,0.2158,79.134277
0,phantom,16.8747,0.2117,79.845215
0,phantom,16.9616,0.2130,80.325684
0,phantom,16.8311,0.2097,80.481873
0,phantom,16.8973,0.2085,79.541443
0,phantom,16.9435,0.2054,80.826172
0,phantom,16.8235,0.2001,80.577271
0,phantom,16.8028,0.1984,80.448547
0,phantom,16.8318,0.1959,79.768127
0,phantom,16.7894,0.1957,79.950500
0,phantom,16.8197,0.1966,80.671875
0,phantom,16.7659,0.1948,80.451660
0,phantom,16.8780,0.1969,79.604675
0,phantom,16.7804,0.1953,80.976074
0,phantom,16.8329,0.1944,80.962769
0,phantom,16.9478,0.1966,79.909485
0,phantom,16.8497,0.1939,78.759338
0,phantom,16.8842,0.1949,80.528503
0,phantom,16.8084,0.1912,80.030823
0,phantom,16.8549,0.1919,80.399719
0,phantom,16.8530,0.1915,79.595642
0,phantom,16.8999,0.1906,79.232788
0,phantom,16.7824,0.1874,79.339172
0,phantom,16.9435,0.1886,79.105530
0,phantom,16.9070,0.1876,78.239929
0,phantom,16.9287,0.1855,78.892761
0,phantom,16.8151,0.1822,79.641968
0,phantom,17.0343,0.1814,78.178345
0,phantom,17.0436,0.1797,77.798706
0,phantom,16.9770,0.1761,76.711243
0,phantom,16.9028,0.1754,77.774902
0,phantom,16.9800,0.1755,77.501648
0,phantom,17.0529,0.1741,76.027222
0,phantom,17.0864,0.1715,75.752441
0,phantom,17.0083,0.1715,76.529907
0,phantom,16.9720,0.1674,75.828613
0,phantom,17.0744,0.1670,74.805420
0,phantom,17.1395,0.1651,73.973816
0,phantom,17.1882,0.1653,73.743591
0,phantom,17.0512,0.1615,73.248718
0,phantom,17.1342,0.1591,74.249695
0,phantom,17.1826,0.1590,72.560486
0,phantom,17.2169,0.1548,72.545288
0,phantom,17.1837,0.1531,72.486877
0,phantom,17.3012,0.1510,70.807861
0,phantom,17.1890,0.1478,70.175903
0,phantom,17.3589,0.1476,70.171753
0,phantom,17.1795,0.1434,69.448853
0,phantom,17.2262,0.1430,68.736023
0,phantom,17.3332,0.1390,68.093384
0,phantom,17.3532,0.1373,67.913452
0,phantom,17.4169,0.1338,66.653870
0,phantom,17.4526,0.1306,66.765991
0,phantom,17.5164,0.1284,65.072449
0,phantom,17.5584,0.1238,64.190735
0,phantom,17.4618,0.1177,63.505981
0,phantom,17.4916,0.1116,63.537109
0,phantom,17.5392,0.1068,63.277771
0,phantom,17.6383,0.1035,60.211792
0,phantom,17.5787,0.0966,61.524170
0,phantom,17.6339,0.0923,60.146973
